frame_idx,timestamp,track_id,conf,infer_ms,jump_count,spm,state,cycle_ok,dt,expected_dt,hip_amp,shoulder_amp,shoulder_amp_th,shoulder_noise_sigma,shoulder_amp_ewma,amp_ewma,lift_th,lift_noise_sigma,ground_y,hip_y,shoulder_ground_y,shoulder_y,is_airborne,bbox_x1,bbox_y1,bbox_x2,bbox_y2
416,16.64,2,0.8545625805854797,28.112791012972593,23,153.0612168561319,STOPPED,True,,,,,29.06730857350003,3.204276489257812,58.13461714700006,68.41590997281186,23.94556849048415,6.530715454101562,861.8554077148438,851.7750244140625,614.8585205078125,603.6527099609375,False,946,426,1601,1325
417,16.68,2,0.8854381442070007,28.15579599700868,23,153.0612168561319,STOPPED,True,,,,,29.06730857350003,4.070544177246093,58.13461714700006,68.41590997281186,23.94556849048415,6.530715454101562,861.8554077148438,847.3775024414062,614.8585205078125,600.7939453125,False,917,422,1618,1321
417,16.68,1,0.8138947486877441,28.15579599700868,1,0.0,STOPPED,True,,,,,27.4365788269043,6.278789282226562,31.5731201171875,22.83209228515625,15.442422802734374,5.147474267578125,959.3020629882812,890.6904907226562,661.7830200195312,637.6298828125,True,2102,466,2392,1323
418,16.72,2,0.8910379409790039,28.4984961617738,23,153.0612168561319,STOPPED,True,,,,,29.06730857350003,4.070544177246093,58.13461714700006,68.41590997281186,23.94556849048415,6.530715454101562,861.8554077148438,843.8084716796875,614.8585205078125,597.8809204101562,False,907,426,1631,1305
418,16.72,1,0.8339794874191284,28.4984961617738,1,0.0,STOPPED,True,,,,,26.7800537109375,7.116280920410156,31.5731201171875,22.83209228515625,19.833077911376954,6.611025970458984,959.3020629882812,885.8475952148438,661.7830200195312,636.4629516601562,True,2082,466,2382,1302
419,16.76,2,0.8435543775558472,28.11452583409846,23,153.0612168561319,STOPPED,True,,,,,29.06730857350003,4.070544177246093,58.13461714700006,68.41590997281186,23.94556849048415,6.530715454101562,861.8554077148438,846.471435546875,614.8585205078125,596.2645263671875,False,899,421,1639,1324
419,16.76,1,0.8076319694519043,28.11452583409846,1,0.0,STOPPED,True,,,,,26.964552612304686,7.382052172851562,31.5731201171875,22.83209228515625,22.334558203125,7.444852734375,959.3020629882812,886.190185546875,661.7830200195312,639.9683837890625,True,2071,469,2374,1312
420,16.8,1,0.8027385473251343,27.842924930155277,1,0.0,STOPPED,True,,,,,27.111954803466798,8.998578442382811,31.5731201171875,22.83209228515625,55.02876580810546,18.342921936035154,959.3020629882812,891.707763671875,661.7830200195312,643.2315673828125,True,2060,469,2363,1317
420,16.8,2,0.7874864935874939,27.842924930155277,23,153.0612168561319,STOPPED,True,,,,,29.06730857350003,4.070544177246093,58.13461714700006,68.41590997281186,23.94556849048415,6.530715454101562,861.8554077148438,848.9240112304688,614.8585205078125,598.1520385742188,False,912,423,1634,1174
421,16.84,1,0.7913771867752075,28.59705314040184,1,0.0,JUMPING,True,,,73.4544677734375,40.21331787109375,29.196288720703123,9.732096240234375,34.597189331054686,35.48768615722656,72.06184058189393,30.397553063964843,959.3020629882812,897.58642578125,661.7830200195312,646.5455322265625,False,2054,471,2352,1319
421,16.84,2,0.8307132720947266,28.59705314040184,23,153.0612168561319,STOPPED,True,,,,,29.06730857350003,4.070544177246093,58.13461714700006,68.41590997281186,23.94556849048415,6.530715454101562,861.8554077148438,848.55078125,614.8585205078125,604.3399658203125,False,929,434,1613,1138
422,16.88,1,0.7826594710350037,28.0987280420959,1,0.0,JUMPING,True,,,,,28.494533166503906,9.498177722167968,34.597189331054686,35.48768615722656,72.2456643819809,33.24190270385742,959.3020629882812,901.4183959960938,661.7830200195312,650.1611328125,False,2045,471,2346,1321
422,16.88,2,0.7832114696502686,28.0987280420959,23,153.0612168561319,STOPPED,True,,,,,29.06730857350003,5.662683197021484,58.13461714700006,68.41590997281186,23.94556849048415,5.4241948974609375,862.0487670898438,862.2601318359375,615.0902099609375,615.03125,False,949,448,1591,1236
423,16.92,1,0.7581769227981567,27.52792416140437,1,0.0,JUMPING,True,,,,,31.25621953125,10.41873984375,34.597189331054686,35.48768615722656,71.17577068805696,36.68584387207031,959.3020629882812,905.1868286132812,662.3414306640625,652.3944702148438,False,2037,473,2335,1310
423,16.92,2,0.8309342265129089,27.52792416140437,23,153.0612168561319,STOPPED,True,,,,,29.06730857350003,6.083057849121094,58.13461714700006,68.41590997281186,23.94556849048415,4.588196356201172,864.3414916992188,875.9151611328125,616.4187622070312,626.2833862304688,False,992,459,1562,1329
424,16.96,1,0.7812309265136719,27.992808958515525,1,0.0,JUMPING,True,,,,,36.018927246093746,12.00630908203125,34.597189331054686,35.48768615722656,70.81818737983704,40.459307006835935,956.7572631835938,903.6282958984375,662.8305053710938,653.2095947265625,False,2036,469,2331,1303
424,16.96,2,0.7105060815811157,27.992808958515525,23,153.0612168561319,STOPPED,True,,,,,29.06730857350003,6.3041266845703126,58.13461714700006,68.41590997281186,25.142123364257813,8.380707788085937,867.6820678710938,884.8660888671875,618.5458374023438,635.3552856445312,False,1014,465,1532,1249
425,17.0,1,0.7899733781814575,27.779150055721402,1,0.0,JUMPING,True,,,,,38.394580187988275,12.798193395996092,34.597189331054686,35.48768615722656,35.4651240234375,11.8217080078125,955.1636962890625,900.848388671875,662.8305053710938,653.1998291015625,True,2037,471,2319,1301
425,17.0,2,0.8159017562866211,27.779150055721402,23,153.0612168561319,STOPPED,True,,,,,29.06730857350003,6.655502160644531,58.13461714700006,68.41590997281186,27.14042999267578,9.046809997558594,869.1072998046875,885.964599609375,619.6912231445312,638.7377319335938,False,1038,455,1493,1114
426,17.04,1,0.7765551805496216,29.016430024057627,1,0.0,JUMPING,True,,,,,38.394580187988275,12.798193395996092,34.597189331054686,35.48768615722656,19.287554589843747,6.429184863281249,933.6572265625,899.9923095703125,653.2037353515625,652.7459716796875,True,2036,469,2312,1308
426,17.04,2,0.8611143827438354,29.016430024057627,23,153.0612168561319,STOPPED,True,,,,,29.06730857350003,6.376247790527343,58.13461714700006,68.41590997281186,32.65674444580078,10.885581481933594,872.5929565429688,875.35205078125,622.9989624023438,632.371337890625,False,1054,438,1470,1116
427,17.08,2,0.8791846632957458,28.142414055764675,23,153.0612168561319,STOPPED,True,,,,,29.06730857350003,5.947774218749999,58.13461714700006,68.41590997281186,32.65674444580078,10.885581481933594,872.5929565429688,857.1466674804688,622.9989624023438,614.556396484375,False,1057,419,1462,1119
427,17.08,1,0.8130075335502625,28.142414055764675,1,0.0,JUMPING,True,,,,,36.91492113647461,12.304973712158203,34.597189331054686,35.48768615722656,17.887436883544922,5.96247896118164,922.446533203125,901.546875,652.927490234375,648.677001953125,True,2023,470,2296,1317
428,17.12,1,0.804172158241272,28.01746386103332,1,0.0,JUMPING,True,,,16.769287109375,7.27593994140625,27.38734085083008,7.597148620605468,34.597189331054686,35.48768615722656,14.821294482421873,4.940431494140625,916.7615966796875,902.5479125976562,652.5350952148438,645.2591552734375,False,2017,468,2285,1324
428,17.12,2,0.869671642780304,28.01746386103332,23,153.0612168561319,STOPPED,True,,,,,29.06730857350003,5.100419091796875,58.13461714700006,68.41590997281186,32.65674444580078,10.885581481933594,872.5929565429688,830.9454956054688,622.9989624023438,588.6492919921875,True,1060,389,1467,1105
429,17.16,1,0.7625687718391418,28.345140162855387,1,0.0,JUMPING,True,,,,,27.083325805664064,4.505171118164062,34.597189331054686,35.48768615722656,12.420690155029297,3.8733648925781248,913.253173828125,904.0839233398438,651.8360595703125,643.6297607421875,False,2005,466,2286,1313
429,17.16,2,0.8284095525741577,28.345140162855387,23,153.0612168561319,STOPPED,True,,,,,29.06730857350003,5.242308544921875,58.13461714700006,68.41590997281186,27.52917813720703,9.176392712402343,872.5929565429688,806.9093017578125,622.9989624023438,566.5079956054688,True,1034,376,1494,1101
430,17.2,1,0.7882993221282959,28.461716836318374,1,0.0,JUMPING,True,,,,,27.387962951660157,5.212582342529297,34.597189331054686,35.48768615722656,12.420690155029297,3.1555924804687496,912.0935668945312,904.078857421875,651.054443359375,642.3223876953125,False,1993,466,2275,1322
430,17.2,2,0.8554707765579224,28.461716836318374,23,153.0612168561319,STOPPED,True,,,,,29.06730857350003,5.8518540527343745,58.13461714700006,68.41590997281186,35.08642034912109,11.69547344970703,872.5929565429688,786.666748046875,622.9989624023438,550.13427734375,True,1008,367,1541,1104
431,17.24,1,0.7717142701148987,27.595821069553494,1,0.0,JUMPING,True,,,,,27.060426177978517,5.212582342529297,34.597189331054686,35.48768615722656,12.420690155029297,2.652871270751953,911.9756469726562,901.61865234375,651.054443359375,640.952880859375,False,1966,468,2272,1314
431,17.24,2,0.8594586253166199,27.595821069553494,23,153.0612168561319,STOPPED,True,,,,,29.06730857350003,6.235625207519531,58.13461714700006,68.41590997281186,25.57349263916015,8.524497546386717,872.5929565429688,778.2160034179688,622.9989624023438,542.323486328125,True,972,369,1571,1111
432,17.28,2,0.8531484603881836,29.84196413308382,23,153.0612168561319,STOPPED,True,,,,,29.06730857350003,6.3041266845703126,58.13461714700006,68.41590997281186,29.468168096923826,9.822722698974609,872.5929565429688,783.0419921875,622.9989624023438,544.512451171875,True,949,382,1593,1098
432,17.28,1,0.768639326095581,29.84196413308382,1,0.0,JUMPING,True,,,,,27.21527297973633,5.212582342529297,34.597189331054686,35.48768615722656,12.420690155029297,2.5809763916015624,911.8388061523438,901.91845703125,651.054443359375,641.63525390625,False,1939,470,2269,1320
433,17.32,2,0.8534020781517029,28.02771399728954,23,153.0612168561319,STOPPED,True,,,,,29.06730857350003,6.382763122558593,58.13461714700006,68.41590997281186,35.08642034912109,11.69547344970703,872.5929565429688,795.46875,622.9989624023438,555.9537353515625,True,938,394,1611,1110
433,17.32,1,0.7884007692337036,28.02771399728954,1,0.0,JUMPING,True,,,,,27.21971420288086,5.511518444824218,34.597189331054686,35.48768615722656,12.420690155029297,2.8913595703125,911.6465454101562,906.9173583984375,651.054443359375,642.297607421875,False,1913,472,2255,1323
434,17.36,2,0.8561955690383911,27.78530796058476,23,153.0612168561319,STOPPED,True,,,,,29.06730857350003,6.083057849121094,58.13461714700006,68.41590997281186,35.08642034912109,11.69547344970703,872.5929565429688,818.333984375,622.9989624023438,577.5756225585938,True,932,419,1617,1122
435,17.4,1,0.7845358848571777,28.250263072550297,1,0.0,JUMPING,True,,,,,27.439457244873047,5.0672994873046875,34.597189331054686,35.48768615722656,12.420690155029297,2.2906821533203123,911.6465454101562,910.5360717773438,651.054443359375,646.1756591796875,False,1909,469,2240,1327
435,17.4,2,0.8254802823066711,28.250263072550297,23,0.0,STOPPED,True,4.719999999999999,,94.376953125,80.67547607421875,29.06730857350003,5.951484338378906,58.13461714700006,68.41590997281186,35.08642034912109,11.69547344970703,872.5929565429688,852.4609375,622.9989624023438,607.351318359375,False,940,447,1596,1279
436,17.44,1,0.7642410397529602,28.689804952591658,1,0.0,JUMPING,True,,,,,27.328748016357423,4.505171118164062,34.597189331054686,35.48768615722656,12.420690155029297,2.2906821533203123,911.72705078125,912.8753051757812,651.228515625,650.451171875,False,1918,472,2237,1326
436,17.44,2,0.8251070976257324,28.689804952591658,23,0.0,STOPPED,True,,,,,29.06730857350003,7.636557330322265,58.13461714700006,68.41590997281186,33.409536767578125,11.136512255859374,875.2274169921875,875.144287109375,627.1939086914062,628.5597534179688,False,960,457,1567,1317
437,17.48,1,0.7799585461616516,28.357971226796508,1,0.0,JUMPING,True,,,,,27.19706039428711,2.641786157226562,34.597189331054686,35.48768615722656,12.420690155029297,2.282176025390625,911.2977905273438,911.114990234375,652.5350952148438,654.4853515625,False,1920,475,2234,1324
437,17.48,2,0.8124019503593445,28.357971226796508,23,0.0,STOPPED,True,,,,,29.06730857350003,8.010329260253906,58.13461714700006,68.41590997281186,32.65674444580078,10.885581481933594,875.5772705078125,886.5838623046875,630.0843505859375,636.2277221679688,False,1005,452,1522,1326
438,17.52,1,0.7989944219589233,28.193781850859523,1,0.0,JUMPING,True,,,,,27.37034637451172,3.099940686035156,34.597189331054686,35.48768615722656,12.420690155029297,2.282176025390625,911.2730102539062,911.5100708007812,652.927490234375,656.1209106445312,False,1917,474,2233,1329
439,17.56,1,0.797127902507782,28.189110103994608,1,0.0,JUMPING,True,,,,,27.292322845458983,3.3566628662109372,34.597189331054686,35.48768615722656,12.420690155029297,1.77578994140625,910.775634765625,909.1738891601562,653.2037353515625,655.854736328125,False,1903,473,2231,1326
439,17.56,2,0.8688067197799683,28.189110103994608,23,0.0,STOPPED,True,,,,,29.06730857350003,7.402593566894531,58.13461714700006,68.41590997281186,33.409536767578125,11.136512255859374,875.5772705078125,860.9552001953125,630.0843505859375,613.989501953125,False,1040,402,1472,1146
440,17.6,1,0.802402675151825,28.555633034557104,1,0.0,JUMPING,True,,,,,27.128482360839843,3.506696484375,34.597189331054686,35.48768615722656,12.420690155029297,2.8778764526367184,910.775634765625,906.870361328125,653.7199096679688,655.5650634765625,False,1891,479,2231,1327
440,17.6,2,0.8762094378471375,28.555633034557104,23,0.0,STOPPED,True,,,,,29.06730857350003,7.350199438476562,58.13461714700006,68.41590997281186,33.409536767578125,11.136512255859374,875.5772705078125,832.5771484375,630.0843505859375,589.1390380859375,True,1033,386,1483,1108
441,17.64,1,0.8214408159255981,28.199168853461742,1,0.0,JUMPING,True,,,,,27.112512359619142,3.0432030029296873,34.597189331054686,35.48768615722656,12.420690155029297,3.3455325073242186,910.775634765625,904.839599609375,654.6710205078125,654.9495849609375,False,1885,479,2228,1326
441,17.64,2,0.8407506942749023,28.199168853461742,23,0.0,STOPPED,True,,,,,29.06730857350003,7.113385217285156,58.13461714700006,68.41590997281186,33.409536767578125,11.136512255859374,875.5772705078125,810.0465087890625,630.0843505859375,571.0533447265625,True,1004,379,1505,1103
442,17.68,1,0.8416905999183655,28.013095958158374,1,0.0,JUMPING,True,,,,,26.993106079101562,2.579709521484375,34.597189331054686,35.48768615722656,12.420690155029297,3.3455325073242186,910.775634765625,904.4072265625,654.6710205078125,654.142578125,False,1873,481,2223,1325
442,17.68,2,0.837578296661377,28.013095958158374,23,0.0,STOPPED,True,,,,,29.06730857350003,6.87657099609375,58.13461714700006,68.41590997281186,33.409536767578125,11.136512255859374,875.5772705078125,796.607421875,630.0843505859375,559.613037109375,True,972,381,1546,1132
443,17.72,1,0.8428537845611572,27.899974957108498,1,0.0,JUMPING,True,,,,,27.222500610351563,3.0432030029296873,34.597189331054686,35.48768615722656,12.420690155029297,3.3455325073242186,910.775634765625,902.9010009765625,654.6710205078125,650.3082275390625,False,1855,476,2218,1326
443,17.72,2,0.8427261710166931,27.899974957108498,23,0.0,STOPPED,True,,,,,29.06730857350003,7.516476141357422,58.13461714700006,68.41590997281186,33.409536767578125,11.136512255859374,875.5772705078125,796.682373046875,630.0843505859375,558.1657104492188,True,948,389,1572,1122
444,17.76,1,0.8476912379264832,28.734918916597962,1,0.0,JUMPING,True,,,,,27.165389556884765,3.506696484375,34.597189331054686,35.48768615722656,12.420690155029297,3.3455325073242186,910.775634765625,903.1317749023438,654.6710205078125,649.5249633789062,False,1846,479,2204,1327
444,17.76,2,0.8256040811538696,28.734918916597962,23,0.0,STOPPED,True,,,,,29.06730857350003,8.348131127929687,58.13461714700006,68.41590997281186,33.409536767578125,11.136512255859374,875.5772705078125,807.435791015625,630.0843505859375,568.810546875,True,927,405,1589,1150
445,17.8,1,0.8336007595062256,28.927125968039036,1,0.0,JUMPING,True,,,,,27.230276184082033,3.790927844238281,34.597189331054686,35.48768615722656,12.420690155029297,3.0389046936035156,910.775634765625,903.2476806640625,654.6710205078125,650.3341064453125,False,1837,477,2197,1328
445,17.8,2,0.8414850234985352,28.927125968039036,23,0.0,STOPPED,True,,,,,29.06730857350003,7.250207189941406,58.13461714700006,68.41590997281186,33.409536767578125,11.136512255859374,875.5772705078125,824.124755859375,630.0843505859375,589.3211059570312,True,934,430,1592,1121
446,17.84,1,0.8419244885444641,28.12865120358765,1,0.0,JUMPING,True,,,,,27.110438690185546,3.5758313964843746,34.597189331054686,35.48768615722656,12.420690155029297,3.2000234252929687,910.775634765625,901.9292602539062,654.6710205078125,649.7074584960938,False,1822,479,2192,1326
446,17.84,2,0.8172293305397034,28.12865120358765,23,0.0,JUMPING,True,,,78.9698486328125,71.91864013671875,29.06730857350003,5.100419091796875,62.9590251934016,71.05439463781202,33.409536767578125,11.136512255859374,875.5772705078125,854.4302368164062,630.0843505859375,616.0610961914062,False,944,457,1584,1313
447,17.88,1,0.8491630554199219,27.682877145707607,1,0.0,JUMPING,True,,,,,27.226028594970703,3.3344021484375,34.597189331054686,35.48768615722656,12.420690155029297,3.0389046936035156,910.5414428710938,900.1864624023438,654.6710205078125,650.968994140625,False,1818,479,2186,1330
447,17.88,2,0.8006795644760132,27.682877145707607,23,0.0,JUMPING,True,,,,,31.4795125967008,7.348299133300781,62.9590251934016,71.05439463781202,32.45884123535156,10.819613745117186,876.014892578125,876.1644897460938,633.5648803710938,635.89306640625,False,978,462,1548,1302
448,17.92,1,0.8434557914733887,29.1278341319412,1,0.0,JUMPING,True,,,,,27.095214385986328,3.093063391113281,34.597189331054686,35.48768615722656,12.420690155029297,3.83775679321289,909.987548828125,900.6981811523438,654.6710205078125,652.30419921875,False,1817,478,2183,1325
448,17.92,2,0.8374300599098206,29.1278341319412,23,0.0,JUMPING,True,,,,,39.42128792724609,13.14042930908203,62.9590251934016,71.05439463781202,34.552570330810546,11.517523443603515,878.8988647460938,883.00048828125,635.5703735351562,640.3186645507812,False,1009,454,1505,1281
449,17.96,1,0.8538623452186584,27.966947061941028,1,0.0,JUMPING,True,,,,,27.414058227539062,3.228437512207031,34.597189331054686,35.48768615722656,12.420690155029297,3.7215214599609374,909.987548828125,902.265380859375,654.6710205078125,652.94482421875,False,1818,475,2180,1331
449,17.96,2,0.8125981092453003,27.966947061941028,23,0.0,JUMPING,True,,,,,39.91591021728515,13.305303405761718,62.9590251934016,71.05439463781202,34.552570330810546,11.517523443603515,878.8988647460938,873.8216552734375,635.5703735351562,631.9280395507812,False,1026,433,1470,1136
450,18.0,1,0.8393256068229675,28.135824017226696,1,0.0,JUMPING,True,,,,,27.24986755371094,3.26707705078125,34.597189331054686,35.48768615722656,12.420690155029297,3.665326721191406,909.825439453125,901.8477783203125,654.6710205078125,654.1769409179688,False,1821,477,2180,1328
450,18.0,2,0.8598228096961975,28.135824017226696,23,0.0,JUMPING,True,,,,,45.49792093505859,15.16597364501953,62.9590251934016,71.05439463781202,38.70147947387695,12.900493157958984,878.8988647460938,861.047119140625,635.5703735351562,614.444091796875,False,1042,412,1465,1240
451,18.04,1,0.8523431420326233,27.875591069459915,1,0.0,JUMPING,True,,,,,27.39496810913086,2.9293656738281246,34.597189331054686,35.48768615722656,12.420690155029297,3.651843603515625,909.71875,900.5321044921875,654.7294921875,654.582763671875,False,1826,472,2181,1328
451,18.04,2,0.9078872203826904,27.875591069459915,23,0.0,JUMPING,True,,,,,43.23021411895752,15.089870947265624,62.9590251934016,71.05439463781202,42.31653859863281,14.105512866210937,878.8988647460938,840.5758056640625,635.5703735351562,592.7930297851562,False,1046,396,1469,1117
452,18.08,1,0.8440972566604614,28.275459073483944,1,0.0,STOPPED,True,,,,,27.226212615966798,2.51129853515625,34.597189331054686,35.48768615722656,12.420690155029297,3.926347210693359,909.71875,902.4334716796875,654.7294921875,653.9677124023438,False,1839,476,2181,1327
452,18.08,2,0.8685802221298218,28.275459073483944,23,0.0,JUMPING,True,,,,,32.19687059326172,10.732290197753906,62.9590251934016,71.05439463781202,36.91532834472656,12.305109448242186,878.8988647460938,821.8238525390625,635.5703735351562,574.8511962890625,True,1044,388,1480,1110
453,18.12,1,0.8443470001220703,28.155803913250566,1,0.0,STOPPED,True,,,,,27.295338592529298,2.0503387939453126,34.597189331054686,35.48768615722656,12.420690155029297,3.926347210693359,909.71875,903.4427490234375,654.7294921875,654.2333984375,False,1845,476,2181,1329
453,18.12,2,0.8459535241127014,28.155803913250566,23,0.0,JUMPING,True,,,,,32.19687059326172,10.732290197753906,62.9590251934016,71.05439463781202,36.91532834472656,12.305109448242186,878.8988647460938,809.7680053710938,635.5703735351562,565.5206298828125,True,1030,390,1509,1108
454,18.16,1,0.8475969433784485,27.83012203872204,1,0.0,STOPPED,True,,,,,27.395586090087892,1.970887939453125,34.597189331054686,35.48768615722656,12.420690155029297,3.926347210693359,909.71875,902.6271362304688,654.7294921875,653.746337890625,False,1859,474,2184,1330
454,18.16,2,0.8402411937713623,27.83012203872204,23,0.0,JUMPING,True,,,,,32.19687059326172,10.732290197753906,62.9590251934016,71.05439463781202,36.91532834472656,12.305109448242186,878.8988647460938,807.825927734375,635.5703735351562,565.633544921875,True,999,395,1535,1159
455,18.2,1,0.8821328282356262,27.669430943205953,1,0.0,STOPPED,True,,,,,27.472490386962892,1.8914370849609374,34.597189331054686,35.48768615722656,12.420690155029297,3.926347210693359,909.71875,903.2769165039062,654.7294921875,654.1084594726562,False,1875,473,2188,1332
455,18.2,2,0.8430507183074951,27.669430943205953,23,0.0,JUMPING,True,,,,,32.19687059326172,10.732290197753906,62.9590251934016,71.05439463781202,36.91532834472656,12.305109448242186,878.8988647460938,822.2908935546875,635.5703735351562,577.785400390625,True,969,411,1561,1263
456,18.24,1,0.869194746017456,28.433647006750107,1,0.0,STOPPED,True,,,,,27.51362594604492,1.6221819396972654,34.597189331054686,35.48768615722656,12.420690155029297,3.651843603515625,909.71875,905.597412109375,654.7294921875,654.35205078125,False,1885,472,2192,1332
456,18.24,2,0.8553287982940674,28.433647006750107,24,150.00014305128389,JUMPING,True,0.3999999999999986,0.3999999999999986,71.07293701171875,70.04974365234375,32.19687059326172,10.732290197753906,65.44077665403135,71.0590302312887,36.91532834472656,12.305109448242186,878.8988647460938,842.939453125,635.5703735351562,595.8974609375,False,940,431,1583,1274
457,18.28,1,0.9027883410453796,28.108804021030664,1,0.0,STOPPED,True,,,,,27.449026336669924,1.4009773681640625,34.597189331054686,35.48768615722656,12.420690155029297,3.422856829833984,909.71875,906.2381591796875,654.7294921875,653.69091796875,False,1887,472,2199,1330
457,18.28,2,0.816236138343811,28.108804021030664,24,150.00014305128389,JUMPING,True,,,,,45.26961284179687,15.089870947265624,65.44077665403135,71.0590302312887,42.31653859863281,14.105512866210937,878.8988647460938,864.4013671875,635.5703735351562,615.9627685546875,False,922,452,1595,1306
458,18.32,1,0.8883830308914185,29.17205519042909,1,0.0,STOPPED,True,,,,,27.26662307739258,1.5563499389648436,34.597189331054686,35.48768615722656,12.420690155029297,3.1666323486328123,909.71875,906.5430908203125,654.8870849609375,654.845458984375,False,1890,474,2211,1326
458,18.32,2,0.8653551936149597,29.17205519042909,24,150.00014305128389,JUMPING,True,,,,,32.72038832701568,10.732290197753906,65.44077665403135,71.0590302312887,38.629675085449215,12.876558361816405,878.8988647460938,874.9122314453125,635.5703735351562,631.9761962890625,False,918,464,1595,1111
459,18.36,2,0.8420286178588867,27.793115004897118,24,150.00014305128389,JUMPING,True,,,,,32.72038832701568,10.096049926757813,65.44077665403135,71.0590302312887,24.870660580951043,7.069768688964843,881.6104125976562,880.6836547851562,636.0269165039062,642.0354614257812,False,916,468,1581,1108
459,18.36,1,0.8294882774353027,27.793115004897118,1,0.0,STOPPED,True,,,,,27.27067153930664,1.4831429443359374,34.597189331054686,35.48768615722656,12.420690155029297,2.620068383789062,909.71875,905.6612548828125,654.8870849609375,654.1422729492188,False,1897,473,2218,1325
460,18.4,1,0.8387787938117981,28.951059095561504,1,0.0,STOPPED,True,,,,,27.34133010864258,1.4655877441406249,34.597189331054686,35.48768615722656,12.420690155029297,2.714540698242187,909.71875,904.06201171875,654.8870849609375,652.7578125,False,1903,472,2218,1326
460,18.4,2,0.844622015953064,28.951059095561504,24,150.00014305128389,JUMPING,True,,,,,32.72038832701568,10.024652746582031,65.44077665403135,71.0590302312887,24.870660580951043,5.393428051757812,881.6104125976562,879.8023071289062,637.2317504882812,645.4859619140625,False,930,465,1564,1105
461,18.44,1,0.8242844343185425,28.205811977386475,1,0.0,STOPPED,True,,,,,27.411687927246096,1.4655877441406249,34.597189331054686,35.48768615722656,12.420690155029297,3.180251202392578,909.71875,900.79638671875,654.8870849609375,651.4964599609375,False,1903,474,2223,1331
461,18.44,2,0.870425283908844,28.205811977386475,24,150.00014305128389,JUMPING,True,,,,,35.34811951904297,11.782706506347656,65.44077665403135,71.0590302312887,24.870660580951043,5.393428051757812,881.6104125976562,874.8269653320312,639.3701171875,643.358642578125,False,952,462,1540,1102
462,18.48,1,0.810266375541687,28.32390693947673,1,0.0,STOPPED,True,,,,,27.5440690612793,1.4831429443359374,34.597189331054686,35.48768615722656,12.420690155029297,3.180251202392578,909.71875,898.776123046875,654.8870849609375,651.62060546875,False,1905,466,2230,1327
462,18.48,2,0.8379390239715576,28.32390693947673,24,150.00014305128389,JUMPING,True,,,,,35.34811951904297,11.782706506347656,65.44077665403135,71.0590302312887,24.870660580951043,6.905980480957031,880.1548461914062,872.5010986328125,639.3701171875,638.1673583984375,False,974,453,1508,1119
463,18.52,1,0.8086503148078918,28.34658999927342,1,0.0,STOPPED,True,,,,,27.552656250000002,1.6295569335937499,34.597189331054686,35.48768615722656,12.420690155029297,3.180251202392578,909.71875,897.477783203125,654.8870849609375,651.1387939453125,False,1904,465,2229,1326
463,18.52,2,0.8460763692855835,28.34658999927342,24,150.00014305128389,JUMPING,True,,,,,35.54113623046875,11.84704541015625,65.44077665403135,71.0590302312887,24.870660580951043,7.250026208496093,877.61962890625,864.799560546875,639.0278930664062,632.3279418945312,False,991,451,1486,1107
464,18.56,1,0.8045163154602051,28.73050607740879,1,0.0,STOPPED,True,,,,,27.44744430541992,1.7839341064453125,34.597189331054686,35.48768615722656,12.420690155029297,3.180251202392578,909.71875,897.7429809570312,654.8870849609375,650.9180908203125,False,1901,467,2233,1324
464,18.56,2,0.8196738362312317,28.73050607740879,24,150.00014305128389,JUMPING,True,,,,,37.10563033447265,12.368543444824217,65.44077665403135,71.0590302312887,26.04938334960937,8.683127783203124,877.61962890625,861.587890625,639.0278930664062,627.4752197265625,False,1012,447,1473,1121
465,18.6,1,0.7942647933959961,28.225048910826445,1,0.0,STOPPED,True,,,,,27.396686096191406,1.9610244506835937,34.597189331054686,35.48768615722656,12.420690155029297,3.180251202392578,909.71875,898.869873046875,654.8870849609375,650.6260986328125,False,1897,468,2237,1324
465,18.6,2,0.8477005958557129,28.225048910826445,24,150.00014305128389,JUMPING,True,,,,,34.13816806640625,11.37938935546875,65.44077665403135,71.0590302312887,33.43736266479492,11.14578755493164,877.61962890625,860.9163208007812,639.0278930664062,624.3009033203125,False,1035,446,1467,1114
466,18.64,1,0.7958385944366455,28.25884986668825,1,0.0,STOPPED,True,,,,,27.40604507446289,2.05594921875,34.597189331054686,35.48768615722656,12.420690155029297,3.180251202392578,909.71875,899.3218994140625,654.8870849609375,650.0668334960938,False,1898,469,2242,1326
466,18.64,2,0.8569903373718262,28.25884986668825,24,150.00014305128389,JUMPING,True,,,,,35.02479616699219,11.674932055664062,65.44077665403135,71.0590302312887,40.12847292480468,13.376157641601562,877.61962890625,860.3990478515625,639.0278930664062,623.8541259765625,False,1045,450,1466,1118
467,18.68,1,0.8002477288246155,27.96736010350287,1,0.0,STOPPED,True,,,,,27.53579635620117,2.4677724975585935,34.597189331054686,35.48768615722656,12.420690155029297,3.1666323486328123,909.71875,899.8021240234375,654.8870849609375,649.1727294921875,False,1897,466,2243,1326
467,18.68,2,0.8490287661552429,27.96736010350287,24,150.00014305128389,JUMPING,True,,,,,34.46990705566406,11.489969018554687,65.44077665403135,71.0590302312887,38.07722922363281,12.692409741210938,877.61962890625,862.8722534179688,639.0278930664062,624.1781616210938,False,1057,450,1464,1153
