frame_idx,timestamp,infer_ms,track_id,best_conf,jump_count,spm,state,dt,expected_dt,hip_amp,shoulder_amp,amp_ewma,lift_th,lift_noise_sigma,ground_y,hip_y,shoulder_ground_y,shoulder_y,is_airborne,center_x,center_y,h_px,missed
83,3.32,30.499733053147793,1,0.8449004292488098,0,0.0,IDLE,,,,,,7.21811113357544,1.7242102294921875,865.7936401367188,824.8184204101562,621.1182861328125,574.8360595703125,True,1258.937255859375,790.0984497070312,721.8110961914062,0
83,3.32,30.499733053147793,2,0.7752397060394287,0,0.0,IDLE,,,,,,7.743472119140625,2.581157373046875,883.5967407226562,867.8385009765625,659.444091796875,648.9632568359375,True,2042.3824462890625,849.6802978515625,768.9663696289062,0
83,3.32,30.499733053147793,3,0.8519721627235413,0,0.0,IDLE,,,,,,8.398062086105346,2.107393194580078,871.15234375,877.006591796875,634.7254028320312,636.952392578125,False,505.9296569824219,888.3950805664062,839.8062133789062,0
84,3.36,28.2409880310297,1,0.8252374529838562,0,0.0,IDLE,,,,,,7.534144449234009,1.70918876953125,865.7936401367188,821.8377685546875,620.798828125,570.9454956054688,True,1262.3656005859375,780.1924438476562,753.4144287109375,0
84,3.36,28.2409880310297,2,0.7813963890075684,0,0.0,IDLE,,,,,,10.357749096679687,3.4525830322265625,882.4888305664062,866.19677734375,658.95263671875,647.0582275390625,True,2036.6494140625,857.1041259765625,818.8761596679688,0
84,3.36,28.2409880310297,3,0.8639302253723145,0,0.0,IDLE,,,,,,9.108026971435546,3.0360089904785155,871.5509033203125,886.895751953125,635.5468139648438,649.21728515625,False,505.3000183105469,894.5457153320312,833.9312133789062,0
85,3.4,28.080080170184374,1,0.9231246113777161,0,0.0,IDLE,,,,,,7.159163475036621,1.8204018676757812,865.7936401367188,820.439453125,620.6002807617188,574.4204711914062,True,1263.6072998046875,769.3626708984375,715.9163208007812,0
85,3.4,28.080080170184374,2,0.8321241736412048,0,0.0,IDLE,,,,,,10.24834581298828,3.4161152709960936,881.7417602539062,864.8460693359375,657.7293090820312,642.8753662109375,True,2032.08740234375,868.6471557617188,847.6498413085938,0
85,3.4,28.080080170184374,3,0.8579142689704895,0,0.0,IDLE,,,,,,9.722775695800781,3.2409252319335935,871.8604125976562,895.5529174804688,636.4183349609375,660.9072875976562,False,507.80828857421875,898.2886962890625,809.5874633789062,0
86,3.44,28.20238610729575,1,0.639457106590271,0,0.0,IDLE,,,,,,7.2739547252655035,2.025906298828125,865.7936401367188,828.8223876953125,620.4498291015625,584.575927734375,True,1266.2491455078125,768.7637939453125,727.3954467773438,0
86,3.44,28.20238610729575,2,0.8152477145195007,0,0.0,IDLE,,,,,,10.306440856933595,3.4354802856445312,879.7789916992188,866.1259155273438,656.9093017578125,638.9728393554688,True,2025.7130126953125,880.830810546875,869.5865478515625,0
86,3.44,28.20238610729575,3,0.8287475109100342,0,0.0,IDLE,,,,,,12.790139721679687,4.263379907226562,874.074462890625,900.8087158203125,636.6846313476562,666.5819091796875,False,508.6326599121094,901.4992065429688,815.4144897460938,0
87,3.48,29.436762910336256,1,0.8520304560661316,0,0.0,IDLE,,,,,,7.093393993377686,2.0281685668945313,865.7936401367188,842.48779296875,620.3421630859375,596.9703369140625,True,1271.5869140625,771.0869140625,709.3394165039062,0
87,3.48,29.436762910336256,2,0.8229140043258667,1,0.0,JUMPING,,,28.60858154296875,21.47808837890625,28.60858154296875,10.306440856933595,3.4354802856445312,879.7789916992188,869.55859375,656.9093017578125,635.4312133789062,False,2023.1622314453125,891.5602416992188,881.5764770507812,0
87,3.48,29.436762910336256,3,0.8204448223114014,0,0.0,IDLE,,,,,,10.529319506835938,3.5097731689453124,880.9622192382812,893.2549438476562,641.8583374023438,661.29443359375,False,507.74993896484375,900.8953247070312,830.3999633789062,0
88,3.52,29.01536412537098,1,0.8385770320892334,1,0.0,JUMPING,,,45.8465576171875,49.39666748046875,45.8465576171875,8.526870775222779,2.2776514892578126,866.2860107421875,867.7311401367188,620.3421630859375,615.3606567382812,False,1274.1768798828125,804.552001953125,852.6870727539062,0
88,3.52,29.01536412537098,2,0.8286341428756714,1,0.0,JUMPING,,,,,28.60858154296875,10.306440856933595,3.4354802856445312,879.7789916992188,872.4688110351562,656.9093017578125,633.9541015625,False,2019.972412109375,900.4935913085938,871.0180053710938,0
88,3.52,29.01536412537098,3,0.8408626317977905,0,0.0,IDLE,,,,,,34.455926239013664,11.48530874633789,882.7939453125,880.0594482421875,646.7776489257812,645.1512451171875,False,507.5523681640625,892.0567016601562,836.2252807617188,0
89,3.56,28.0309880618006,1,0.8251293897628784,1,0.0,JUMPING,,,,,45.8465576171875,16.046295166015625,2.587039270019531,867.2440185546875,887.6470947265625,620.609619140625,634.3240966796875,False,1274.8934326171875,807.6900634765625,698.6747436523438,0
89,3.56,28.0309880618006,2,0.8271692991256714,1,0.0,JUMPING,,,,,28.60858154296875,10.306440856933595,3.4354802856445312,879.7789916992188,869.5972900390625,656.9093017578125,628.2264404296875,False,2016.3824462890625,904.2533569335938,890.5521240234375,0
89,3.56,28.0309880618006,3,0.8597030639648438,0,0.0,IDLE,,,,,,34.455926239013664,11.48530874633789,882.7939453125,863.5504150390625,646.7776489257812,620.9375,False,506.7255554199219,882.5489501953125,867.9423217773438,0
90,3.6,29.08867713995278,1,0.8382331728935242,1,0.0,JUMPING,,,,,45.8465576171875,16.046295166015625,2.7785176391601563,869.5383911132812,886.0833129882812,621.1182861328125,638.4156494140625,False,1275.9735107421875,801.495849609375,662.3795776367188,0
90,3.6,29.08867713995278,2,0.8370532393455505,1,0.0,JUMPING,,,,,28.60858154296875,14.221612463378905,4.7405374877929685,879.7789916992188,869.9483642578125,656.1824951171875,626.0527954101562,False,2013.714599609375,906.113525390625,890.9194946289062,0
90,3.6,29.08867713995278,3,0.8727699518203735,0,0.0,IDLE,,,,,,34.455926239013664,11.48530874633789,882.7939453125,841.736328125,646.7776489257812,596.3154296875,True,504.7857971191406,866.1102294921875,866.537841796875,0
91,3.64,29.449862893670797,1,0.875152587890625,1,0.0,JUMPING,,,,,45.8465576171875,16.046295166015625,3.157583276367187,870.8587646484375,869.9317626953125,621.4542236328125,629.2799072265625,False,1276.2760009765625,792.18701171875,678.8882446289062,0
91,3.64,29.449862893670797,2,0.8365733027458191,1,0.0,JUMPING,,,,,28.60858154296875,13.062154833984376,4.354051611328125,879.7789916992188,873.5257568359375,655.4536743164062,628.2962646484375,False,2011.349609375,904.9934692382812,886.8884887695312,0
91,3.64,29.449862893670797,3,0.8645418882369995,0,0.0,IDLE,,,,,,15.348764904785156,5.116254968261718,882.7939453125,820.2822265625,646.7776489257812,573.220703125,True,503.04644775390625,848.0921630859375,851.5263671875,0
92,3.68,27.93934289366007,1,0.9071452617645264,1,0.0,JUMPING,,,,,45.8465576171875,16.046295166015625,3.9163479858398436,870.8587646484375,848.0489501953125,621.4542236328125,607.62451171875,True,1275.2496337890625,780.2149658203125,709.0214233398438,0
92,3.68,27.93934289366007,2,0.8516019582748413,1,0.0,JUMPING,,,,,28.60858154296875,13.062154833984376,4.354051611328125,879.7789916992188,883.0297241210938,655.2376708984375,635.7398071289062,False,2009.2769775390625,899.1753540039062,858.5447387695312,0
92,3.68,27.93934289366007,3,0.7084770202636719,0,0.0,IDLE,,,,,,10.728580078124999,3.576193359375,882.7939453125,806.88720703125,646.7776489257812,559.3602905273438,True,499.9728088378906,831.0109252929688,849.451416015625,0
93,3.72,27.803671080619097,1,0.8621302247047424,1,0.0,JUMPING,,,,,45.8465576171875,16.046295166015625,3.9163479858398436,870.8587646484375,823.101806640625,621.4542236328125,581.923095703125,True,1275.093017578125,765.3436889648438,724.9829711914062,0
93,3.72,27.803671080619097,2,0.8492851257324219,1,0.0,JUMPING,,,,,28.60858154296875,10.013003540039062,2.5980338928222655,879.7789916992188,898.74658203125,655.13818359375,651.2457275390625,False,2009.393798828125,894.988525390625,845.1104736328125,0
93,3.72,27.803671080619097,3,0.832940399646759,0,0.0,IDLE,,,,,,10.927840649414062,3.6426135498046874,882.7939453125,801.6640625,646.7776489257812,553.450439453125,True,499.1471252441406,825.713134765625,884.59765625,0
94,3.76,28.077611932531,1,0.8800097703933716,1,0.0,JUMPING,,,,,45.8465576171875,16.046295166015625,3.1096231933593748,870.8587646484375,801.5782470703125,621.4542236328125,559.17333984375,True,1273.1151123046875,752.6616821289062,738.5067138671875,0
94,3.76,28.077611932531,3,0.8815327882766724,0,0.0,IDLE,,,,,,10.927840649414062,3.6426135498046874,882.7939453125,805.4583740234375,646.7776489257812,557.8804931640625,True,499.8247985839844,826.6782836914062,878.5032958984375,0
95,3.8,28.738385066390038,1,0.8949793577194214,1,0.0,JUMPING,,,,,45.8465576171875,16.046295166015625,4.738139483642578,870.8587646484375,785.5130615234375,621.4542236328125,544.24609375,True,1271.689697265625,742.5396118164062,749.716552734375,0
95,3.8,28.738385066390038,2,0.8478788137435913,1,0.0,JUMPING,,,,,28.60858154296875,10.218755346679687,3.4062517822265623,879.7789916992188,911.9241943359375,655.13818359375,673.149169921875,False,2011.8857421875,887.5884399414062,781.3426513671875,0
95,3.8,28.738385066390038,3,0.8992026448249817,0,0.0,IDLE,,,,,,10.927840649414062,3.6426135498046874,882.7939453125,823.1544189453125,646.7776489257812,575.0738525390625,True,500.064697265625,835.8200073242188,869.5648193359375,0
96,3.84,28.89034291729331,1,0.8664395213127136,1,0.0,JUMPING,,,,,45.8465576171875,16.046295166015625,4.92776279296875,870.8587646484375,777.7418212890625,621.15966796875,536.144775390625,True,1271.0113525390625,733.8909301757812,744.50927734375,0
96,3.84,28.89034291729331,2,0.8425307869911194,1,0.0,JUMPING,,,,,28.60858154296875,10.701704333496094,3.5672347778320312,880.334716796875,921.2913818359375,655.2376708984375,685.0040283203125,False,2016.7996826171875,884.3173217773438,784.1173706054688,0
96,3.84,28.89034291729331,3,0.8635427951812744,0,0.0,IDLE,,,,,,10.927840649414062,3.6426135498046874,882.7939453125,845.9578857421875,646.7776489257812,599.138427734375,True,499.5387268066406,846.1946411132812,842.533935546875,0
97,3.88,29.041292844340205,1,0.8724685311317444,1,0.0,JUMPING,,,,,45.8465576171875,16.530076043701172,5.51002534790039,870.8587646484375,780.6781005859375,620.7881469726562,537.5823364257812,True,1269.13818359375,730.174072265625,733.2026977539062,0
97,3.88,29.041292844340205,2,0.8545506000518799,1,0.0,JUMPING,,,,,28.60858154296875,20.320234716796875,6.7734115722656245,889.31640625,918.309814453125,655.4536743164062,681.0494384765625,False,2021.56787109375,876.4667358398438,788.206787109375,0
97,3.88,29.041292844340205,3,0.8818879127502441,0,0.0,IDLE,,,,,,10.619312530517577,3.5397708435058592,882.7939453125,868.5738525390625,646.7776489257812,625.8692626953125,True,502.2170104980469,859.3876953125,828.22900390625,0
98,3.92,30.772876925766468,1,0.8543601036071777,1,0.0,JUMPING,,,,,45.8465576171875,17.99751884765625,5.9991729492187496,870.8587646484375,793.291259765625,620.7881469726562,548.6392822265625,True,1268.6656494140625,731.6575317382812,724.6096801757812,0
98,3.92,30.772876925766468,2,0.7998732924461365,1,0.0,JUMPING,,,,,28.60858154296875,22.693987353515624,7.564662451171874,898.3651733398438,898.1109008789062,658.0552368164062,661.7577514648438,False,2029.2711181640625,875.498046875,865.1286010742188,0
98,3.92,30.772876925766468,3,0.8622025847434998,1,0.0,JUMPING,,,81.1298828125,93.32720947265625,81.1298828125,10.927840649414062,3.6426135498046874,882.7939453125,878.4810180664062,646.7776489257812,641.4195556640625,False,504.559326171875,869.8695068359375,820.9229125976562,0
99,3.96,28.861307073384523,1,0.8412005305290222,1,0.0,JUMPING,,,,,45.8465576171875,17.59302531738281,5.8643417724609375,870.8587646484375,816.7191162109375,620.7881469726562,571.5040283203125,True,1272.3123779296875,741.820068359375,711.7152099609375,0
99,3.96,28.861307073384523,2,0.8436374664306641,1,0.0,JUMPING,,,,,28.60858154296875,21.881742626953123,7.293914208984375,898.3651733398438,868.5516357421875,658.0552368164062,633.311767578125,True,2033.681884765625,868.1973876953125,893.2415771484375,0
99,3.96,28.861307073384523,3,0.873369038105011,1,0.0,JUMPING,,,,,81.1298828125,28.395458984374997,3.8447698242187496,882.7939453125,878.019287109375,646.7776489257812,639.2901611328125,False,506.10125732421875,873.3110961914062,845.330078125,0
100,4.0,28.29079609364271,2,0.823740541934967,1,0.0,JUMPING,,,,,28.60858154296875,22.828094604492186,7.609364868164062,898.3651733398438,839.2816772460938,658.0552368164062,603.7302856445312,True,2035.619873046875,858.6339721679688,910.6263427734375,0
100,4.0,28.29079609364271,3,0.8600217700004578,1,0.0,JUMPING,,,,,81.1298828125,28.395458984374997,3.8447698242187496,882.7939453125,868.3721923828125,646.7776489257812,623.368408203125,False,508.1486511230469,870.0468139648438,854.8840942382812,0
101,4.04,27.814866974949837,2,0.8388224840164185,1,0.0,JUMPING,,,,,28.60858154296875,44.92036389770507,14.973454632568359,898.3651733398438,814.17138671875,658.0552368164062,578.4883422851562,True,2033.81103515625,841.376953125,891.9951171875,0
101,4.04,27.814866974949837,3,0.8739533424377441,1,0.0,JUMPING,,,,,81.1298828125,28.395458984374997,4.290436633300781,882.7939453125,851.3872680664062,646.7776489257812,602.593017578125,True,506.2206726074219,862.69287109375,863.9293823242188,0
101,4.04,27.814866974949837,4,0.8268446922302246,0,0.0,IDLE,,,,,,,,,873.5921630859375,,624.8197021484375,False,1274.27490234375,886.595947265625,882.7724609375,0
102,4.08,27.648060815408826,2,0.7912023663520813,1,0.0,JUMPING,,,,,28.60858154296875,44.92036389770507,14.973454632568359,898.3651733398438,797.6959228515625,658.0552368164062,562.0565185546875,True,2030.614013671875,831.0174560546875,914.5237426757812,0
102,4.08,27.648060815408826,3,0.8536835312843323,1,0.0,JUMPING,,,,,81.1298828125,28.395458984374997,5.476679516601562,882.7939453125,831.6680908203125,646.7776489257812,582.3245849609375,True,505.7800598144531,849.4229736328125,847.6563110351562,0
102,4.08,27.648060815408826,4,0.8320244550704956,0,0.0,IDLE,,,,,,,,,850.0599365234375,,604.9623413085938,False,1266.5904541015625,830.8321533203125,818.1837158203125,0
103,4.12,33.075965009629726,2,0.8073326945304871,1,0.0,JUMPING,,,,,28.60858154296875,78.36589930057526,26.153130963134764,898.3651733398438,789.0238037109375,658.0552368164062,555.6976318359375,True,2026.885986328125,828.3065795898438,921.9517822265625,0
103,4.12,33.075965009629726,3,0.7276163101196289,1,0.0,JUMPING,,,,,81.1298828125,28.395458984374997,6.331635864257812,882.7939453125,817.901611328125,646.7776489257812,568.3743896484375,True,503.2018127441406,837.3385620117188,849.2681884765625,0
103,4.12,33.075965009629726,4,0.8302238583564758,0,0.0,IDLE,,,,,,,,,831.7139892578125,,581.441650390625,False,1265.0906982421875,813.9609375,831.088623046875,0
104,4.16,28.695110930129886,1,0.8751837015151978,1,0.0,JUMPING,,,,,45.8465576171875,19.69937786865234,6.566459289550781,870.8587646484375,815.7823486328125,620.7881469726562,568.7866821289062,True,1272.8492431640625,740.9788208007812,734.5025024414062,0
104,4.16,28.695110930129886,2,0.8303188681602478,1,0.0,JUMPING,,,,,28.60858154296875,69.90544061279297,23.301813537597656,898.3651733398438,788.9637451171875,658.0552368164062,558.795654296875,True,2024.66064453125,826.4760131835938,904.7174682617188,0
104,4.16,28.695110930129886,3,0.8870657682418823,1,0.0,JUMPING,,,,,81.1298828125,28.395458984374997,7.186592211914062,882.7939453125,812.5406494140625,646.7776489257812,563.8779296875,True,501.6101989746094,830.3106689453125,859.6759033203125,0
105,4.2,28.070512926205993,1,0.8559325933456421,1,0.0,JUMPING,,,,,45.8465576171875,19.94003794555664,6.646679315185547,870.8587646484375,806.350341796875,620.7881469726562,560.1569213867188,True,1272.0703125,739.9596557617188,755.7916870117188,0
105,4.2,28.070512926205993,2,0.8112744688987732,1,0.0,JUMPING,,,,,28.60858154296875,44.92036389770507,14.973454632568359,898.3651733398438,803.861083984375,658.0552368164062,573.340087890625,True,2025.7735595703125,832.861328125,902.787841796875,0
105,4.2,28.070512926205993,3,0.8821793794631958,1,0.0,JUMPING,,,,,81.1298828125,28.395458984374997,7.681712200927734,882.7939453125,818.012939453125,646.7776489257812,568.9951171875,True,501.70867919921875,832.1183471679688,870.309814453125,0
106,4.24,31.685843830928206,2,0.8087971210479736,1,0.0,JUMPING,,,,,28.60858154296875,44.92036389770507,14.973454632568359,898.3651733398438,825.0614624023438,658.0552368164062,597.4017333984375,True,2027.11669921875,843.1766357421875,882.9694213867188,0
106,4.24,31.685843830928206,4,0.8729109168052673,0,0.0,IDLE,,,,,,,,,795.9669189453125,,547.6190185546875,False,1274.416015625,791.78466796875,864.4491577148438,0
107,4.28,28.13070104457438,1,0.8587080240249634,1,0.0,JUMPING,,,,,45.8465576171875,20.861007275390623,6.953669091796875,870.8587646484375,797.272705078125,620.7881469726562,555.5057373046875,True,1272.0751953125,738.1369018554688,741.291015625,0
107,4.28,28.13070104457438,2,0.8567295670509338,2,74.99998211861083,JUMPING,0.8000000000000003,0.8000000000000003,109.40142822265625,102.35760498046875,48.806793212890625,44.92036389770507,14.973454632568359,898.3651733398438,854.457275390625,658.0552368164062,628.7572631835938,False,2028.65283203125,856.7881469726562,859.966064453125,0
108,4.32,27.811991050839424,1,0.8534232974052429,1,0.0,JUMPING,,,,,45.8465576171875,25.774789251708984,8.591596417236328,870.8587646484375,801.013427734375,620.7881469726562,557.7537841796875,True,1272.0794677734375,739.40869140625,728.9209594726562,0
108,4.32,27.811991050839424,2,0.8535584211349487,2,74.99998211861083,JUMPING,,0.8000000000000003,,,48.806793212890625,58.61138400878906,19.537128002929688,898.3651733398438,887.6011962890625,659.3671264648438,657.7734375,False,2030.0496826171875,872.02685546875,849.0791015625,0
108,4.32,27.811991050839424,3,0.885857343673706,1,0.0,JUMPING,,,,,81.1298828125,28.395458984374997,7.886085498046874,882.7939453125,846.0235595703125,646.7776489257812,604.983642578125,True,501.8274230957031,849.1312866210938,822.3552856445312,0
109,4.36,28.247204842045903,2,0.8572976589202881,2,74.99998211861083,JUMPING,,0.8000000000000003,,,48.806793212890625,54.09191535644531,18.030638452148438,900.5994262695312,903.378662109375,666.2783813476562,673.0593872070312,False,2033.0496826171875,881.7172241210938,838.9869995117188,0
109,4.36,28.247204842045903,3,0.847580075263977,2,136.36361863002534,JUMPING,0.4400000000000004,0.4400000000000004,70.2532958984375,82.89971923828125,78.41073608398438,28.395458984374997,7.705104052734375,882.7939453125,863.9061279296875,646.7776489257812,628.1058959960938,False,501.61383056640625,864.3380737304688,826.9851684570312,0
110,4.4,27.94794295914471,2,0.8765169382095337,2,74.99998211861083,JUMPING,,0.8000000000000003,,,48.806793212890625,49.572446704101566,16.524148901367187,900.5994262695312,895.0035400390625,668.103515625,664.7996215820312,False,2038.27197265625,876.7117309570312,821.2081298828125,0
110,4.4,27.94794295914471,3,0.8415029048919678,2,136.36361863002534,JUMPING,,0.4400000000000004,,,78.41073608398438,27.44375762939453,7.705104052734375,882.7939453125,866.49072265625,646.7776489257812,630.4734497070312,False,500.0137939453125,871.6915893554688,848.2684936523438,0
110,4.4,27.94794295914471,4,0.8310335278511047,0,0.0,IDLE,,,,,,,,,838.998779296875,,582.947998046875,False,1278.9403076171875,814.4503784179688,816.140869140625,0
111,4.44,27.819001115858555,2,0.8085734844207764,2,74.99998211861083,JUMPING,,0.8000000000000003,,,48.806793212890625,49.572446704101566,16.524148901367187,900.5994262695312,874.927978515625,668.103515625,639.8321533203125,False,2044.6181640625,872.477294921875,881.2581176757812,0
111,4.44,27.819001115858555,3,0.8317137956619263,2,136.36361863002534,JUMPING,,0.4400000000000004,,,78.41073608398438,27.44375762939453,8.164977905273437,882.7939453125,857.3187866210938,646.7776489257812,617.9427490234375,False,499.4526672363281,868.0220336914062,835.01318359375,0
111,4.44,27.819001115858555,4,0.8314082622528076,0,0.0,IDLE,,,,,,,,,855.3209228515625,,602.641845703125,False,1281.5146484375,822.8449096679688,794.2495727539062,0
112,4.48,28.418682049959898,1,0.9021793603897095,1,0.0,JUMPING,,,,,45.8465576171875,28.92183035888672,9.640610119628906,870.8587646484375,818.5018310546875,620.7881469726562,579.0189819335938,True,1271.0155029296875,750.3143920898438,701.62451171875,0
112,4.48,28.418682049959898,2,0.7615280151367188,2,74.99998211861083,JUMPING,,0.8000000000000003,,,48.806793212890625,49.572446704101566,16.524148901367187,900.5994262695312,845.657958984375,668.103515625,610.0803833007812,True,2049.560791015625,856.6969604492188,878.2100830078125,0
112,4.48,28.418682049959898,3,0.873737096786499,2,136.36361863002534,JUMPING,,0.4400000000000004,,,78.41073608398438,27.44375762939453,9.029254797363281,882.7939453125,844.1040649414062,646.7776489257812,600.1885986328125,True,498.90631103515625,858.6082153320312,837.267822265625,0
113,4.52,32.49376406893134,1,0.8563458919525146,1,0.0,JUMPING,,,,,45.8465576171875,28.196049517822267,9.398683172607422,870.8587646484375,820.0599365234375,620.7881469726562,579.1826171875,True,1272.2337646484375,753.1243896484375,735.4017944335938,0
113,4.52,32.49376406893134,2,0.7848589420318604,2,74.99998211861083,JUMPING,,0.8000000000000003,,,48.806793212890625,49.572446704101566,16.524148901367187,900.5994262695312,819.3148193359375,668.103515625,581.3006591796875,True,2051.57470703125,839.9886474609375,893.7742309570312,0
113,4.52,32.49376406893134,3,0.8847690224647522,2,136.36361863002534,JUMPING,,0.4400000000000004,,,78.41073608398438,38.404081713867185,12.801360571289061,882.7939453125,830.1719970703125,646.7776489257812,583.95849609375,True,499.53704833984375,849.6299438476562,848.3389892578125,0
114,4.56,28.69551908224821,1,0.8416539430618286,1,0.0,JUMPING,,,,,45.8465576171875,27.990952294921875,9.330317431640625,870.8587646484375,810.441162109375,620.7881469726562,569.2415771484375,True,1272.702392578125,754.2142944335938,757.1004638671875,0
114,4.56,28.69551908224821,2,0.8575733304023743,2,74.99998211861083,JUMPING,,0.8000000000000003,,,48.806793212890625,49.572446704101566,16.524148901367187,900.5994262695312,800.2158203125,668.103515625,560.7421264648438,True,2049.375732421875,831.4085693359375,915.5924072265625,0
114,4.56,28.69551908224821,3,0.8479049801826477,2,136.36361863002534,JUMPING,,0.4400000000000004,,,78.41073608398438,41.19454412841797,13.731514709472656,882.7939453125,821.7366333007812,646.7776489257812,573.5046997070312,True,497.6783142089844,846.8289794921875,878.0618286132812,0
115,4.6,27.54001202993095,1,0.8791139125823975,1,0.0,JUMPING,,,,,45.8465576171875,26.669832989501952,8.889944329833984,870.8587646484375,798.3333129882812,620.7881469726562,558.5203857421875,True,1273.9722900390625,749.6080932617188,744.9725341796875,0
115,4.6,27.54001202993095,2,0.8242145776748657,2,74.99998211861083,JUMPING,,0.8000000000000003,,,48.806793212890625,49.572446704101566,16.524148901367187,900.5994262695312,789.4493408203125,668.103515625,551.154541015625,True,2045.314697265625,827.407958984375,921.5841674804688,0
115,4.6,27.54001202993095,3,0.9006770253181458,2,136.36361863002534,JUMPING,,0.4400000000000004,,,78.41073608398438,42.90834792480469,14.302782641601562,882.7939453125,821.336669921875,646.7776489257812,571.5819702148438,True,496.27392578125,848.8956909179688,884.5076904296875,0
116,4.64,31.89643006771803,1,0.9036865830421448,1,0.0,JUMPING,,,,,45.8465576171875,23.707121484374998,7.9023738281249996,870.8587646484375,788.9505615234375,620.7881469726562,550.8509521484375,True,1276.0955810546875,746.965576171875,741.9554443359375,0
116,4.64,31.89643006771803,2,0.9096963405609131,2,74.99998211861083,JUMPING,,0.8000000000000003,,,48.806793212890625,49.572446704101566,16.524148901367187,900.5994262695312,788.0712280273438,668.103515625,549.2991333007812,True,2043.3798828125,824.6392822265625,917.296142578125,0
116,4.64,31.89643006771803,3,0.8448024392127991,2,136.36361863002534,JUMPING,,0.4400000000000004,,,78.41073608398438,43.486583642578125,14.495527880859374,882.7939453125,828.337890625,646.7776489257812,579.334228515625,True,495.9774475097656,854.5647583007812,876.0081787109375,0
117,4.68,28.114286018535495,2,0.8417854905128479,2,74.99998211861083,JUMPING,,0.8000000000000003,,,48.806793212890625,49.572446704101566,16.524148901367187,900.5994262695312,796.0843505859375,668.103515625,560.8141479492188,True,2043.2984619140625,821.3733520507812,876.1630859375,0
117,4.68,28.114286018535495,3,0.8591745495796204,2,136.36361863002534,JUMPING,,0.4400000000000004,61.457275390625,75.1956787109375,78.41073608398438,43.486583642578125,14.495527880859374,882.7939453125,841.918701171875,646.7776489257812,594.5802001953125,False,496.3815002441406,860.8449096679688,855.0645141601562,0
117,4.68,28.114286018535495,4,0.8109937906265259,0,0.0,IDLE,,,,,,,,,827.764892578125,,581.2120361328125,False,1277.814697265625,804.421875,825.9539794921875,0
118,4.72,27.726297033950686,2,0.8218175768852234,2,74.99998211861083,JUMPING,,0.8000000000000003,,,48.806793212890625,49.572446704101566,16.524148901367187,900.5994262695312,826.0452880859375,668.103515625,585.6397705078125,True,2045.103271484375,837.0265502929688,917.5858764648438,0
118,4.72,27.726297033950686,3,0.8390067219734192,2,136.36361863002534,JUMPING,,0.4400000000000004,,,78.41073608398438,43.486583642578125,14.495527880859374,882.7939453125,855.9791259765625,646.7776489257812,616.2139892578125,False,495.218505859375,869.2337646484375,820.0255126953125,0
118,4.72,27.726297033950686,4,0.7816849946975708,0,0.0,IDLE,,,,,,,,,820.4833984375,,576.0233154296875,False,1275.43017578125,792.2076416015625,788.5343627929688,0
119,4.76,31.455821124836802,2,0.8138754963874817,3,93.74998463318003,JUMPING,0.47999999999999954,0.7296000000000001,112.5281982421875,118.80438232421875,64.73714447021484,49.572446704101566,16.524148901367187,900.5994262695312,851.0742797851562,668.103515625,615.4239501953125,False,2045.4176025390625,851.9061889648438,877.6234741210938,0
119,4.76,31.455821124836802,3,0.8423221707344055,2,136.36361863002534,JUMPING,,0.4400000000000004,,,78.41073608398438,42.90834792480469,14.302782641601562,882.7939453125,866.93017578125,646.7776489257812,634.48388671875,False,495.8697204589844,878.6953125,821.6263427734375,0
119,4.76,31.455821124836802,4,0.848624587059021,0,0.0,IDLE,,,,,,,,,836.927978515625,,589.7457275390625,False,1275.5096435546875,821.3779296875,896.1258544921875,0
120,4.8,28.449299978092313,2,0.8003599643707275,3,93.74998463318003,JUMPING,,0.7296000000000001,,,64.73714447021484,54.09191535644531,18.030638452148438,900.5994262695312,883.3037109375,668.103515625,649.3080444335938,False,2045.467529296875,868.8345336914062,844.9996337890625,0
120,4.8,28.449299978092313,3,0.8795174360275269,2,136.36361863002534,JUMPING,,0.4400000000000004,,,78.41073608398438,41.19454412841797,13.731514709472656,882.7939453125,869.885498046875,646.7776489257812,636.3489990234375,False,496.4411315917969,883.6124877929688,839.1206665039062,0
120,4.8,28.449299978092313,4,0.812667191028595,0,0.0,IDLE,,,,,,65.50297646484374,21.834325488281248,857.703369140625,855.93798828125,609.4859619140625,607.7822265625,False,1279.4949951171875,842.0308837890625,860.216064453125,0
121,4.84,28.573345858603716,2,0.8066993951797485,3,93.74998463318003,JUMPING,,0.7296000000000001,,,64.73714447021484,49.572446704101566,16.524148901367187,903.9775390625,904.8758544921875,673.0952758789062,674.239990234375,False,2046.025390625,883.406982421875,832.3572998046875,0
121,4.84,28.573345858603716,3,0.8409582376480103,2,136.36361863002534,JUMPING,,0.4400000000000004,,,78.41073608398438,42.01140388183593,14.003801293945312,882.7939453125,861.0596923828125,646.7776489257812,624.8328247070312,False,497.6441955566406,880.4562377929688,852.9619140625,0
121,4.84,28.573345858603716,4,0.8128305673599243,0,0.0,IDLE,,,,,,71.48654537200929,24.199210034179686,862.0233764648438,862.0233764648438,618.2025146484375,618.2025146484375,False,1281.0035400390625,851.5133056640625,841.0181884765625,0
122,4.88,32.31352800503373,1,0.8738349676132202,1,0.0,JUMPING,,,,,45.8465576171875,21.70324967651367,7.23441655883789,870.8587646484375,807.48291015625,620.7881469726562,570.7017822265625,True,1277.154296875,753.1010131835938,709.5908813476562,0
