frame_idx,timestamp,conf,person_h,kpt0_x,kpt0_y,kpt1_x,kpt1_y,kpt2_x,kpt2_y,kpt3_x,kpt3_y,kpt4_x,kpt4_y,kpt5_x,kpt5_y,kpt6_x,kpt6_y,kpt7_x,kpt7_y,kpt8_x,kpt8_y,kpt9_x,kpt9_y,kpt10_x,kpt10_y,kpt11_x,kpt11_y,kpt12_x,kpt12_y,kpt13_x,kpt13_y,kpt14_x,kpt14_y,kpt15_x,kpt15_y,kpt16_x,kpt16_y
91,3.033333333333333,0.7900589108467102,293.73077315092087,145.30381774902344,134.80580139160156,149.32164001464844,126.32683563232422,139.8718719482422,126.13813781738281,157.32752990722656,126.09278106689453,130.99757385253906,125.67247009277344,165.9078369140625,158.64736938476562,116.98851013183594,161.21876525878906,180.45484924316406,194.34921264648438,104.1207046508789,191.55459594726562,195.45950317382812,188.12489318847656,82.97267150878906,189.30690002441406,151.75901794433594,243.5660858154297,122.06779479980469,239.47576904296875,145.13478088378906,290.2230529785156,120.88664245605469,291.5733642578125,135.1765594482422,345.46136474609375,119.1268310546875,344.9845275878906
92,3.066666666666667,0.8081861734390259,287.73810136318207,145.07611083984375,133.1929168701172,148.9791717529297,124.7815170288086,139.23611450195312,124.86682891845703,157.1298828125,125.03146362304688,130.40606689453125,125.48329162597656,165.9032745361328,157.72398376464844,117.95984649658203,160.3909454345703,179.14402770996094,194.09706115722656,105.92130279541016,189.82119750976562,192.16354370117188,193.72613525390625,88.98454284667969,195.20077514648438,152.71946716308594,240.7769012451172,123.71058654785156,236.6893310546875,145.6374969482422,286.3305969238281,122.03178405761719,286.13873291015625,135.62948608398438,344.7951965332031,119.35990905761719,344.3902282714844
93,3.1,0.8336588144302368,292.0846695303917,145.33395385742188,126.97810363769531,148.97891235351562,118.08244323730469,139.13441467285156,119.15030670166016,156.72300720214844,118.00936126708984,129.89959716796875,120.4769287109375,165.96250915527344,150.39093017578125,118.44644165039062,153.82435607910156,176.25473022460938,188.6526336669922,107.16635131835938,184.0110626220703,186.40785217285156,197.89822387695312,92.59551239013672,199.7052001953125,154.02113342285156,233.1505126953125,124.82574462890625,228.69509887695312,147.3566436767578,284.8694152832031,122.59275817871094,282.9570617675781,136.02276611328125,342.86224365234375,118.93949890136719,343.62103271484375
94,3.1333333333333333,0.8512318730354309,302.7537490725517,144.67535400390625,119.83358001708984,148.11578369140625,110.60985565185547,138.3695526123047,112.1489028930664,155.76312255859375,109.97593688964844,129.15098571777344,113.4589614868164,165.93907165527344,143.1492462158203,118.2335205078125,146.84950256347656,174.54519653320312,183.28443908691406,107.9518051147461,179.51405334472656,183.42933654785156,198.94354248046875,95.12674713134766,201.08885192871094,154.9135284423828,227.20169067382812,125.38986206054688,222.24964904785156,148.03335571289062,281.6893005371094,123.18262481689453,278.16778564453125,135.69363403320312,339.9648742675781,118.89502716064453,339.4479675292969
95,3.1666666666666665,0.8449549674987793,301.8768597841263,143.75616455078125,113.86650848388672,147.1956329345703,104.47904205322266,137.5209197998047,106.27217864990234,154.56199645996094,103.92819213867188,128.15335083007812,107.4296875,165.3519744873047,137.14968872070312,117.59445190429688,141.49041748046875,173.8282928466797,178.60321044921875,108.71724700927734,175.2601318359375,183.27854919433594,198.45338439941406,95.09903717041016,200.68881225585938,155.8715057373047,221.92706298828125,126.1410140991211,217.6334991455078,149.82504272460938,279.7168884277344,124.21202850341797,279.4537048339844,135.97830200195312,337.5111083984375,119.95759582519531,337.553955078125
96,3.2,0.8324166536331177,304.6657711863518,142.7180938720703,104.32536315917969,145.8798370361328,95.21907043457031,136.38002014160156,96.58515167236328,153.05226135253906,95.09315490722656,126.6734619140625,98.0793228149414,164.55686950683594,127.98442077636719,116.82176208496094,132.30250549316406,173.24879455566406,170.5255126953125,109.53717041015625,167.5276336669922,185.0095977783203,196.91909790039062,94.36666107177734,197.73780822753906,157.24615478515625,214.36929321289062,127.3197021484375,210.41981506347656,152.32965087890625,272.7994384765625,125.3450927734375,276.88714599609375,135.9110107421875,331.8922424316406,121.36145782470703,332.8471984863281
97,3.2333333333333334,0.8138872981071472,310.2645919919014,141.5155029296875,97.93130493164062,144.75881958007812,88.60132598876953,135.0509490966797,90.42134094238281,152.2381134033203,88.23724365234375,125.59385681152344,92.00808715820312,164.24057006835938,121.22460174560547,117.08268737792969,126.85693359375,173.6468048095703,164.0042266845703,109.20735168457031,162.52691650390625,187.73321533203125,193.50228881835938,92.00296020507812,194.62026977539062,157.71112060546875,207.4149627685547,128.38522338867188,203.77456665039062,152.496337890625,267.0596923828125,127.72100067138672,270.0378112792969,135.8110809326172,327.1624450683594,122.63439178466797,329.9747619628906
98,3.2666666666666666,0.7981051206588745,305.8602191209793,140.85316467285156,95.7801742553711,144.20651245117188,86.5675048828125,134.5212860107422,88.1566390991211,151.98403930664062,86.3470458984375,125.3671646118164,89.64347076416016,164.1919708251953,119.15496826171875,116.60400390625,125.05809020996094,174.56163024902344,161.5029754638672,108.11864471435547,160.99342346191406,191.20094299316406,188.16586303710938,88.63907623291016,190.39077758789062,157.49708557128906,205.4551544189453,128.0950927734375,201.97195434570312,151.0242919921875,266.1274719238281,127.13910675048828,269.3062744140625,137.28744506835938,328.12322998046875,123.34432983398438,329.2325439453125
99,3.3,0.812791645526886,305.84096693992615,140.90977478027344,97.69065856933594,144.20309448242188,88.84716796875,134.56883239746094,90.09526824951172,152.03355407714844,89.17454528808594,125.61770629882812,92.09172058105469,163.936767578125,121.64888763427734,116.49821472167969,127.44528198242188,175.95974731445312,162.7636260986328,107.56063842773438,162.27926635742188,195.12208557128906,183.933837890625,86.79545593261719,186.28778076171875,157.4754180908203,208.1582489013672,128.2603759765625,205.06016540527344,152.26963806152344,266.7245178222656,127.21553039550781,270.6043701171875,137.67404174804688,326.5631408691406,124.35432434082031,329.4891357421875
100,3.3333333333333335,0.7909501791000366,304.75922071933746,141.19752502441406,103.31735229492188,144.3751220703125,94.86551666259766,134.9429168701172,95.90190887451172,152.28067016601562,96.17815399169922,126.3782730102539,99.08118438720703,163.8365478515625,129.03965759277344,116.81255340576172,134.79437255859375,178.39117431640625,167.68605041503906,106.53116607666016,167.3016357421875,199.8483428955078,177.55178833007812,84.03329467773438,181.80223083496094,157.04795837402344,216.34825134277344,128.24217224121094,213.51937866210938,153.11170959472656,272.2713928222656,126.91163635253906,275.9576416015625,137.99256896972656,328.6853942871094,125.9457778930664,332.437744140625
101,3.3666666666666667,0.7453688383102417,305.2787466645241,141.9969024658203,112.27413177490234,145.10501098632812,103.93755340576172,135.65785217285156,104.90879821777344,152.97509765625,105.84794616699219,127.26599884033203,108.92973327636719,164.2508087158203,139.3911590576172,117.26232147216797,145.2595977783203,180.3395538330078,174.5449676513672,105.52310180664062,176.66744995117188,201.63597106933594,174.61114501953125,83.04739379882812,180.53244018554688,155.74119567871094,227.20291137695312,127.18452453613281,224.36302185058594,153.0855712890625,278.04608154296875,126.65039825439453,278.340087890625,138.11444091796875,332.5984802246094,127.4942855834961,334.3784484863281
102,3.4,0.803282618522644,300.1260250210762,143.0409698486328,121.91600036621094,146.064208984375,113.56453704833984,136.64390563964844,114.66051483154297,153.86602783203125,115.56525421142578,128.47361755371094,119.19292449951172,164.91896057128906,150.2164764404297,117.9787368774414,156.35763549804688,182.3693084716797,182.80149841308594,105.91797637939453,186.50048828125,200.81439208984375,175.1511993408203,85.10433959960938,183.4255828857422,155.1741180419922,239.2578887939453,126.7168197631836,237.07827758789062,152.83790588378906,284.2513427734375,126.0163803100586,284.7912902832031,138.11219787597656,337.09307861328125,128.66200256347656,337.3500671386719
103,3.433333333333333,0.819309413433075,287.83057564496994,143.80966186523438,128.86317443847656,147.06768798828125,120.25872039794922,137.68460083007812,121.70804595947266,154.75985717773438,122.84318542480469,129.27365112304688,126.25775909423828,164.97659301757812,157.75054931640625,118.9170150756836,163.2672576904297,182.658447265625,191.8870849609375,106.73933410644531,194.49510192871094,196.5788116455078,180.10853576660156,85.33234405517578,189.553955078125,154.0978240966797,248.41285705566406,125.27044677734375,245.2044219970703,152.71949768066406,289.304931640625,124.03904724121094,291.0837097167969,138.0589141845703,338.5501403808594,126.05257415771484,339.3200378417969
104,3.466666666666667,0.8461166620254517,276.30229979753494,144.2335968017578,129.96792602539062,147.54598999023438,121.54983520507812,138.119140625,122.8475341796875,154.99636840820312,124.07305908203125,129.49496459960938,127.23702239990234,165.468994140625,158.83157348632812,119.32597351074219,163.8594970703125,181.64932250976562,195.02459716796875,107.4339370727539,195.66445922851562,191.94468688964844,185.05661010742188,89.19828796386719,195.12942504882812,155.42381286621094,248.3006134033203,126.58218383789062,245.1652374267578,153.5301055908203,288.7269287109375,124.28805541992188,291.4507141113281,140.22410583496094,335.8263854980469,126.77215576171875,336.8736572265625
105,3.5,0.845928430557251,278.02003622055054,144.18020629882812,125.91109466552734,147.43099975585938,117.36843872070312,137.97903442382812,118.89359283447266,154.86228942871094,119.4991455078125,129.3073272705078,123.0102767944336,165.1771240234375,153.9621124267578,119.67662048339844,159.00601196289062,179.42755126953125,190.79696655273438,108.62110137939453,190.88726806640625,188.79324340820312,188.15460205078125,92.12115478515625,197.6776885986328,155.55836486816406,241.8388214111328,127.16725158691406,238.6993865966797,152.22914123535156,285.7553405761719,124.43453216552734,288.96051025390625,140.06822204589844,336.9154968261719,125.11133575439453,337.9068908691406
106,3.533333333333333,0.763722836971283,285.15996462106705,144.04531860351562,119.3566665649414,147.282470703125,110.68206024169922,137.75473022460938,112.41331481933594,154.7142791748047,112.50829315185547,129.09950256347656,116.25578308105469,164.85745239257812,146.73269653320312,120.34283447265625,151.4230194091797,176.43479919433594,185.1912841796875,110.5501937866211,183.19415283203125,183.53402709960938,193.87924194335938,97.44721984863281,201.4244842529297,156.5270233154297,233.24888610839844,128.7386016845703,229.8984375,150.0224609375,281.77716064453125,125.49171447753906,285.0437316894531,139.53958129882812,338.19769287109375,123.26853942871094,338.3047790527344
107,3.566666666666667,0.8448998928070068,295.4525068998337,143.50975036621094,109.57491302490234,146.7947540283203,100.81735229492188,137.25418090820312,102.68670654296875,154.39218139648438,102.02173614501953,128.80172729492188,105.80253601074219,165.10617065429688,136.14527893066406,120.09548950195312,141.45291137695312,174.3782958984375,176.7216339111328,113.30921936035156,175.04818725585938,182.25823974609375,194.75210571289062,99.93327331542969,201.52276611328125,158.08680725097656,222.76922607421875,129.9755401611328,219.635009765625,149.83262634277344,277.3247375488281,126.12461853027344,281.0907287597656,140.68980407714844,335.7942810058594,123.28014373779297,335.5837097167969
108,3.6,0.7922239303588867,296.0596850514412,143.1873779296875,101.94600677490234,146.5920867919922,93.59200286865234,137.12181091308594,94.57343292236328,154.4369354248047,95.38200378417969,128.81851196289062,97.40406799316406,165.3837890625,128.300048828125,119.70932006835938,132.6558837890625,174.64669799804688,170.7469940185547,114.6247329711914,167.8460235595703,185.43475341796875,193.71188354492188,99.41139221191406,197.85934448242188,158.6292266845703,216.00656127929688,129.92715454101562,212.56382751464844,149.1032257080078,273.0115966796875,125.48509979248047,279.96185302734375,141.60401916503906,332.9171142578125,123.9445571899414,331.0437927246094
109,3.6333333333333333,0.8177748918533325,305.03992450237274,143.02633666992188,97.42755889892578,146.58580017089844,89.2616958618164,136.89285278320312,90.2105484008789,154.47140502929688,91.69242095947266,128.34512329101562,93.80718994140625,165.46246337890625,124.4648208618164,119.57393646240234,129.08958435058594,175.83355712890625,165.68824768066406,113.63079071044922,163.63131713867188,189.6342010498047,189.58419799804688,95.97603607177734,193.53956604003906,158.28053283691406,212.52102661132812,129.6654052734375,208.78274536132812,149.7593536376953,268.9451904296875,126.11840057373047,274.1184387207031,142.20510864257812,324.1524658203125,125.65499114990234,326.09759521484375
110,3.6666666666666665,0.7932167053222656,302.6386272907257,142.93453979492188,97.86085510253906,146.4473419189453,89.79047393798828,136.93577575683594,90.60223388671875,154.6334686279297,92.45646667480469,128.62811279296875,94.42395782470703,165.36199951171875,125.59992980957031,119.49199676513672,130.21514892578125,177.6133270263672,164.36911010742188,112.13965606689453,163.52618408203125,194.25933837890625,184.0826873779297,92.06673431396484,188.00120544433594,157.41018676757812,215.33204650878906,128.8769073486328,211.09323120117188,148.37498474121094,274.6490783691406,125.69043731689453,277.6791687011719,141.3556365966797,328.5725402832031,126.90238189697266,328.7204284667969
111,3.7,0.8163175582885742,304.74151569604874,142.99850463867188,101.78358459472656,146.40164184570312,93.71585083007812,136.9676971435547,94.43546295166016,154.70359802246094,96.30101013183594,128.60177612304688,98.21968078613281,165.5009765625,129.6129150390625,119.074462890625,133.93270874023438,179.7306671142578,165.96363830566406,110.59526062011719,166.1707763671875,198.71478271484375,178.670654296875,88.67252349853516,182.17108154296875,157.45680236816406,219.4527130126953,128.637939453125,215.18423461914062,150.19989013671875,274.13665771484375,125.0643310546875,277.9089660644531,140.74488830566406,329.9032287597656,127.8904037475586,329.5723876953125
112,3.7333333333333334,0.7906054258346558,302.4108519554138,143.43496704101562,107.8175048828125,146.68905639648438,99.7958984375,137.4300994873047,100.4932632446289,155.02813720703125,102.24604797363281,129.05984497070312,104.42820739746094,165.94345092773438,135.81234741210938,119.08271026611328,140.38931274414062,182.12440490722656,169.6652374267578,109.52364349365234,170.79788208007812,201.3485870361328,175.79234313964844,85.81241607666016,179.20516967773438,156.63751220703125,225.08773803710938,127.66669464111328,221.0897216796875,150.6927490234375,276.5179748535156,124.59228515625,281.6173095703125,140.609375,334.27313232421875,127.46034240722656,332.4135437011719
113,3.7666666666666666,0.8182456493377686,289.1834537386894,143.85186767578125,114.66815185546875,147.07020568847656,106.45326232910156,137.63092041015625,107.27848815917969,155.45828247070312,109.03865814208984,129.08673095703125,111.82564544677734,166.248046875,142.99392700195312,118.7886734008789,147.45750427246094,183.0491180419922,175.3824462890625,107.5564193725586,177.6529541015625,201.31423950195312,176.6212158203125,85.86859893798828,179.82701110839844,155.3435516357422,229.70880126953125,126.10492706298828,225.5288848876953,150.83126831054688,277.7931213378906,123.39079284667969,280.8096618652344,139.7418975830078,335.5946044921875,125.31334686279297,334.9530944824219
114,3.8,0.8027103543281555,290.4880147576332,144.27810668945312,118.49760437011719,147.3506622314453,110.22582244873047,137.85009765625,111.33607482910156,155.52719116210938,112.77190399169922,129.26844787597656,116.26029205322266,166.34571838378906,146.9882049560547,118.97420501708984,151.7439422607422,182.50967407226562,179.3847198486328,107.0247802734375,181.5029296875,199.36434936523438,178.58084106445312,88.07174682617188,182.0712432861328,155.49105834960938,232.5008087158203,126.54975891113281,229.01426696777344,150.9713592529297,279.1274108886719,123.81254577636719,282.8863525390625,138.69302368164062,337.7904968261719,125.3676986694336,337.6669006347656
115,3.8333333333333335,0.8111898899078369,291.4519000649452,144.75527954101562,122.51141357421875,147.8636474609375,114.2885971069336,138.38327026367188,115.392333984375,155.70147705078125,116.95271301269531,129.80322265625,120.3770980834961,166.2261199951172,151.39877319335938,120.06642150878906,156.48330688476562,181.19532775878906,184.68991088867188,108.34134674072266,185.4833526611328,194.33123779296875,183.42005920410156,92.47283172607422,186.2932586669922,155.7425537109375,236.71974182128906,127.5708999633789,233.60336303710938,149.5176544189453,282.81207275390625,125.47221374511719,286.5007629394531,138.00253295898438,340.28973388671875,125.16110229492188,341.14276123046875
116,3.8666666666666667,0.7962982058525085,280.9515450000763,144.94302368164062,124.7486572265625,148.33160400390625,116.67478942871094,138.6204833984375,117.74251556396484,156.0475616455078,120.06879425048828,130.04200744628906,123.11702728271484,166.13938903808594,154.5515594482422,121.12714385986328,159.6791534423828,179.4176025390625,190.4198455810547,110.25726318359375,188.6861572265625,186.6570281982422,191.6651153564453,99.53368377685547,193.9921417236328,156.43016052246094,240.48719787597656,128.9076690673828,237.48916625976562,148.57830810546875,286.39678955078125,127.86615753173828,289.4397277832031,137.3775177001953,341.3078308105469,125.1548080444336,343.22442626953125
117,3.9,0.7516059875488281,283.8421654701233,144.36553955078125,117.4837875366211,147.8705596923828,109.22577667236328,138.1632080078125,110.70309448242188,155.9285888671875,112.48745727539062,129.80206298828125,115.86361694335938,166.16990661621094,147.50987243652344,121.07121276855469,152.4759979248047,176.28260803222656,185.5824432373047,114.32830047607422,183.28363037109375,182.3206787109375,195.55670166015625,101.93082427978516,199.74977111816406,156.2368927001953,234.25099182128906,128.19058227539062,230.53102111816406,149.32394409179688,286.4118957519531,127.73828887939453,288.63409423828125,138.5583953857422,339.1860046386719,124.67154693603516,342.14990234375
118,3.933333333333333,0.828127920627594,294.7115206718445,143.65115356445312,109.29308319091797,147.4794158935547,101.2826156616211,137.81878662109375,101.94642639160156,155.8126678466797,104.82733154296875,129.63497924804688,106.2889404296875,166.45193481445312,138.93829345703125,120.56085205078125,143.46705627441406,175.93173217773438,178.34829711914062,115.20291900634766,177.11578369140625,181.1273193359375,197.37196350097656,103.55867767333984,201.6061553955078,157.05307006835938,226.45518493652344,128.11741638183594,222.3273468017578,149.03109741210938,282.17913818359375,127.9228515625,285.80328369140625,140.19651794433594,335.2180480957031,125.647705078125,339.1919860839844
119,3.966666666666667,0.7957541942596436,298.11423832178116,143.36190795898438,102.16036987304688,147.2370147705078,94.37126159667969,137.7274169921875,94.83295440673828,155.9792938232422,98.10943603515625,130.0118408203125,99.1725845336914,167.0714569091797,132.17005920410156,120.68708038330078,136.4864959716797,176.03973388671875,173.64974975585938,116.49015045166016,171.44625854492188,182.72787475585938,197.65855407714844,102.39505004882812,202.07713317871094,158.32298278808594,221.91139221191406,128.83543395996094,217.2982177734375,149.78794860839844,281.55419921875,127.01447296142578,286.0376892089844,141.56932067871094,336.2090759277344,127.07219696044922,335.9217224121094
120,4.0,0.7960523366928101,295.3314372897148,143.13897705078125,97.43203735351562,146.97434997558594,89.54916381835938,137.33810424804688,90.1722640991211,155.6314239501953,93.45128631591797,129.54971313476562,94.8053207397461,166.97085571289062,127.28172302246094,120.44307708740234,132.21876525878906,176.380615234375,169.15614318847656,115.98530578613281,167.75228881835938,185.2621612548828,195.99000549316406,100.69989776611328,200.02926635742188,158.75241088867188,216.7909393310547,129.224609375,212.09642028808594,150.7196044921875,276.68701171875,126.7397232055664,278.7544860839844,141.80654907226562,332.01031494140625,127.41595458984375,331.2958068847656
121,4.033333333333333,0.8266530632972717,296.0583606362343,143.1190185546875,92.65222930908203,146.86941528320312,84.79013061523438,137.021240234375,85.76366424560547,155.3673553466797,89.35504150390625,129.17478942871094,91.42830657958984,167.10595703125,123.11338806152344,120.23448944091797,129.1536102294922,177.90139770507812,164.39051818847656,114.67511749267578,164.1586456298828,190.25234985351562,191.38385009765625,96.47154235839844,196.49752807617188,159.57911682128906,211.77210998535156,130.13064575195312,207.1551055908203,151.9395751953125,269.993896484375,126.95149230957031,267.5809020996094,141.82339477539062,322.5824890136719,128.42916870117188,322.5137023925781
122,4.066666666666666,0.7877930402755737,300.47850608825684,143.50526428222656,92.86241149902344,147.08746337890625,85.22480010986328,137.24485778808594,86.21985626220703,155.45559692382812,90.62972259521484,129.5863037109375,93.0595474243164,166.81796264648438,124.47361755371094,120.511474609375,131.2643280029297,178.95223999023438,162.87310791015625,113.4132308959961,163.86460876464844,194.35888671875,184.512939453125,93.03168487548828,191.09007263183594,159.74880981445312,213.42222595214844,130.79171752929688,209.43276977539062,151.99545288085938,273.20831298828125,126.64285278320312,270.1802978515625,141.6110382080078,324.4906311035156,130.06753540039062,324.5646057128906
123,4.1,0.8047674298286438,298.39877086877823,144.1393280029297,97.42432403564453,147.45077514648438,89.89681243896484,137.54893493652344,91.01612854003906,155.816650390625,95.59935760498047,130.11517333984375,99.13284301757812,167.077880859375,129.89767456054688,120.8391342163086,137.41195678710938,180.47715759277344,166.09268188476562,110.70298767089844,168.8543243408203,198.008544921875,178.40090942382812,89.80680847167969,186.26641845703125,160.00906372070312,219.63157653808594,131.50875854492188,216.72747802734375,152.6628875732422,278.848388671875,127.44767761230469,276.2123107910156,140.60447692871094,328.1203308105469,131.53155517578125,329.61614990234375
124,4.133333333333334,0.8064024448394775,303.0180180668831,145.14044189453125,104.76496887207031,148.0921173095703,97.35881042480469,138.23533630371094,98.65895080566406,156.104248046875,103.14701843261719,130.84339904785156,107.91688537597656,167.1219024658203,138.25277709960938,121.16366577148438,146.02072143554688,181.4784698486328,171.16490173339844,108.97350311279297,174.0363311767578,200.65794372558594,174.74484252929688,89.61479949951172,181.28111267089844,159.83905029296875,227.118408203125,131.9862518310547,225.6310577392578,153.0240936279297,283.16278076171875,127.92044830322266,282.602783203125,139.5223388671875,333.9955749511719,132.69358825683594,334.5934753417969
125,4.166666666666667,0.8748982548713684,297.804650247097,145.70773315429688,111.85783386230469,148.7410430908203,104.87554931640625,138.99440002441406,106.07088470458984,156.86485290527344,111.3626708984375,131.7200164794922,116.15232849121094,167.1132354736328,145.7483367919922,121.749267578125,153.25486755371094,182.21849060058594,177.2045440673828,108.09537506103516,178.90853881835938,199.7589874267578,173.1455841064453,89.9036865234375,180.1714630126953,158.6162109375,232.6106414794922,131.1209716796875,231.0904541015625,152.27264404296875,283.7194519042969,127.54779815673828,284.9891357421875,140.90809631347656,335.557373046875,131.04098510742188,337.223388671875
126,4.2,0.886581540107727,298.5898538827896,145.97952270507812,116.44825744628906,149.10630798339844,109.43646240234375,139.5481414794922,110.67220306396484,157.39764404296875,115.92488098144531,132.3022003173828,120.44255065917969,167.45205688476562,150.75279235839844,122.3208236694336,157.27557373046875,182.4040985107422,182.85623168945312,108.6815414428711,184.21653747558594,197.51564025878906,175.5104217529297,90.5593032836914,182.96702575683594,157.5672149658203,237.67471313476562,129.7930450439453,235.3614501953125,153.4650421142578,285.760009765625,126.99861145019531,287.75762939453125,142.08363342285156,336.1094665527344,130.25596618652344,337.4749755859375
127,4.233333333333333,0.8338379859924316,285.53096944093704,146.19293212890625,121.8437728881836,149.50311279296875,114.73554229736328,140.08197021484375,115.97039031982422,158.02508544921875,121.01020812988281,132.8995361328125,125.07286071777344,168.05172729492188,155.9039764404297,123.09696197509766,161.27880859375,182.30738830566406,189.3740234375,109.80223083496094,189.19187927246094,193.32882690429688,180.4327850341797,93.32001495361328,187.6982421875,156.85704040527344,242.5900115966797,128.47537231445312,239.38912963867188,155.75411987304688,286.24078369140625,126.51486206054688,289.017333984375,144.2816619873047,334.8558349609375,129.15977478027344,336.5032653808594
128,4.266666666666667,0.8441129922866821,279.8915974497795,146.80142211914062,119.94413757324219,150.216552734375,113.10308837890625,140.85740661621094,113.80723571777344,158.82382202148438,118.98318481445312,133.45458984375,122.04740905761719,168.41549682617188,153.11317443847656,123.39645385742188,157.459228515625,180.6191864013672,189.0359344482422,110.59414672851562,186.68666076660156,188.1698455810547,187.67010498046875,95.85980224609375,192.7388458251953,156.1337432861328,241.25929260253906,127.61588287353516,237.962890625,154.60643005371094,281.70849609375,127.62653350830078,287.19940185546875,146.9396209716797,336.27825927734375,128.4984893798828,334.2502746582031
129,4.3,0.8334853053092957,285.52360087633133,147.09078979492188,112.37834930419922,150.52841186523438,104.93777465820312,141.06216430664062,106.13916778564453,158.76577758789062,110.22732543945312,133.3503875732422,113.38365173339844,168.60028076171875,144.11419677734375,123.12797546386719,148.90196228027344,178.4406280517578,182.845947265625,114.392578125,179.58645629882812,185.8020477294922,193.25146484375,99.76119995117188,198.135986328125,156.71429443359375,230.82510375976562,127.96783447265625,226.9459991455078,155.50604248046875,280.7244873046875,128.16050720214844,281.5568542480469,147.41200256347656,338.2247619628906,126.54936981201172,335.66143798828125
130,4.333333333333333,0.7725130915641785,295.43021458387375,147.21278381347656,105.84783935546875,150.67233276367188,98.15029907226562,141.24716186523438,98.97002410888672,158.8695068359375,103.00891876220703,133.14260864257812,105.25054168701172,169.51158142089844,136.22047424316406,122.40790557861328,141.1186981201172,179.21133422851562,178.04466247558594,115.64830017089844,175.05242919921875,185.14085388183594,197.1937713623047,102.24981689453125,200.94395446777344,157.6066436767578,225.47779846191406,127.83216857910156,220.31288146972656,153.6963653564453,280.80218505859375,128.5668487548828,276.7206726074219,144.13621520996094,337.2557373046875,125.98399353027344,329.9731750488281
131,4.366666666666666,0.7844851016998291,289.4593836069107,147.03140258789062,100.09896087646484,150.68017578125,92.19322204589844,141.15866088867188,92.94688415527344,158.74996948242188,97.23869323730469,132.91241455078125,98.58123779296875,169.69224548339844,130.16372680664062,122.63359832763672,135.11102294921875,178.31280517578125,174.5049285888672,116.69452667236328,170.35726928710938,185.22756958007812,198.1761016845703,101.49825286865234,203.75216674804688,158.79115295410156,220.71829223632812,128.80604553222656,214.84312438964844,152.3973846435547,279.3912658691406,129.33155822753906,272.0985107421875,144.09249877929688,332.8314208984375,125.48773193359375,322.0591125488281
132,4.4,0.7675582766532898,288.0421810746193,146.90447998046875,96.40782165527344,150.6309356689453,88.5779800415039,140.94268798828125,89.21540069580078,158.66909790039062,93.80562591552734,132.5562744140625,94.98960876464844,169.68231201171875,126.86493682861328,122.01124572753906,131.7139434814453,178.09072875976562,171.4453125,115.7214584350586,166.79893493652344,186.30824279785156,196.10850524902344,99.65139770507812,200.62216186523438,158.99928283691406,217.94224548339844,128.70809936523438,212.0331268310547,152.40811157226562,277.50543212890625,128.62606811523438,271.0849914550781,143.77821350097656,329.5024108886719,126.0237808227539,320.2701110839844
133,4.433333333333334,0.7763795852661133,292.715512573719,146.56602478027344,93.76605987548828,150.326416015625,85.87992095947266,140.42044067382812,86.51750946044922,158.34144592285156,90.96428680419922,131.92562866210938,92.45912170410156,168.9907989501953,124.50892639160156,121.53457641601562,129.0408477783203,177.771728515625,168.8694610595703,113.71614074707031,162.7913360595703,189.23294067382812,191.6412353515625,96.22066497802734,193.1514892578125,158.82815551757812,216.18386840820312,128.67440795898438,210.9872589111328,151.48886108398438,276.7461242675781,127.756591796875,275.7935791015625,142.6641845703125,325.4861145019531,127.50176239013672,322.04180908203125
134,4.466666666666667,0.7836031913757324,297.8992074728012,146.16445922851562,95.99262237548828,149.7430419921875,88.28233337402344,140.08935546875,88.802734375,157.5902099609375,93.19501495361328,131.5637969970703,94.65752410888672,167.9524688720703,127.26229858398438,120.87049865722656,131.4368896484375,177.9417266845703,168.4368896484375,111.72818756103516,162.20199584960938,192.8420867919922,185.68075561523438,92.448486328125,185.8728790283203,157.577880859375,218.38169860839844,127.96510314941406,213.63088989257812,149.12753295898438,275.4522399902344,125.96135711669922,276.95947265625,139.5813751220703,326.89776611328125,127.79008483886719,324.8046875
135,4.5,0.792894721031189,300.086936712265,145.96571350097656,101.93854522705078,149.28392028808594,94.15213775634766,139.88143920898438,94.73014831542969,157.1806182861328,98.43464660644531,131.69569396972656,100.58274841308594,167.18014526367188,133.8531494140625,120.4954605102539,138.15223693847656,178.71336364746094,172.16970825195312,108.99475860595703,167.26614379882812,197.43499755859375,180.80491638183594,88.47311401367188,182.1065673828125,156.16970825195312,225.02737426757812,127.19650268554688,220.49771118164062,146.28773498535156,282.0335998535156,124.8330307006836,281.8371887207031,137.8486785888672,332.0542297363281,127.24273681640625,330.6683654785156
136,4.533333333333333,0.774567723274231,297.99439680576324,145.81130981445312,109.33808898925781,149.0469207763672,101.70565032958984,139.81695556640625,102.02436828613281,157.0428924560547,105.57180786132812,131.93223571777344,107.63797760009766,166.63235473632812,141.67864990234375,120.1578598022461,145.58999633789062,179.52626037597656,175.63255310058594,106.66887664794922,173.6082000732422,200.192138671875,178.4015350341797,86.83552551269531,180.0614013671875,154.0559844970703,231.4811248779297,125.735107421875,227.64183044433594,145.1058807373047,283.2073974609375,125.06916046142578,283.5798034667969,137.4838409423828,336.05322265625,126.8797607421875,335.63421630859375
