frame_idx,timestamp,best_conf,infer_ms,jump_count,single_count,double_count,jump_type,spm,state,cycle_ok,dt,expected_dt,amp,min_air_y,ground_y,lift_th,ankle_distance,hip_y,is_airborne
155,6.2,0.9227616190910339,69.40010003745556,5,0,5,double,0.0,STOPPED,False,,,,,296.7230529785156,2.558129478263855,15.623857498168945,216.84918212890625,True
156,6.24,0.9165040254592896,48.93420002190396,5,0,5,double,0.0,STOPPED,False,,,,,296.7230529785156,2.556040635681152,16.428916931152344,213.51556396484375,True
157,6.28,0.9107864499092102,41.44599998835474,5,0,5,double,0.0,STOPPED,False,,,,,296.7230529785156,2.610161452102661,16.694255828857422,208.2181396484375,True
158,6.32,0.9298147559165955,46.04200000176206,5,0,5,double,0.0,STOPPED,False,,,,,296.7230529785156,2.577290062141418,16.082677841186523,201.16342163085938,True
159,6.36,0.9250649809837341,65.70590002229437,5,0,5,double,0.0,STOPPED,False,,,,,296.7230529785156,2.5856280483245846,14.6336669921875,196.41647338867188,True
160,6.4,0.9332185983657837,53.3655000035651,5,0,5,double,0.0,STOPPED,False,,,,,296.5290832519531,2.5136149791717526,13.041893005371094,193.8357696533203,True
161,6.44,0.9291257858276367,85.27939999476075,5,0,5,double,0.0,STOPPED,False,,,,,296.2326171875,2.522367745018005,11.848708152770996,193.31961059570312,True
162,6.48,0.9243391156196594,55.53990002954379,5,0,5,double,0.0,STOPPED,False,,,,,296.2326171875,2.5875945919036862,11.989871978759766,194.21646118164062,True
163,6.52,0.9266810417175293,54.56479999702424,5,0,5,double,0.0,STOPPED,False,,,,,296.2326171875,2.602362171173095,12.38814640045166,194.9473419189453,True
164,6.56,0.9286385774612427,66.68850005371496,5,0,5,double,0.0,STOPPED,False,,,,,296.2326171875,2.5933844280242915,11.908186912536621,198.48976135253906,True
165,6.6,0.9027369022369385,67.43519997689873,5,0,5,double,0.0,STOPPED,False,,,,,296.2326171875,2.5316857498168943,12.631566047668457,203.00314331054688,True
166,6.64,0.9026820063591003,58.40290000196546,6,0,6,double,0.0,JUMPING,True,,,21.24079589843751,274.9918212890625,296.2326171875,2.457120565795898,14.567276000976562,208.50228881835938,False
167,6.68,0.9221920967102051,54.37199998414144,6,0,6,double,0.0,JUMPING,False,,,,,296.5290832519531,2.396889068984985,15.449725151062012,214.31591796875,False
168,6.72,0.9108734130859375,41.00770002696663,6,0,6,double,0.0,JUMPING,False,,,,,296.5290832519531,2.346856272125244,14.43624210357666,217.1724090576172,True
169,6.76,0.9212350845336914,59.561099973507226,6,0,6,double,0.0,JUMPING,False,,,,,296.5290832519531,2.505035648155212,14.98831844329834,216.5526123046875,True
170,6.8,0.9200467467308044,58.9132999884896,6,0,6,double,0.0,JUMPING,False,,,,,296.5290832519531,2.5953353157043453,14.716312408447266,212.97006225585938,True
171,6.84,0.9229006767272949,52.90980002610013,6,0,6,double,0.0,JUMPING,False,,,,,296.5290832519531,2.5790829675674436,15.112677574157715,210.10903930664062,True
172,6.88,0.928371787071228,49.75280002690852,6,0,6,double,0.0,JUMPING,False,,,,,296.5290832519531,2.5942418426513667,14.92595100402832,203.33053588867188,True
173,6.92,0.9297158122062683,56.33499997202307,6,0,6,double,0.0,JUMPING,False,,,,,296.5290832519531,2.547422978210449,12.607061386108398,198.08445739746094,True
174,6.96,0.9269843101501465,40.96479999134317,6,0,6,double,0.0,JUMPING,False,,,,,296.5290832519531,2.5561933315277097,12.071520805358887,194.3338623046875,True
175,7.0,0.9270732998847961,53.08909999439493,6,0,6,double,0.0,JUMPING,False,,,,,296.2326171875,2.5480246120452876,12.051183700561523,192.79617309570312,True
176,7.04,0.9259724617004395,65.59920002473518,6,0,6,double,0.0,JUMPING,False,,,,,295.63642578125,2.5601325183868404,11.978925704956055,192.55718994140625,True
177,7.08,0.920706033706665,46.44359997473657,6,0,6,double,0.0,JUMPING,False,,,,,295.2719482421875,2.6352090606689447,12.170426368713379,194.83612060546875,True
178,7.12,0.9257631897926331,49.48250000597909,6,0,6,double,0.0,JUMPING,False,,,,,295.0918212890625,2.596935063934326,12.012737274169922,197.98828125,True
179,7.16,0.9022005796432495,53.15230000996962,7,0,7,double,115.38461961689801,JUMPING,True,0.5200000000000005,0.5200000000000005,21.286065673828148,273.8057556152344,295.0918212890625,2.552372072219848,13.550068855285645,203.4826202392578,False
180,7.2,0.908852756023407,67.7062000031583,7,0,7,double,115.38461961689801,JUMPING,False,,0.5200000000000005,,,295.2719482421875,2.499311587142944,15.476770401000977,209.6186981201172,False
181,7.24,0.9043194055557251,66.69040000997484,7,0,7,double,115.38461961689801,JUMPING,False,,0.5200000000000005,,,295.63642578125,2.489608894538879,16.112829208374023,213.3837890625,False
182,7.28,0.9061909317970276,65.3619000222534,7,0,7,double,115.38461961689801,JUMPING,False,,0.5200000000000005,,,295.63642578125,2.4201123586654663,14.78623104095459,217.1210174560547,False
183,7.32,0.9046334028244019,61.10379996243864,7,0,7,double,115.38461961689801,JUMPING,False,,0.5200000000000005,,,295.63642578125,2.4573411716461178,13.888883590698242,219.05703735351562,False
184,7.36,0.8966616988182068,75.77940000919625,7,0,7,double,115.38461961689801,JUMPING,False,,0.5200000000000005,,,295.63642578125,2.4506398368835445,12.954211235046387,219.8006591796875,False
185,7.4,0.9175078272819519,67.54540000110865,7,0,7,double,115.38461961689801,JUMPING,False,,0.5200000000000005,,,295.63642578125,2.5372356643676754,13.390161514282227,217.59982299804688,False
186,7.44,0.9191837310791016,52.14700003853068,7,0,7,double,115.38461961689801,JUMPING,False,,0.5200000000000005,,,295.63642578125,2.628563334846496,15.646535873413086,209.15969848632812,True
187,7.48,0.9274684190750122,41.63260001223534,7,0,7,double,115.38461961689801,JUMPING,False,,0.5200000000000005,,,295.63642578125,2.609015114974975,15.864106178283691,202.35641479492188,True
188,7.52,0.9256080389022827,48.781300021801144,7,0,7,double,115.38461961689801,JUMPING,False,,0.5200000000000005,,,295.63642578125,2.620327416992187,16.787986755371094,197.96920776367188,True
189,7.56,0.9294737577438354,40.75909999664873,7,0,7,double,115.38461961689801,JUMPING,False,,0.5200000000000005,,,295.2438232421875,2.544086645126342,15.0245943069458,194.45394897460938,True
190,7.6,0.9261660575866699,61.54550000792369,7,0,7,double,115.38461961689801,JUMPING,False,,0.5200000000000005,,,295.102294921875,2.5454295959472653,14.861138343811035,192.16131591796875,True
191,7.64,0.9197724461555481,44.99769996618852,7,0,7,double,115.38461961689801,JUMPING,False,,0.5200000000000005,,,295.102294921875,2.566519921875,12.572031021118164,191.14427185058594,True
192,7.68,0.9175719618797302,51.07270000735298,7,0,7,double,115.38461961689801,JUMPING,False,,0.5200000000000005,,,295.102294921875,2.6055787467956537,11.131332397460938,191.83837890625,True
193,7.72,0.9182412028312683,61.6440000012517,7,0,7,double,115.38461961689801,JUMPING,False,,0.5200000000000005,,,295.102294921875,2.60481689414978,11.837509155273438,195.23654174804688,True
194,7.76,0.906919538974762,51.4971999800764,7,0,7,double,115.38461961689801,JUMPING,False,,0.5200000000000005,,,295.102294921875,2.565205537986755,12.872673034667969,200.58404541015625,True
195,7.8,0.9155772924423218,46.62849998567253,8,0,8,double,103.44824694567387,JUMPING,True,0.6399999999999997,0.5464000000000002,22.454992675781227,272.84735107421875,295.30234375,2.48776759815216,14.929218292236328,207.09307861328125,False
196,7.84,0.9261897206306458,52.047899982426316,8,0,8,double,103.44824694567387,JUMPING,False,,0.5464000000000002,,,295.80858154296874,2.473376065444946,14.621249198913574,213.87664794921875,False
197,7.88,0.9110593795776367,69.40969999413937,8,0,8,double,103.44824694567387,JUMPING,False,,0.5464000000000002,,,296.2833618164062,2.459468442344665,13.865859985351562,217.03321838378906,False
198,7.92,0.9129992723464966,97.71369997179136,8,0,8,double,103.44824694567387,JUMPING,False,,0.5464000000000002,,,296.547900390625,2.481450442886352,14.1679048538208,218.4075927734375,False
199,7.96,0.9240763783454895,51.148500002454966,8,0,8,double,103.44824694567387,JUMPING,False,,0.5464000000000002,,,296.547900390625,2.5987086536407467,12.836142539978027,214.75743103027344,False
200,8.0,0.9051339030265808,61.67739996453747,8,0,8,double,103.44824694567387,JUMPING,False,,0.5464000000000002,,,296.547900390625,2.6541638813018795,14.10875415802002,209.38497924804688,True
201,8.04,0.9209113121032715,46.491799992509186,8,0,8,double,103.44824694567387,JUMPING,False,,0.5464000000000002,,,296.547900390625,2.646571685218811,13.21263313293457,203.60299682617188,True
202,8.08,0.9187912344932556,54.82970003504306,8,0,8,double,103.44824694567387,JUMPING,False,,0.5464000000000002,,,296.547900390625,2.5934315990447994,12.964192390441895,198.4925537109375,True
203,8.12,0.9216365218162537,61.4511999883689,8,0,8,double,103.44824694567387,JUMPING,False,,0.5464000000000002,,,296.547900390625,2.5973456754684445,12.741456031799316,195.52163696289062,True
204,8.16,0.9245015382766724,65.94689999474213,8,0,8,double,103.44824694567387,JUMPING,False,,0.5464000000000002,,,296.2833618164062,2.6089999673843383,11.718710899353027,193.37530517578125,True
205,8.2,0.9253109097480774,49.61500002536923,8,0,8,double,103.44824694567387,JUMPING,False,,0.5464000000000002,,,296.2833618164062,2.6011176288604734,12.104214668273926,192.47764587402344,True
206,8.24,0.9197263121604919,48.60869998810813,8,0,8,double,103.44824694567387,JUMPING,False,,0.5464000000000002,,,296.2833618164062,2.627789791107177,12.815021514892578,193.55191040039062,True
207,8.28,0.9218835234642029,61.337799998000264,8,0,8,double,103.44824694567387,JUMPING,False,,0.5464000000000002,,,296.2833618164062,2.636699624252319,13.379261016845703,196.52655029296875,True
208,8.32,0.9095186591148376,56.85220001032576,8,0,8,double,103.44824694567387,JUMPING,False,,0.5464000000000002,,,296.2833618164062,2.5853779605865475,15.750547409057617,200.87408447265625,True
209,8.36,0.9140956997871399,58.24049998773262,9,0,9,double,104.65117555621536,JUMPING,True,0.5599999999999996,0.5493920000000001,21.297521972656227,275.2474365234375,296.5449584960937,2.5030000762939446,18.434316635131836,207.37600708007812,False
210,8.4,0.9147906303405762,51.995999994687736,9,0,9,double,104.65117555621536,JUMPING,False,,0.5493920000000001,,,296.9562622070313,2.5231368156433103,18.925540924072266,211.579833984375,False
211,8.44,0.9045674800872803,49.222400004509836,9,0,9,double,104.65117555621536,JUMPING,False,,0.5493920000000001,,,297.1409484863281,2.4472004188537593,17.851381301879883,216.60792541503906,False
212,8.48,0.8923286199569702,54.14369999198243,9,0,9,double,104.65117555621536,JUMPING,False,,0.5493920000000001,,,297.2889343261719,2.4879214122772213,16.616453170776367,217.62847900390625,False
213,8.52,0.9253114461898804,44.87939999671653,9,0,9,double,104.65117555621536,JUMPING,False,,0.5493920000000001,,,297.2889343261719,2.6029894237518305,17.305782318115234,215.77816772460938,False
214,8.56,0.9132604002952576,47.68950003199279,9,0,9,double,104.65117555621536,JUMPING,False,,0.5493920000000001,,,297.2889343261719,2.637485265731811,17.486684799194336,211.55059814453125,True
215,8.6,0.9214812517166138,72.16139999218285,9,0,9,double,104.65117555621536,JUMPING,False,,0.5493920000000001,,,297.2889343261719,2.66037703666687,18.38761329650879,206.0167236328125,True
216,8.64,0.9202021360397339,78.01369996741414,9,0,9,double,104.65117555621536,JUMPING,False,,0.5493920000000001,,,297.2889343261719,2.672866784286499,18.737041473388672,202.14816284179688,True
217,8.68,0.9192296862602234,41.93649999797344,9,0,9,double,104.65117555621536,JUMPING,False,,0.5493920000000001,,,297.2889343261719,2.5792632137298583,16.237972259521484,197.09030151367188,True
218,8.72,0.922843337059021,60.71069999597967,9,0,9,double,104.65117555621536,JUMPING,False,,0.5493920000000001,,,297.2889343261719,2.567062591934204,14.464244842529297,193.70068359375,True
219,8.76,0.929510235786438,52.399299980606884,9,0,9,double,104.65117555621536,JUMPING,False,,0.5493920000000001,,,297.2889343261719,2.5604309970855708,12.9037504196167,192.33609008789062,True
220,8.8,0.9211183786392212,53.648100001737475,9,0,9,double,104.65117555621536,JUMPING,False,,0.5493920000000001,,,297.2889343261719,2.5725853628158566,12.30980110168457,192.9615478515625,True
221,8.84,0.9237368702888489,80.08889999473467,9,0,9,double,104.65117555621536,JUMPING,False,,0.5493920000000001,,,297.2889343261719,2.591032789993286,11.479784965515137,195.3805389404297,True
222,8.88,0.9156551957130432,49.44829997839406,9,0,9,double,104.65117555621536,JUMPING,False,,0.5493920000000001,,,297.2889343261719,2.6134283502578732,11.123856544494629,198.8079833984375,True
223,8.92,0.9182723164558411,54.80919999536127,9,0,9,double,104.65117555621536,JUMPING,False,,0.5493920000000001,,,297.2889343261719,2.5562640880584713,11.703187942504883,204.34890747070312,True
224,8.96,0.909485936164856,41.93119995761663,10,0,10,double,103.44826820772751,JUMPING,True,0.6000000000000014,0.5605257600000004,22.415216064453148,274.87371826171875,297.2889343261719,2.484870545196533,12.64095401763916,210.97232055664062,False
225,9.0,0.9083330035209656,49.388399987947196,10,0,10,double,103.44826820772751,JUMPING,False,,0.5605257600000004,,,297.51357421875,2.4389440670013425,11.734344482421875,216.30078125,False
226,9.04,0.9034528136253357,64.70690004061908,10,0,10,double,103.44826820772751,JUMPING,False,,0.5605257600000004,,,298.04241333007815,2.451612434196472,11.50405502319336,218.52833557128906,False
227,9.08,0.9028249979019165,53.51009999867529,10,0,10,double,103.44826820772751,JUMPING,False,,0.5605257600000004,,,298.04241333007815,2.46040271320343,11.733441352844238,219.59776306152344,False
228,9.12,0.9225974678993225,44.34590000892058,10,0,10,double,103.44826820772751,JUMPING,False,,0.5605257600000004,,,298.04241333007815,2.619578170394897,11.779231071472168,214.9713134765625,True
229,9.16,0.917647659778595,51.984399964567274,10,0,10,double,103.44826820772751,JUMPING,False,,0.5605257600000004,,,298.04241333007815,2.6360490911483763,11.755480766296387,208.4999237060547,True
230,9.2,0.9205670952796936,63.3815000182949,10,0,10,double,103.44826820772751,JUMPING,False,,0.5605257600000004,,,298.04241333007815,2.6171834278106685,11.786616325378418,203.93014526367188,True
231,9.24,0.9328088164329529,59.3358000041917,10,0,10,double,103.44826820772751,JUMPING,False,,0.5605257600000004,,,298.04241333007815,2.6095114273071287,12.611675262451172,199.45138549804688,True
232,9.28,0.929152250289917,52.461299987044185,10,0,10,double,103.44826820772751,JUMPING,False,,0.5605257600000004,,,298.04241333007815,2.565109976005554,12.755757331848145,194.8822021484375,True
233,9.32,0.9285436272621155,85.2110999985598,10,0,10,double,103.44826820772751,JUMPING,False,,0.5605257600000004,,,298.04241333007815,2.5692511646270746,12.978377342224121,192.66001892089844,True
234,9.36,0.9304333925247192,60.40499999653548,10,0,10,double,103.44826820772751,JUMPING,False,,0.5605257600000004,,,298.04241333007815,2.5754407344818113,13.329560279846191,192.35971069335938,True
235,9.4,0.9286525845527649,62.70780001068488,10,0,10,double,103.44826820772751,JUMPING,False,,0.5605257600000004,,,298.04241333007815,2.606586214065551,13.099553108215332,193.93914794921875,True
236,9.44,0.9240614771842957,59.51160000404343,10,0,10,double,103.44826820772751,JUMPING,False,,0.5605257600000004,,,298.04241333007815,2.6386575265884398,14.274579048156738,197.17010498046875,True
237,9.48,0.921033501625061,62.03380000079051,10,0,10,double,103.44826820772751,JUMPING,False,,0.5605257600000004,,,298.04241333007815,2.546271049690246,15.073002815246582,202.350341796875,True
238,9.52,0.9166749119758606,60.75800000689924,11,0,11,double,104.16664959242226,JUMPING,True,0.5599999999999987,0.5604100928000001,23.004327392578148,275.0380859375,298.04241333007815,2.503770671844482,16.25600242614746,208.37857055664062,False
239,9.56,0.8903205990791321,70.96799998544157,11,0,11,double,104.16664959242226,JUMPING,False,,0.5604100928000001,,,298.04241333007815,2.44599755783081,16.92793083190918,214.55577087402344,False
240,9.6,0.9124529361724854,48.381000000517815,11,0,11,double,104.16664959242226,JUMPING,False,,0.5604100928000001,,,298.04241333007815,2.463484180450439,16.015405654907227,217.63409423828125,False
241,9.64,0.6124675273895264,64.64679999044165,11,0,11,double,104.16664959242226,JUMPING,False,,0.5604100928000001,,,298.04241333007815,2.5002064132690425,15.261750221252441,216.40194702148438,False
242,9.68,0.9239853620529175,50.30030000489205,11,0,11,double,104.16664959242226,JUMPING,False,,0.5604100928000001,,,298.04241333007815,2.586666115760803,15.377419471740723,212.98287963867188,True
243,9.72,0.9193205833435059,57.0327999885194,11,0,11,double,104.16664959242226,JUMPING,False,,0.5604100928000001,,,298.04241333007815,2.6418586496353145,16.158754348754883,207.562255859375,True
244,9.76,0.9265378713607788,60.254599957261235,11,0,11,double,104.16664959242226,JUMPING,False,,0.5604100928000001,,,298.04241333007815,2.6610614231109615,13.203530311584473,202.17221069335938,True
245,9.8,0.9270110130310059,54.532699985429645,11,0,11,double,104.16664959242226,JUMPING,False,,0.5604100928000001,,,298.04241333007815,2.6280099903106686,10.789660453796387,197.0281982421875,True
246,9.84,0.9327329397201538,49.6675000176765,11,0,11,double,104.16664959242226,JUMPING,False,,0.5604100928000001,,,298.04241333007815,2.579497238922119,8.374566078186035,194.33950805664062,True
247,9.88,0.931380569934845,38.584799971431494,11,0,11,double,104.16664959242226,JUMPING,False,,0.5604100928000001,,,297.7261596679688,2.566717857170105,8.73582649230957,193.3717498779297,True
248,9.92,0.9308576583862305,50.78739998862147,11,0,11,double,104.16664959242226,JUMPING,False,,0.5604100928000001,,,297.63055419921875,2.5952265377044674,10.729801177978516,193.6039581298828,True
249,9.96,0.9266484379768372,59.07939997268841,11,0,11,double,104.16664959242226,JUMPING,False,,0.5604100928000001,,,297.50481567382815,2.639069256401062,11.516196250915527,195.21548461914062,True
250,10.0,0.9271930456161499,54.8494000104256,11,0,11,double,104.16664959242226,JUMPING,False,,0.5604100928000001,,,297.50481567382815,2.5935615226745603,12.754646301269531,197.63107299804688,True
251,10.04,0.9185258150100708,56.80770002072677,11,0,11,double,104.16664959242226,JUMPING,False,,0.5604100928000001,,,297.50481567382815,2.6254348999023436,13.945269584655762,200.89674377441406,True
252,10.08,0.930178701877594,59.08509995788336,12,0,12,double,102.7397275373667,JUMPING,True,0.5600000000000005,0.5603198723840002,23.847406005859398,273.65740966796875,297.50481567382815,2.543545195007324,15.819687843322754,206.67160034179688,False
253,10.12,0.9119662046432495,54.218500037677586,12,0,12,double,102.7397275373667,JUMPING,False,,0.5603198723840002,,,297.63055419921875,2.488163265419006,17.44357681274414,212.8738555908203,False
254,10.16,0.9070196151733398,48.573500011116266,12,0,12,double,102.7397275373667,JUMPING,False,,0.5603198723840002,,,298.041552734375,2.4847670536041253,17.659231185913086,217.01580810546875,False
255,10.2,0.9079577326774597,50.74909998802468,12,0,12,double,102.7397275373667,JUMPING,False,,0.5603198723840002,,,298.550927734375,2.5224304702758786,15.85474681854248,218.353515625,False
256,10.24,0.9175422787666321,56.12490000203252,12,0,12,double,102.7397275373667,JUMPING,False,,0.5603198723840002,,,298.60767822265626,2.519925323104858,14.816859245300293,218.73426818847656,False
257,10.28,0.9283217787742615,41.586600011214614,12,0,12,double,102.7397275373667,JUMPING,False,,0.5603198723840002,,,298.60767822265626,2.5903315277099606,14.213043212890625,216.578369140625,False
258,10.32,0.924545168876648,49.493499973323196,12,0,12,double,102.7397275373667,JUMPING,False,,0.5603198723840002,,,298.60767822265626,2.6419666143417357,15.633131980895996,211.03465270996094,True
259,10.36,0.9318368434906006,60.55019999621436,12,0,12,double,102.7397275373667,JUMPING,False,,0.5603198723840002,,,298.60767822265626,2.6060878684997557,15.530949592590332,203.06414794921875,True
260,10.4,0.9276806116104126,59.07890002708882,12,0,12,double,102.7397275373667,JUMPING,False,,0.5603198723840002,,,298.60767822265626,2.592007928848266,14.94079303741455,197.9491424560547,True
261,10.44,0.9284195303916931,51.914599956944585,12,0,12,double,102.7397275373667,JUMPING,False,,0.5603198723840002,,,298.60767822265626,2.5709308189392086,14.521306037902832,195.5340576171875,True
262,10.48,0.9299380779266357,64.82989998767152,12,0,12,double,102.7397275373667,JUMPING,False,,0.5603198723840002,,,298.554541015625,2.5499936971664425,14.447208404541016,194.54391479492188,True
263,10.52,0.9258919358253479,53.944299987051636,12,0,12,double,102.7397275373667,JUMPING,False,,0.5603198723840002,,,298.0805908203125,2.6080279800415034,12.604301452636719,195.9718017578125,True
264,10.56,0.9193404912948608,43.1634999695234,12,0,12,double,102.7397275373667,JUMPING,False,,0.5603198723840002,,,298.0805908203125,2.634384279441833,9.163325309753418,199.27655029296875,True
265,10.6,0.9145036339759827,53.35669999476522,12,0,12,double,102.7397275373667,JUMPING,False,,0.5603198723840002,,,298.0805908203125,2.5928055664062497,10.4588623046875,203.84857177734375,True
266,10.64,0.911889910697937,41.042600001674145,13,0,13,double,105.6337993583896,JUMPING,True,0.5600000000000005,0.5602495004595203,21.445703125000023,277.10638427734375,298.5520874023438,2.5104870525360106,11.18883991241455,210.23922729492188,False
267,10.68,0.907028079032898,56.64419999811798,13,0,13,double,105.6337993583896,JUMPING,False,,0.5602495004595203,,,298.7307861328125,2.4324733009338373,12.249256134033203,216.07720947265625,False
268,10.72,0.8878688216209412,56.03530001826584,13,0,13,double,105.6337993583896,JUMPING,False,,0.5602495004595203,,,298.91221313476564,2.432165164375305,11.449701309204102,218.7890167236328,False
269,10.76,0.9127700328826904,56.94300000322983,13,0,13,double,105.6337993583896,JUMPING,False,,0.5602495004595203,,,298.91221313476564,2.4658056249618525,10.256874084472656,219.4942626953125,False
270,10.8,0.9276496767997742,44.185300008393824,13,0,13,double,105.6337993583896,JUMPING,False,,0.5602495004595203,,,298.91221313476564,2.565134679794311,11.402409553527832,216.90228271484375,True
271,10.84,0.9424612522125244,52.5039000203833,13,0,13,double,105.6337993583896,JUMPING,False,,0.5602495004595203,,,298.91221313476564,2.6343317203521726,12.76358699798584,212.314697265625,True
272,10.88,0.9240527749061584,58.718200016301125,13,0,13,double,105.6337993583896,JUMPING,False,,0.5602495004595203,,,298.91221313476564,2.651500548553466,13.563177108764648,206.44708251953125,True
273,10.92,0.9214062690734863,64.11959999240935,13,0,13,double,105.6337993583896,JUMPING,False,,0.5602495004595203,,,298.91221313476564,2.6439511520385737,13.905134201049805,201.0275421142578,True
274,10.96,0.9228602051734924,49.46680000284687,13,0,13,double,105.6337993583896,JUMPING,False,,0.5602495004595203,,,298.91221313476564,2.6553433601379393,13.883866310119629,197.90228271484375,True
275,11.0,0.9302008152008057,48.90360002173111,13,0,13,double,105.6337993583896,JUMPING,False,,0.5602495004595203,,,298.91221313476564,2.588851740264892,13.645203590393066,195.41773986816406,True
276,11.04,0.9217514991760254,56.26639997353777,13,0,13,double,105.6337993583896,JUMPING,False,,0.5602495004595203,,,298.91221313476564,2.5681866651535032,11.940018653869629,193.75732421875,True
277,11.08,0.9249030351638794,50.671599979978055,13,0,13,double,105.6337993583896,JUMPING,False,,0.5602495004595203,,,298.91221313476564,2.596970442199707,12.116591453552246,193.67697143554688,True
278,11.12,0.9222526550292969,68.08140000794083,13,0,13,double,105.6337993583896,JUMPING,False,,0.5602495004595203,,,298.91221313476564,2.6376347084045406,12.001439094543457,195.631591796875,True
279,11.16,0.9217707514762878,41.162599984090775,13,0,13,double,105.6337993583896,JUMPING,False,,0.5602495004595203,,,298.91221313476564,2.6230690292358396,12.455012321472168,197.19805908203125,True
280,11.2,0.915601909160614,49.132300016935915,13,0,13,double,105.6337993583896,JUMPING,False,,0.5602495004595203,,,298.91221313476564,2.530987740707397,13.853968620300293,202.66773986816406,True
281,11.24,0.9176067113876343,58.64900001324713,14,0,14,double,104.16666037161632,JUMPING,True,0.5999999999999996,0.5689946103584258,22.851177978515636,276.06103515625,298.91221313476564,2.4572610622406,14.718598365783691,209.82461547851562,False
282,11.28,0.9102802276611328,57.54549999255687,14,0,14,double,104.16666037161632,JUMPING,False,,0.5689946103584258,,,298.91221313476564,2.4056207908630367,14.219462394714355,216.70526123046875,False
283,11.32,0.87944495677948,51.758899993728846,14,0,14,double,104.16666037161632,JUMPING,False,,0.5689946103584258,,,298.91221313476564,2.4159323352813717,13.549589157104492,220.3740234375,False
284,11.36,0.8759865760803223,62.59029998909682,14,0,14,double,104.16666037161632,JUMPING,False,,0.5689946103584258,,,298.91221313476564,2.4862025165557857,13.266459465026855,219.85220336914062,False
285,11.4,0.9244831800460815,79.42409999668598,14,0,14,double,104.16666037161632,JUMPING,False,,0.5689946103584258,,,298.91221313476564,2.582423468780517,13.51373291015625,216.719482421875,True
286,11.44,0.9234685897827148,66.37410004623234,14,0,14,double,104.16666037161632,JUMPING,False,,0.5689946103584258,,,298.91221313476564,2.6375129177093504,15.161943435668945,210.90660095214844,True
287,11.48,0.9170743823051453,105.19550001481548,14,0,14,double,104.16666037161632,JUMPING,False,,0.5689946103584258,,,298.91221313476564,2.6546502307891844,14.660643577575684,204.6778106689453,True
288,11.52,0.9304487109184265,42.94630000367761,14,0,14,double,104.16666037161632,JUMPING,False,,0.5689946103584258,,,298.91221313476564,2.6162867717742917,14.194594383239746,199.0938720703125,True
289,11.56,0.9289504885673523,65.98000001395121,14,0,14,double,104.16666037161632,JUMPING,False,,0.5689946103584258,,,298.91221313476564,2.5596961864471433,13.107629776000977,195.4083251953125,True
290,11.6,0.9297918081283569,46.30769998766482,14,0,14,double,104.16666037161632,JUMPING,False,,0.5689946103584258,,,298.91221313476564,2.5457826669692993,12.150389671325684,193.19427490234375,True
291,11.64,0.9308933019638062,72.32590002240613,14,0,14,double,104.16666037161632,JUMPING,False,,0.5689946103584258,,,298.669775390625,2.5879961555480957,12.085259437561035,192.60671997070312,True
292,11.68,0.9327600598335266,58.91570000676438,14,0,14,double,104.16666037161632,JUMPING,False,,0.5689946103584258,,,298.49248046875,2.582293951797485,12.525415420532227,192.52972412109375,True
293,11.72,0.9271039962768555,54.800899990368634,14,0,14,double,104.16666037161632,JUMPING,False,,0.5689946103584258,,,298.1246337890625,2.603299695205688,12.418527603149414,196.0846710205078,True
