frame_idx,timestamp,track_id,conf,infer_ms,jump_count,spm,state,dt,expected_dt,hip_amp,shoulder_amp,amp_ewma,lift_th,lift_noise_sigma,ground_y,hip_y,shoulder_ground_y,shoulder_y,is_airborne,bbox_x1,bbox_y1,bbox_x2,bbox_y2
729,29.16,5,0.769110381603241,29.11592391319573,1,0.0,STOPPED,,,,,21.160888671875,8.142536206054686,2.7141787353515623,887.685302734375,883.71435546875,661.0401000976562,658.0541381835938,False,1866,468,2149,1309
729,29.16,1,0.8274401426315308,29.11592391319573,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,1.848227764892578,866.630615234375,860.636474609375,641.798583984375,638.7216796875,False,1138,473,1458,1248
729,29.16,7,0.8295422792434692,29.11592391319573,0,0.0,IDLE,,,,,,8.432468481445312,2.8108228271484372,824.6417236328125,823.842041015625,676.536865234375,673.448486328125,False,640,558,849,1102
730,29.2,3,0.8197516202926636,29.862897004932165,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,2.5036068237304687,892.3343505859375,888.72216796875,641.8634033203125,637.72265625,False,358,473,670,1323
730,29.2,5,0.7953329086303711,29.862897004932165,1,0.0,STOPPED,,,,,21.160888671875,7.662573413085937,2.5541911376953124,887.4829711914062,883.6475830078125,661.00634765625,657.7003784179688,False,1868,466,2151,1310
730,29.2,7,0.840295135974884,29.862897004932165,0,0.0,IDLE,,,,,,5.579567468261718,1.8598558227539062,824.5528564453125,823.5950927734375,676.30029296875,673.1944580078125,False,653,562,849,1100
730,29.2,1,0.8351457118988037,29.862897004932165,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,1.9643726074218748,866.630615234375,857.5950927734375,641.798583984375,637.7783203125,False,1129,477,1446,1257
731,29.24,3,0.8466473817825317,29.47525796480477,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,2.3343891723632813,892.2412109375,889.396728515625,641.1307983398438,637.6646728515625,False,358,474,668,1323
731,29.24,5,0.7900305390357971,29.47525796480477,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,2.326787951660156,887.3861694335938,884.9447021484375,661.00634765625,658.4432373046875,False,1869,466,2148,1305
731,29.24,7,0.6227673292160034,29.47525796480477,0,0.0,IDLE,,,,,,5.437019205093384,1.6834894042968749,824.5545043945312,824.1435546875,676.063720703125,671.7716674804688,False,662,555,850,1099
731,29.24,1,0.865792989730835,29.47525796480477,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,1.4154558837890625,866.630615234375,858.6302490234375,641.798583984375,636.7182006835938,False,1115,471,1439,1274
732,29.28,3,0.8564733862876892,28.930719010531902,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,2.346062475585937,892.1275634765625,890.08984375,640.7816772460938,637.4091796875,False,357,475,667,1319
732,29.28,5,0.8235012888908386,28.930719010531902,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,2.280728173828125,887.3861694335938,885.1055297851562,661.00634765625,658.6324462890625,False,1870,469,2150,1279
732,29.28,1,0.8532600402832031,28.930719010531902,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,1.7031258911132812,866.630615234375,860.4541015625,641.798583984375,635.8145751953125,False,1115,470,1427,1260
732,29.28,7,0.8122930526733398,28.930719010531902,0,0.0,IDLE,,,,,,5.2825243949890135,1.427943603515625,824.4957885742188,822.2818603515625,675.8271484375,673.1993408203125,False,674,558,859,1086
733,29.32,3,0.8616670370101929,35.13314016163349,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,1.9751862487792968,892.07177734375,890.3701782226562,640.6187744140625,637.603271484375,False,359,476,668,1315
733,29.32,5,0.8153344392776489,35.13314016163349,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,2.1842650634765626,887.3861694335938,884.518310546875,661.00634765625,657.449462890625,False,1867,465,2154,1280
733,29.32,1,0.8417018055915833,35.13314016163349,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,1.7967837890624998,866.630615234375,863.2724609375,641.798583984375,634.9129638671875,False,1111,472,1418,1266
733,29.32,7,0.7921077013015747,35.13314016163349,0,0.0,IDLE,,,,,,5.327634859085083,1.49345888671875,824.4370727539062,822.0050048828125,675.590576171875,672.476318359375,False,683,557,866,1089
734,29.36,3,0.8721316456794739,28.702619019895792,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,1.566168182373047,891.5610961914062,890.0125122070312,640.3757934570312,637.101318359375,False,358,476,668,1316
734,29.36,5,0.796973705291748,28.702619019895792,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,2.1842650634765626,887.3861694335938,884.9585571289062,661.00634765625,656.9800415039062,False,1871,465,2153,1278
734,29.36,7,0.8051003217697144,28.702619019895792,0,0.0,IDLE,,,,,,5.339846849441528,1.7202286376953124,824.3783569335938,821.948974609375,675.3539428710938,671.0015869140625,False,692,557,867,1091
734,29.36,1,0.8207331895828247,28.702619019895792,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,1.7967837890624998,866.630615234375,864.8075561523438,641.798583984375,634.05126953125,False,1099,466,1412,1276
735,29.4,5,0.8232486248016357,30.13192815706134,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,2.3810823852539063,887.3861694335938,887.322998046875,661.00634765625,657.3450927734375,False,1870,466,2154,1284
735,29.4,3,0.7781171798706055,30.13192815706134,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,1.3583562377929688,891.5610961914062,890.0733642578125,639.9796142578125,636.5840454101562,False,359,473,661,1314
735,29.4,1,0.8452921509742737,30.13192815706134,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.2759321655273435,866.630615234375,865.970703125,641.798583984375,633.9261474609375,False,1090,466,1406,1283
735,29.4,7,0.8052483201026917,30.13192815706134,0,0.0,IDLE,,,,,,5.4357403278350835,1.49345888671875,824.877197265625,825.21923828125,675.1173706054688,669.06787109375,False,704,553,875,1097
736,29.44,5,0.8122279047966003,28.527454938739538,1,0.0,STOPPED,,,,,21.160888671875,7.412819018554687,2.4709396728515625,887.4829711914062,888.7711791992188,661.00634765625,658.168701171875,False,1871,471,2153,1296
736,29.44,1,0.8142184019088745,28.527454938739538,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.2759321655273435,866.630615234375,864.820068359375,641.328369140625,633.7813110351562,False,1082,466,1400,1284
736,29.44,3,0.7855455875396729,28.527454938739538,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,1.566168182373047,891.5610961914062,890.6133422851562,639.9796142578125,638.185791015625,False,355,487,661,1293
736,29.44,7,0.7802556753158569,28.527454938739538,0,0.0,IDLE,,,,,,6.108666723632812,2.0362222412109374,825.7930297851562,828.0881958007812,674.8807983398438,668.5325317382812,False,709,552,889,1101
737,29.48,3,0.8675415515899658,28.499227948486805,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,1.7464257019042968,892.1072998046875,892.1934204101562,639.9796142578125,639.4090576171875,False,355,486,659,1298
737,29.48,5,0.8136098980903625,28.499227948486805,1,0.0,STOPPED,,,,,21.160888671875,7.412819018554687,2.4709396728515625,887.685302734375,890.8087768554688,661.00634765625,658.344970703125,False,1873,462,2153,1302
737,29.48,1,0.8085376024246216,28.499227948486805,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.00020693359375,866.2059936523438,863.4312744140625,640.8506469726562,632.539794921875,False,1072,464,1402,1278
737,29.48,7,0.7809540033340454,28.499227948486805,0,0.0,IDLE,,,,,,5.444920778274536,1.81198623046875,828.2620239257812,830.429443359375,674.6442260742188,667.8963623046875,False,719,555,906,1100
738,29.52,3,0.8578234314918518,29.6117109246552,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,1.7561534545898436,892.263671875,892.3690185546875,640.0588989257812,639.9156494140625,False,357,484,661,1299
738,29.52,5,0.8066784739494324,29.6117109246552,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,2.221004296875,888.0198364257812,892.6566162109375,661.00634765625,658.9296875,False,1873,467,2156,1301
738,29.52,1,0.7717909812927246,29.6117109246552,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.00020693359375,866.2059936523438,864.5809326171875,640.8506469726562,631.9251708984375,False,1058,467,1394,1283
738,29.52,7,0.7782025933265686,29.6117109246552,0,0.0,IDLE,,,,,,11.835100634765624,3.9450335449218747,829.826171875,834.041259765625,674.4076538085938,669.9470825195312,False,728,559,933,1099
739,29.56,3,0.877399742603302,29.12391093559563,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,1.9272714111328124,892.4287719726562,893.1419067382812,640.1884765625,640.131591796875,False,357,478,659,1300
739,29.56,5,0.8025753498077393,29.12391093559563,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,2.221004296875,888.0198364257812,892.012451171875,660.9431762695312,658.2794189453125,False,1872,470,2159,1308
739,29.56,1,0.8091152310371399,29.12391093559563,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.00020693359375,866.2059936523438,863.892578125,640.4681396484375,631.3670654296875,False,1053,463,1396,1279
739,29.56,7,0.7686729431152344,29.12391093559563,0,0.0,IDLE,,,,,,18.747867919921873,6.249289306640625,830.369140625,837.6024169921875,674.3143310546875,671.1239624023438,False,734,555,957,1100
740,29.6,3,0.8379172086715698,28.564098058268428,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,2.207385443115234,892.5606079101562,893.5055541992188,640.31005859375,640.3643798828125,False,356,478,660,1297
740,29.6,5,0.785335898399353,28.564098058268428,1,0.0,STOPPED,,,,,21.160888671875,7.458969287109375,2.486323095703125,889.5862426757812,892.73681640625,660.9431762695312,659.281982421875,False,1867,468,2162,1309
740,29.6,1,0.7931240797042847,28.564098058268428,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.3281453125,866.2059936523438,862.830078125,640.4681396484375,632.3046264648438,False,1051,464,1384,1272
740,29.6,7,0.7437058091163635,28.564098058268428,0,0.0,IDLE,,,,,,14.580634405517579,4.8602114685058595,833.3189086914062,839.9737548828125,674.2210693359375,672.9597778320312,False,738,558,981,1104
741,29.64,1,0.7892565727233887,29.436751967296004,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.81679521484375,866.2059936523438,860.3427734375,640.4681396484375,633.6094970703125,False,1047,465,1382,1274
741,29.64,3,0.8608664870262146,29.436751967296004,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,2.602060729980469,892.782470703125,893.7266845703125,640.434326171875,640.5392456054688,False,355,481,658,1306
741,29.64,5,0.7927070260047913,29.436751967296004,1,0.0,STOPPED,,,,,21.160888671875,9.977280853271484,3.325760284423828,891.2902221679688,893.1920166015625,660.9431762695312,660.405517578125,False,1872,472,2166,1310
741,29.64,7,0.7689128518104553,29.436751967296004,0,0.0,IDLE,,,,,,20.425837390136717,6.808612463378906,836.5340576171875,840.6380615234375,674.1702270507812,673.6162719726562,False,745,560,997,1100
742,29.68,3,0.8331271409988403,29.29940610192716,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,2.811365771484375,893.0689086914062,893.88232421875,640.625,640.8306884765625,False,357,481,659,1302
742,29.68,1,0.7997163534164429,29.29940610192716,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,3.081028125,866.2059936523438,857.569091796875,640.4681396484375,634.0089721679688,False,1044,466,1383,1280
742,29.68,5,0.8014061450958252,29.29940610192716,1,0.0,STOPPED,,,,,21.160888671875,10.60017374267578,3.5333912475585936,892.2701416015625,893.8562622070312,660.9923706054688,661.52392578125,False,1872,469,2170,1304
742,29.68,7,0.7487035393714905,29.29940610192716,0,0.0,IDLE,,,,,,20.867251135253905,6.955750378417968,839.0252075195312,840.905517578125,674.0911254882812,673.5286865234375,False,754,559,1005,1103
743,29.72,3,0.8235984444618225,29.733670875430107,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,2.69227998046875,893.2227172851562,893.3438720703125,640.6530151367188,640.8946533203125,False,357,483,663,1299
743,29.72,1,0.8121099472045898,29.733670875430107,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.81679521484375,866.2059936523438,853.2398681640625,640.4681396484375,633.0916137695312,False,1048,461,1382,1271
743,29.72,5,0.83799809217453,29.733670875430107,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,2.0026049377441404,892.688720703125,893.5142822265625,661.0826416015625,662.9814453125,False,1876,472,2168,1283
743,29.72,7,0.7321069836616516,29.733670875430107,0,0.0,IDLE,,,,,,5.423908138275147,1.3774497802734373,839.8427124023438,839.711669921875,674.0775146484375,673.747314453125,False,748,562,1012,1105
744,29.76,5,0.82615727186203,29.70214607194066,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,1.465632989501953,892.9188842773438,895.2103271484375,661.1668701171875,663.646484375,False,1877,469,2173,1283
744,29.76,3,0.8136627674102783,29.70214607194066,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,2.69227998046875,893.2227172851562,892.8707275390625,640.6530151367188,641.654541015625,False,360,478,661,1301
744,29.76,1,0.7830973863601685,29.70214607194066,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,3.081028125,866.2059936523438,854.4278564453125,640.4681396484375,634.3887939453125,False,1045,459,1387,1275
744,29.76,7,0.7465767860412598,29.70214607194066,0,0.0,IDLE,,,,,,5.41850552558899,1.1321294311523438,839.9141845703125,839.8744506835938,674.6231079101562,674.9463500976562,False,752,563,1015,1104
745,29.8,3,0.8326106071472168,28.862740844488144,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,2.69227998046875,893.2859497070312,893.247314453125,640.6558227539062,642.1380615234375,False,359,477,663,1307
745,29.8,7,0.7542813420295715,28.862740844488144,0,0.0,IDLE,,,,,,5.445978212356567,1.4510187377929686,839.9042358398438,837.71337890625,674.8236083984375,674.77099609375,False,759,559,1018,1104
745,29.8,5,0.8291621804237366,28.862740844488144,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,1.659690344238281,893.3209228515625,895.1239013671875,661.382080078125,665.034912109375,False,1879,475,2174,1255
745,29.8,1,0.7606682181358337,28.862740844488144,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.6668520874023436,865.2803344726562,851.2510375976562,640.4681396484375,636.6285400390625,False,1050,460,1373,1202
746,29.84,5,0.8409707546234131,29.006168944761157,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,1.4657687255859375,893.6510620117188,894.1806640625,662.10693359375,664.2034912109375,False,1880,475,2177,1256
746,29.84,3,0.8521555066108704,29.006168944761157,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,2.359998046875,893.4085693359375,893.8099365234375,640.8562622070312,642.4267578125,False,363,479,657,1308
746,29.84,7,0.741539478302002,29.006168944761157,0,0.0,IDLE,,,,,,5.461781358718873,1.76999853515625,839.894287109375,835.3053588867188,674.8060913085938,674.5699462890625,False,766,561,1018,1107
746,29.84,1,0.7705422639846802,29.006168944761157,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.0590259033203124,864.8125610351562,850.0012817382812,640.4681396484375,639.5538330078125,False,1049,456,1363,1137
747,29.88,3,0.8124017119407654,29.517022194340825,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,2.573239434814453,893.593994140625,894.655517578125,641.1986083984375,643.0322875976562,False,362,475,661,1308
747,29.88,5,0.8324284553527832,29.517022194340825,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,1.5806466979980467,893.9860229492188,894.6578979492188,663.2474365234375,664.829345703125,False,1881,474,2177,1285
747,29.88,1,0.736830472946167,29.517022194340825,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.167479034423828,864.6715698242188,850.8343505859375,640.4681396484375,639.116455078125,False,1048,459,1363,1163
747,29.88,7,0.629812479019165,29.517022194340825,0,0.0,IDLE,,,,,,7.0870524169921865,2.3623508056640623,839.8843994140625,834.375,675.0000610351562,675.4835205078125,False,781,559,1022,1089
748,29.92,3,0.7910342216491699,29.252699809148908,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,2.602965637207031,893.760009765625,895.72021484375,641.8479614257812,643.455322265625,False,359,475,661,1307
748,29.92,5,0.804723858833313,29.252699809148908,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,1.503231884765625,894.3197021484375,894.5281982421875,663.8692626953125,664.6267700195312,False,1880,476,2179,1274
748,29.92,7,0.7884410619735718,29.252699809148908,0,0.0,IDLE,,,,,,7.0870524169921865,2.3623508056640623,839.8744506835938,833.34619140625,674.9463500976562,674.705322265625,False,796,556,1021,1094
748,29.92,1,0.7684192657470703,29.252699809148908,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.0590259033203124,864.6715698242188,854.9009399414062,640.4681396484375,638.899658203125,False,1054,457,1367,1209
749,29.96,3,0.8278011083602905,28.203109046444297,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,2.9260175170898437,893.8388671875,895.4246826171875,642.2535400390625,642.56982421875,False,359,476,662,1307
749,29.96,5,0.8220984935760498,28.203109046444297,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,1.4240977478027343,894.3260498046875,894.1912841796875,663.9654541015625,663.8067626953125,False,1879,478,2178,1261
749,29.96,7,0.7614506483078003,28.203109046444297,0,0.0,IDLE,,,,,,7.0870524169921865,2.3623508056640623,839.858154296875,832.07958984375,674.9288330078125,673.2950439453125,True,819,557,1023,1097
749,29.96,1,0.7655788660049438,28.203109046444297,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.42008388671875,864.6715698242188,860.2393798828125,640.4681396484375,637.103515625,False,1057,453,1386,1271
750,30.0,3,0.8094642162322998,28.595701791346073,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,3.1431952514648436,894.1915893554688,894.734375,642.4840087890625,643.08349609375,False,362,477,666,1311
750,30.0,5,0.8132761120796204,28.595701791346073,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,1.238998974609375,894.580078125,894.6919555664062,663.9654541015625,663.127685546875,False,1879,477,2180,1292
750,30.0,1,0.7330589294433594,28.595701791346073,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.294482763671875,864.6715698242188,861.86181640625,640.4681396484375,635.4056396484375,False,1067,452,1371,1266
750,30.0,7,0.7308871746063232,28.595701791346073,0,0.0,IDLE,,,,,,7.0870524169921865,2.3623508056640623,839.8419189453125,827.683349609375,674.9112548828125,670.9212646484375,True,837,557,1023,1093
751,30.04,3,0.8597029447555542,30.85446311160922,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,3.2611951538085937,894.1915893554688,893.7056884765625,642.7548217773438,643.4464111328125,False,359,479,666,1309
751,30.04,5,0.8277397155761719,30.85446311160922,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,1.2442474365234375,894.580078125,893.8150634765625,663.9654541015625,660.8311767578125,False,1879,472,2179,1282
751,30.04,1,0.7772617936134338,30.85446311160922,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.1929521728515624,864.6715698242188,864.4033813476562,640.4681396484375,635.6734008789062,False,1069,451,1384,1269
751,30.04,7,0.7636870741844177,30.85446311160922,0,0.0,IDLE,,,,,,7.0870524169921865,2.3623508056640623,839.8256225585938,823.7286376953125,674.8937377929688,669.009033203125,True,847,553,1029,1093
752,30.08,5,0.83551025390625,29.00915895588696,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,1.3000802124023436,894.580078125,892.498046875,663.9654541015625,660.1764526367188,False,1879,473,2178,1278
752,30.08,3,0.8056446313858032,29.00915895588696,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,3.118762756347656,894.1915893554688,891.52783203125,643.0527954101562,643.1825561523438,False,358,480,664,1310
752,30.08,1,0.779693067073822,29.00915895588696,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.2990977905273438,864.8125610351562,864.9819946289062,640.4681396484375,634.5314331054688,False,1075,447,1375,1273
752,30.08,7,0.7769098877906799,29.00915895588696,0,0.0,IDLE,,,,,,7.0870524169921865,2.3623508056640623,839.809326171875,818.4346923828125,674.876220703125,668.1436767578125,True,855,554,1034,1095
753,30.12,3,0.8210882544517517,34.07554794102907,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,2.7533159729003907,894.1915893554688,890.1119384765625,643.0994873046875,643.12353515625,False,359,479,666,1305
753,30.12,5,0.8079711198806763,34.07554794102907,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,1.4240977478027343,894.580078125,893.2523193359375,663.9654541015625,659.6031494140625,False,1877,474,2176,1295
753,30.12,1,0.7404278516769409,34.07554794102907,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.1929521728515624,864.8125610351562,862.4476318359375,640.3734741210938,633.4618530273438,False,1080,447,1368,1272
754,30.16,5,0.8300577402114868,35.03885818645358,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,1.2495863891601562,894.580078125,894.0850219726562,663.9654541015625,659.8092041015625,False,1877,471,2173,1291
754,30.16,3,0.8395015001296997,35.03885818645358,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,2.7377515686035157,894.1915893554688,890.715087890625,643.1471557617188,643.4954833984375,False,362,474,665,1306
754,30.16,1,0.7538479566574097,35.03885818645358,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.294482763671875,864.8125610351562,860.5030517578125,640.0737915039062,633.29931640625,False,1082,449,1360,1260
754,30.16,7,0.841314435005188,35.03885818645358,0,0.0,IDLE,,,,,,7.0870524169921865,2.3623508056640623,839.7930908203125,820.48876953125,674.858642578125,667.0021362304688,True,874,550,1047,1105
755,30.2,3,0.817327618598938,33.626135904341936,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,2.6926419433593747,894.1915893554688,891.2008666992188,643.2880859375,643.7525634765625,False,360,477,665,1312
755,30.2,5,0.8062430620193481,33.626135904341936,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,1.2442474365234375,894.6715087890625,895.585693359375,663.9654541015625,660.3230590820312,False,1873,471,2169,1297
755,30.2,1,0.755047082901001,33.626135904341936,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.613145843505859,864.8125610351562,858.9189453125,639.7430419921875,633.7865600585938,False,1092,449,1365,1264
755,30.2,7,0.7579373121261597,33.626135904341936,0,0.0,IDLE,,,,,,7.0870524169921865,2.3623508056640623,839.7767944335938,820.8818359375,674.8411254882812,666.2530517578125,True,881,553,1062,1107
756,30.24,3,0.8353113532066345,31.790853012353182,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,2.495824621582031,894.1915893554688,892.132080078125,643.449951171875,644.77685546875,False,363,473,664,1307
756,30.24,5,0.7978953123092651,31.790853012353182,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,1.1119047546386718,894.86474609375,895.61669921875,663.9654541015625,659.25146484375,False,1868,469,2163,1308
756,30.24,1,0.7886075377464294,31.790853012353182,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.613145843505859,864.8125610351562,851.880615234375,639.7430419921875,632.358154296875,False,1090,448,1350,1211
756,30.24,7,0.7175939083099365,31.790853012353182,0,0.0,IDLE,,,,,,7.0870524169921865,2.3623508056640623,839.7767944335938,820.974853515625,674.7315673828125,665.3724365234375,True,889,555,1086,1105
757,30.28,3,0.8340421915054321,30.858482932671905,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,2.3478722900390623,894.1915893554688,893.2935791015625,643.4713745117188,644.3287353515625,False,362,474,663,1312
757,30.28,5,0.8226246237754822,30.858482932671905,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,1.1676017944335937,894.86474609375,893.870361328125,663.9654541015625,658.3856201171875,False,1865,468,2158,1306
757,30.28,7,0.732184648513794,30.858482932671905,0,0.0,IDLE,,,,,,7.0870524169921865,2.3623508056640623,839.7767944335938,820.8809814453125,674.6240844726562,665.2410888671875,True,896,556,1105,1104
758,30.32,3,0.8309502005577087,32.20682614482939,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,1.9877644592285155,894.1915893554688,893.4691162109375,643.5983276367188,644.4253540039062,False,362,476,668,1311
758,30.32,5,0.8148541450500488,32.20682614482939,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,1.2033456298828125,894.86474609375,891.5122680664062,663.9654541015625,658.1278076171875,False,1868,473,2155,1302
758,30.32,1,0.8485780358314514,32.20682614482939,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.8187860107421874,864.8125610351562,855.1397705078125,639.5301513671875,633.1070556640625,False,1098,447,1361,1258
758,30.32,7,0.743129312992096,32.20682614482939,0,0.0,IDLE,,,,,,7.0870524169921865,2.3623508056640623,839.7767944335938,820.2376708984375,674.6240844726562,666.3294677734375,True,905,555,1136,1107
759,30.36,3,0.8512839078903198,31.689713010564446,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,1.9909768798828125,894.1915893554688,892.9136962890625,643.9691162109375,644.2939453125,False,363,474,665,1309
759,30.36,5,0.7847143411636353,31.689713010564446,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,1.238998974609375,894.86474609375,890.933837890625,663.9654541015625,657.22705078125,False,1867,469,2154,1292
759,30.36,7,0.7447645664215088,31.689713010564446,0,0.0,IDLE,,,,,,7.0870524169921865,2.3623508056640623,839.7767944335938,819.9591064453125,674.6240844726562,666.9752197265625,True,909,556,1128,1107
759,30.36,1,0.7709535360336304,31.689713010564446,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.8995942260742185,864.6715698242188,858.8831176757812,639.2980346679688,632.56591796875,False,1104,454,1369,1253
760,30.4,5,0.8107665777206421,30.226107919588685,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,1.238998974609375,894.86474609375,888.4459228515625,663.9654541015625,656.4290771484375,False,1865,471,2152,1290
760,30.4,3,0.825668215751648,30.226107919588685,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,1.7453850585937498,894.1915893554688,893.0521850585938,644.0360717773438,643.8641357421875,False,360,475,662,1312
760,30.4,7,0.7660388350486755,30.226107919588685,0,0.0,IDLE,,,,,,7.0870524169921865,2.3623508056640623,839.7767944335938,822.2723999023438,674.6240844726562,668.0700073242188,True,909,555,1137,1108
760,30.4,1,0.8143657445907593,30.226107919588685,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.25213310546875,864.6715698242188,861.0355224609375,639.1314086914062,632.2545166015625,False,1111,456,1371,1261
761,30.44,3,0.828511118888855,30.433653155341744,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,1.4997932373046874,894.1915893554688,892.7054443359375,644.307861328125,644.69482421875,False,362,473,664,1308
761,30.44,5,0.7795979976654053,30.433653155341744,1,0.0,STOPPED,,,,,21.160888671875,7.406311035156249,1.238998974609375,894.86474609375,884.4302978515625,663.9654541015625,655.486572265625,True,1865,470,2151,1268
761,30.44,7,0.7651151418685913,30.433653155341744,0,0.0,IDLE,,,,,,7.0870524169921865,2.3623508056640623,839.7767944335938,824.1597290039062,674.6240844726562,668.77685546875,True,913,555,1133,1109
761,30.44,1,0.8132370710372925,30.433653155341744,18,0.0,STOPPED,,,,,57.72491632289786,20.20372071301425,2.883034423828125,864.6715698242188,863.0527954101562,639.1109008789062,634.5601806640625,False,1121,457,1397,1276
762,30.48,3,0.8269087076187134,32.45063708163798,17,0.0,STOPPED,,,,,54.912417455322185,19.219346109362764,1.5686566772460937,894.1915893554688,892.0021362304688,644.307861328125,644.0678100585938,False,361,475,664,1309
