frame_idx,timestamp,best_conf,infer_ms,jump_count,single_count,double_count,jump_type,spm,state,cycle_ok,dt,expected_dt,amp,amp_ewma,lift_th,lift_noise_sigma,min_air_y,ground_y,ankle_distance,hip_y,is_airborne
326,13.04,0.8813385963439941,35.104199952911586,27,0,27,double,178.57139930129532,JUMPING,False,,0.37940121964555445,,17.269246889440737,6.95542234954834,2.3184741165161133,,226.85789794921874,11.261019706726074,217.82620239257812,True
327,13.08,0.845031201839447,48.29910001717508,28,0,28,double,156.24999864182126,JUMPING,True,0.5199999999999996,0.41033295132353237,22.400131225585938,18.551967973477037,10.860345881652831,3.620115293884277,203.90582275390625,226.3059539794922,1.8477224111557007,216.570556640625,False
328,13.12,0.8789646625518799,38.648499990813434,28,0,28,double,156.24999864182126,JUMPING,False,,0.41033295132353237,,18.551967973477037,13.274378201293946,4.424792733764648,,226.3059539794922,12.605225563049316,215.12615966796875,False
329,13.16,0.878324031829834,45.05660000722855,28,0,28,double,156.24999864182126,JUMPING,False,,0.41033295132353237,,18.551967973477037,13.274378201293946,4.424792733764648,,226.3059539794922,17.05879020690918,213.33358764648438,False
330,13.2,0.8624842762947083,47.28220001561567,28,0,28,double,156.24999864182126,JUMPING,False,,0.41033295132353237,,18.551967973477037,13.274378201293946,4.424792733764648,,226.3059539794922,18.5008544921875,210.6826171875,True
331,13.24,0.8284328579902649,47.3086999845691,28,0,28,double,156.24999864182126,JUMPING,False,,0.41033295132353237,,18.551967973477037,13.274378201293946,4.424792733764648,,226.3059539794922,15.783198356628418,209.80410766601562,True
332,13.28,0.8986818790435791,46.066900016739964,28,0,28,double,156.24999864182126,JUMPING,False,,0.41033295132353237,,18.551967973477037,13.274378201293946,4.424792733764648,,226.3059539794922,2.745496988296509,211.6542205810547,True
333,13.32,0.8924776315689087,36.44140000687912,28,0,28,double,156.24999864182126,JUMPING,False,,0.41033295132353237,16.501846313476562,18.551967973477037,13.274378201293946,4.424792733764648,209.80410766601562,226.3059539794922,12.525437355041504,213.45184326171875,False
334,13.36,0.8620341420173645,42.46829997282475,28,0,28,double,156.24999864182126,JUMPING,False,,0.41033295132353237,,18.551967973477037,13.274378201293946,4.424792733764648,,225.86310729980468,9.4401216506958,225.88209533691406,False
335,13.4,0.8988307118415833,39.28959998302162,28,0,28,double,156.24999864182126,JUMPING,False,,0.41033295132353237,,18.551967973477037,8.921864932250976,2.973954977416992,,225.86310729980468,10.921741485595703,227.85635375976562,False
336,13.44,0.8932406902313232,46.468399988953024,28,0,28,double,156.24999864182126,JUMPING,False,,0.41033295132353237,,18.551967973477037,8.576416598510741,2.858805532836914,,225.83289794921876,13.134687423706055,225.82119750976562,False
337,13.48,0.7997907400131226,34.49380001984537,28,0,28,double,156.24999864182126,JUMPING,False,,0.41033295132353237,,18.551967973477037,8.576416598510741,2.858805532836914,,225.83289794921876,5.489850044250488,223.6387939453125,False
338,13.52,0.8907536268234253,33.708600036334246,28,0,28,double,156.24999864182126,JUMPING,False,,0.41033295132353237,,18.551967973477037,8.576416598510741,2.858805532836914,,225.83289794921876,11.893560409545898,215.69491577148438,True
339,13.56,0.8362337946891785,34.98930000932887,28,0,28,double,156.24999864182126,JUMPING,False,,0.41033295132353237,,18.551967973477037,8.576416598510741,2.858805532836914,,225.83289794921876,15.441385269165039,210.25872802734375,True
340,13.6,0.8408493399620056,46.26490001101047,28,0,28,double,156.24999864182126,JUMPING,False,,0.41033295132353237,,18.551967973477037,8.576416598510741,2.858805532836914,,225.83289794921876,10.605491638183594,208.9454803466797,True
341,13.64,0.8937959671020508,35.766699991654605,28,0,28,double,156.24999864182126,JUMPING,False,,0.41033295132353237,,18.551967973477037,8.576416598510741,2.858805532836914,,225.83289794921876,5.029578685760498,213.77944946289062,True
342,13.68,0.8942157626152039,37.22940001171082,29,0,29,double,133.92853165730799,JUMPING,True,0.5999999999999996,0.4520597020323551,16.887417602539074,18.135830380742547,9.141655586242676,3.0472185287475586,208.9454803466797,225.83289794921876,11.118342399597168,219.96856689453125,False
343,13.72,0.9049187898635864,37.091300007887185,29,0,29,double,133.92853165730799,JUMPING,False,,0.4520597020323551,,18.135830380742547,9.051967968749999,3.0173226562499997,,225.86310729980468,9.836048126220703,233.13514709472656,False
344,13.76,0.9038922786712646,33.788700005970895,29,0,29,double,133.92853165730799,JUMPING,False,,0.4520597020323551,,18.135830380742547,8.61371008758545,2.8712366958618163,,226.6290313720703,9.72012710571289,233.90945434570312,False
345,13.8,0.8584802746772766,32.25849999580532,29,0,29,double,133.92853165730799,JUMPING,False,,0.4520597020323551,,18.135830380742547,6.347540633259891,2.0822141510009766,,227.79220275878907,0.6225572228431702,228.58404541015625,False
346,13.84,0.8441715240478516,30.902500031515956,29,0,29,double,133.92853165730799,JUMPING,False,,0.4520597020323551,,18.135830380742547,8.30555524291992,2.7685184143066404,,227.79220275878907,11.941417694091797,224.3854522705078,False
347,13.88,0.8228368163108826,36.15659999195486,29,0,29,double,133.92853165730799,JUMPING,False,,0.4520597020323551,,18.135830380742547,8.30555524291992,2.7685184143066404,,227.79220275878907,15.247618675231934,216.21990966796875,True
348,13.92,0.8245568871498108,31.452299968805164,29,0,29,double,133.92853165730799,JUMPING,False,,0.4520597020323551,,18.135830380742547,8.30555524291992,2.7685184143066404,,227.79220275878907,17.758798599243164,211.25958251953125,True
349,13.96,0.8778672218322754,32.917700009420514,29,0,29,double,133.92853165730799,JUMPING,False,,0.4520597020323551,,18.135830380742547,8.30555524291992,2.7685184143066404,,227.79220275878907,0.4395655393600464,209.29202270507812,True
350,14.0,0.8182355165481567,33.631600032094866,29,0,29,double,133.92853165730799,JUMPING,False,,0.4520597020323551,,18.135830380742547,8.30555524291992,2.7685184143066404,,227.79220275878907,10.26632022857666,207.59744262695312,True
351,14.04,0.8260926008224487,35.64410004764795,29,0,29,double,133.92853165730799,JUMPING,False,,0.4520597020323551,,18.135830380742547,8.30555524291992,2.7685184143066404,,227.79220275878907,15.673815727233887,207.67318725585938,True
352,14.08,0.8863337635993958,42.049999989103526,29,0,29,double,133.92853165730799,JUMPING,False,,0.4520597020323551,,18.135830380742547,8.30555524291992,2.7685184143066404,,227.79220275878907,4.862361907958984,212.8135986328125,True
353,14.12,0.8672721982002258,40.211500017903745,29,0,29,double,133.92853165730799,JUMPING,False,,0.4520597020323551,,18.135830380742547,6.347540633259891,2.0822141510009766,,227.79220275878907,13.512555122375488,215.8577880859375,True
354,14.16,0.8970082402229309,30.893300019670278,30,0,30,double,131.57896449856705,JUMPING,True,0.4800000000000004,0.4582065675852371,20.19476013183595,18.650562818515898,8.576416598510741,2.858805532836914,207.59744262695312,227.79220275878907,15.008657455444336,221.43577575683594,False
355,14.2,0.8993253707885742,36.519300017971545,30,0,30,double,131.57896449856705,JUMPING,False,,0.4582065675852371,,18.650562818515898,9.379431271362304,3.1264770904541015,,226.6717987060547,13.383326530456543,224.68206787109375,False
356,14.24,0.8438238501548767,33.54899998521432,30,0,30,double,131.57896449856705,JUMPING,False,,0.4582065675852371,,18.650562818515898,9.706894573974608,3.235631524658203,,226.6717987060547,3.8048343658447266,220.8346710205078,False
357,14.28,0.8728281259536743,33.732599986251444,30,0,30,double,131.57896449856705,JUMPING,False,,0.4582065675852371,,18.650562818515898,9.706894573974608,3.235631524658203,,226.6717987060547,16.294857025146484,214.1240692138672,True
358,14.32,0.8687141537666321,32.49910002341494,30,0,30,double,131.57896449856705,JUMPING,False,,0.4582065675852371,,18.650562818515898,9.706894573974608,3.235631524658203,,226.6717987060547,20.492908477783203,209.58575439453125,True
359,14.36,0.3737480044364929,35.17079999437556,30,0,30,double,131.57896449856705,JUMPING,False,,0.4582065675852371,,18.650562818515898,9.706894573974608,3.235631524658203,,226.6717987060547,18.985288619995117,207.49742126464844,True
360,14.4,0.7874910831451416,33.30800001276657,30,0,30,double,131.57896449856705,JUMPING,False,,0.4582065675852371,,18.650562818515898,9.706894573974608,3.235631524658203,,226.6717987060547,18.872480392456055,213.098388671875,True
361,14.44,0.9023752212524414,38.71100000105798,31,0,31,double,138.8888948677501,JUMPING,True,0.27999999999999936,0.4190011227164848,19.17437744140625,18.781516474238487,9.706894573974608,3.235631524658203,207.49742126464844,226.6717987060547,1.4482321739196777,218.38600158691406,False
362,14.48,0.8555824160575867,36.220100009813905,31,0,31,double,138.8888948677501,JUMPING,False,,0.4190011227164848,,18.781516474238487,10.387712837219238,3.462570945739746,,228.14743041992188,2.705383539199829,230.8355712890625,False
363,14.52,0.9005405902862549,36.071899987291545,31,0,31,double,138.8888948677501,JUMPING,False,,0.4190011227164848,,18.781516474238487,14.118588775634766,4.706196258544922,,229.48465576171876,5.408626556396484,233.22335815429688,False
364,14.56,0.902640700340271,35.366900032386184,31,0,31,double,138.8888948677501,JUMPING,False,,0.4190011227164848,,18.781516474238487,10.695528341674803,3.565176113891601,,231.75540161132812,8.96976089477539,233.24024963378906,False
365,14.6,0.8927146196365356,50.5111999809742,31,0,31,double,138.8888948677501,JUMPING,False,,0.4190011227164848,,18.781516474238487,15.665131782531738,5.221710594177246,,231.75540161132812,7.4433817863464355,226.00564575195312,False
366,14.64,0.9097203016281128,37.51530003501102,31,0,31,double,138.8888948677501,JUMPING,False,,0.4190011227164848,,18.781516474238487,15.665131782531738,5.221710594177246,,231.75540161132812,11.446295738220215,218.34536743164062,False
367,14.68,0.8206734657287598,36.544500035233796,31,0,31,double,138.8888948677501,JUMPING,False,,0.4190011227164848,,18.781516474238487,15.665131782531738,5.221710594177246,,231.75540161132812,6.997392654418945,215.14471435546875,True
368,14.72,0.8367603421211243,37.95999998692423,31,0,31,double,138.8888948677501,JUMPING,False,,0.4190011227164848,,18.781516474238487,15.665131782531738,5.221710594177246,,231.75540161132812,13.602339744567871,213.0948486328125,True
369,14.76,0.8294556140899658,38.781700015533715,31,0,31,double,138.8888948677501,JUMPING,False,,0.4190011227164848,,18.781516474238487,15.665131782531738,5.221710594177246,,231.75540161132812,5.928316116333008,214.3396453857422,True
370,14.8,0.8914311528205872,50.83650001324713,31,0,31,double,138.8888948677501,JUMPING,False,,0.4190011227164848,,18.781516474238487,15.665131782531738,5.221710594177246,,231.75540161132812,14.016570091247559,215.13612365722656,True
371,14.84,0.8583698272705078,53.28920000465587,32,0,32,double,131.57896449856705,JUMPING,True,0.40000000000000036,0.41482087571885823,18.660552978515625,18.75127560030777,15.431394245910646,5.143798081970215,213.0948486328125,231.75540161132812,10.19076156616211,227.887451171875,False
372,14.88,0.8869403600692749,64.7276000236161,32,0,32,double,131.57896449856705,JUMPING,False,,0.41482087571885823,,18.75127560030777,15.431394245910646,5.143798081970215,,231.75540161132812,10.1559419631958,227.5135040283203,False
373,14.92,0.896464467048645,72.22640002146363,32,0,32,double,131.57896449856705,JUMPING,False,,0.41482087571885823,,18.75127560030777,10.695528341674803,3.565176113891601,,231.75540161132812,12.950172424316406,225.09039306640625,False
374,14.96,0.8934106826782227,136.26399997156113,32,0,32,double,131.57896449856705,JUMPING,False,,0.41482087571885823,,18.75127560030777,10.695528341674803,3.565176113891601,,231.75540161132812,10.90294361114502,220.044189453125,True
375,15.0,0.8925313353538513,346.33849997771904,32,0,32,double,131.57896449856705,JUMPING,False,,0.41482087571885823,,18.75127560030777,10.695528341674803,3.565176113891601,,231.75540161132812,14.486647605895996,214.86383056640625,True
376,15.04,0.8621506690979004,171.86979996040463,32,0,32,double,131.57896449856705,JUMPING,False,,0.41482087571885823,,18.75127560030777,10.695528341674803,3.565176113891601,,231.75540161132812,4.727717399597168,210.30841064453125,True
377,15.08,0.8629171252250671,52.49159998493269,32,0,32,double,131.57896449856705,JUMPING,False,,0.41482087571885823,,18.75127560030777,10.695528341674803,3.565176113891601,,231.75540161132812,11.455535888671875,209.8538818359375,True
378,15.12,0.8677738308906555,52.30620002839714,32,0,32,double,131.57896449856705,JUMPING,False,,0.41482087571885823,,18.75127560030777,10.695528341674803,3.565176113891601,,231.75540161132812,12.42867660522461,212.6236572265625,True
379,15.16,0.8634334802627563,46.36109998682514,32,0,32,double,131.57896449856705,JUMPING,False,,0.41482087571885823,,18.75127560030777,10.695528341674803,3.565176113891601,,231.75540161132812,13.170622825622559,214.77340698242188,True
380,15.2,0.8787080645561218,48.600099980831146,33,0,33,double,141.50944557975996,JUMPING,True,0.35999999999999943,0.4027602830607093,19.630773925781256,18.971150181676144,13.112648657226561,4.370882885742187,209.8538818359375,229.48465576171876,10.850794792175293,218.03555297851562,False
381,15.24,0.8599914312362671,53.85510000633076,33,0,33,double,141.50944557975996,JUMPING,False,,0.4027602830607093,,18.971150181676144,12.517174456787107,4.1723914855957025,,228.1660888671875,9.743575096130371,220.88192749023438,False
382,15.28,0.8699933290481567,43.31610002554953,33,0,33,double,141.50944557975996,JUMPING,False,,0.4027602830607093,,18.971150181676144,9.900013087463378,3.3000043624877926,,227.6630828857422,9.999024391174316,222.3806610107422,False
383,15.32,0.8921328783035278,43.396799999754876,33,0,33,double,141.50944557975996,JUMPING,False,,0.4027602830607093,,18.971150181676144,12.593661740112303,4.197887246704101,,227.6630828857422,10.17304515838623,219.34910583496094,False
384,15.36,0.8273734450340271,46.40629998175427,33,0,33,double,141.50944557975996,JUMPING,False,,0.4027602830607093,,18.971150181676144,12.593661740112303,4.197887246704101,,227.6630828857422,12.531023025512695,219.63259887695312,False
385,15.4,0.8339327573776245,35.99359997315332,33,0,33,double,141.50944557975996,JUMPING,False,,0.4027602830607093,,18.971150181676144,12.593661740112303,4.197887246704101,,227.6630828857422,13.5531005859375,220.0521240234375,False
386,15.44,0.8771379590034485,31.592000043019652,33,0,33,double,141.50944557975996,JUMPING,False,,0.4027602830607093,,18.971150181676144,12.593661740112303,4.197887246704101,,227.6630828857422,10.669371604919434,220.36334228515625,False
387,15.48,0.8793469667434692,37.29070001281798,33,0,33,double,141.50944557975996,JUMPING,False,,0.4027602830607093,,18.971150181676144,12.593661740112303,4.197887246704101,,227.6630828857422,13.065826416015625,218.4173126220703,False
388,15.52,0.879964292049408,35.74620001018047,33,0,33,double,141.50944557975996,JUMPING,False,,0.4027602830607093,,18.971150181676144,12.593661740112303,4.197887246704101,,227.6630828857422,9.988997459411621,221.54644775390625,False
389,15.56,0.8853304386138916,33.5213000071235,33,0,33,double,141.50944557975996,JUMPING,False,,0.4027602830607093,,18.971150181676144,12.037618872070313,4.012539624023438,,227.6630828857422,8.364141464233398,223.42425537109375,False
390,15.6,0.8566794395446777,33.54019997641444,33,0,33,double,141.50944557975996,JUMPING,False,,0.4027602830607093,,18.971150181676144,8.369894146728514,2.7899647155761715,,227.6630828857422,8.230779647827148,224.58282470703125,False
391,15.64,0.8900540471076965,35.09520000079647,33,0,33,double,141.50944557975996,JUMPING,False,,0.4027602830607093,,18.971150181676144,8.369894146728514,2.7899647155761715,,227.6630828857422,10.50455379486084,220.89691162109375,False
392,15.68,0.891098141670227,36.59390000393614,33,0,33,double,141.50944557975996,JUMPING,False,,0.4027602830607093,,18.971150181676144,12.258325744628905,4.086108581542969,,227.6630828857422,11.312560081481934,218.7608184814453,False
393,15.72,0.8531976342201233,31.80729999439791,33,0,33,double,141.50944557975996,JUMPING,False,,0.4027602830607093,,18.971150181676144,12.258325744628905,4.086108581542969,,227.6630828857422,2.3288943767547607,213.9079132080078,True
394,15.76,0.8783599138259888,33.4341999841854,33,0,33,double,141.50944557975996,JUMPING,False,,0.4027602830607093,,18.971150181676144,12.258325744628905,4.086108581542969,,227.6630828857422,9.024510383605957,212.83895874023438,True
395,15.8,0.8772424459457397,32.2796999826096,33,0,33,double,141.50944557975996,JUMPING,False,,0.4027602830607093,,18.971150181676144,12.258325744628905,4.086108581542969,,227.6630828857422,10.735676765441895,210.27371215820312,True
396,15.84,0.8858957886695862,31.57459996873513,33,0,33,double,141.50944557975996,JUMPING,False,,0.4027602830607093,,18.971150181676144,12.258325744628905,4.086108581542969,,227.6630828857422,12.06488037109375,212.69033813476562,True
397,15.88,0.7962366342544556,51.6594999935478,33,0,33,double,141.50944557975996,JUMPING,False,,0.4027602830607093,,18.971150181676144,12.258325744628905,4.086108581542969,,227.6630828857422,14.063765525817871,214.9390869140625,True
398,15.92,0.8913690447807312,43.20219997316599,34,0,34,double,133.9285851133127,JUMPING,True,0.7200000000000006,0.47255302078735345,17.389370727539074,18.57570531814188,8.369894146728514,2.7899647155761715,210.27371215820312,227.6630828857422,9.144119262695312,225.44900512695312,False
399,15.96,0.8113111257553101,37.72259998368099,34,0,34,double,133.9285851133127,JUMPING,False,,0.47255302078735345,,18.57570531814188,8.776186180114745,2.925395393371582,,226.90076904296876,5.934566497802734,226.49227905273438,False
400,16.0,0.8896715641021729,48.869999998714775,34,0,34,double,133.9285851133127,JUMPING,False,,0.47255302078735345,,18.57570531814188,8.776186180114745,2.925395393371582,,226.90076904296876,3.5778656005859375,228.09326171875,False
401,16.04,0.87486332654953,37.13090001838282,34,0,34,double,133.9285851133127,JUMPING,False,,0.47255302078735345,,18.57570531814188,11.073553335571289,3.6911844451904297,,226.20029907226564,10.147160530090332,225.02383422851562,False
402,16.08,0.8298713564872742,45.515700010582805,34,0,34,double,133.9285851133127,JUMPING,False,,0.47255302078735345,,18.57570531814188,12.443537631225585,4.147845877075195,,225.86631469726564,2.0819945335388184,219.548583984375,False
403,16.12,0.8416762351989746,45.232500007841736,34,0,34,double,133.9285851133127,JUMPING,False,,0.47255302078735345,,18.57570531814188,12.443537631225585,4.147845877075195,,225.86631469726564,3.5214474201202393,214.4686279296875,False
404,16.16,0.8374302387237549,57.662000006530434,34,0,34,double,133.9285851133127,JUMPING,False,,0.47255302078735345,,18.57570531814188,12.443537631225585,4.147845877075195,,225.86631469726564,14.932474136352539,210.91282653808594,True
405,16.2,0.8927620053291321,53.732400003354996,34,0,34,double,133.9285851133127,JUMPING,False,,0.47255302078735345,,18.57570531814188,12.443537631225585,4.147845877075195,,225.86631469726564,4.4955339431762695,212.559814453125,True
406,16.24,0.8983748555183411,57.823400013148785,35,0,35,double,144.23077658766687,JUMPING,True,0.3199999999999985,0.4389913562141354,14.953488159179699,17.670151028401335,12.443537631225585,4.147845877075195,210.91282653808594,225.86631469726564,11.968076705932617,214.5875244140625,False
407,16.28,0.9011472463607788,64.43820003187284,35,0,35,double,144.23077658766687,JUMPING,False,,0.4389913562141354,,17.670151028401335,12.443537631225585,4.147845877075195,,225.86631469726564,13.545343399047852,216.9737091064453,False
408,16.32,0.887532651424408,87.93609996791929,35,0,35,double,144.23077658766687,JUMPING,False,,0.4389913562141354,,17.670151028401335,10.392158193969726,3.464052731323242,,225.233837890625,10.507598876953125,222.65310668945312,False
409,16.36,0.8680717349052429,46.447500004433095,35,0,35,double,144.23077658766687,JUMPING,False,,0.4389913562141354,,17.670151028401335,10.392158193969726,3.464052731323242,,225.233837890625,10.150979995727539,228.28765869140625,False
410,16.4,0.8107670545578003,33.95949996775016,35,0,35,double,144.23077658766687,JUMPING,False,,0.4389913562141354,,17.670151028401335,10.156723956298826,3.385574652099609,,225.86631469726564,9.558879852294922,226.7018280029297,False
411,16.44,0.8032211065292358,38.504700001794845,35,0,35,double,144.23077658766687,JUMPING,False,,0.4389913562141354,,17.670151028401335,10.156723956298826,3.385574652099609,,225.86631469726564,15.63908863067627,220.20651245117188,False
412,16.48,0.7987561225891113,41.85410001082346,35,0,35,double,144.23077658766687,JUMPING,False,,0.4389913562141354,,17.670151028401335,10.156723956298826,3.385574652099609,,225.86631469726564,14.167866706848145,216.40939331054688,False
413,16.52,0.8873681426048279,42.54679998848587,35,0,35,double,144.23077658766687,JUMPING,False,,0.4389913562141354,,17.670151028401335,10.156723956298826,3.385574652099609,,225.86631469726564,1.4214342832565308,216.06887817382812,False
414,16.56,0.8966428637504578,42.785199999343604,35,0,35,double,144.23077658766687,JUMPING,False,,0.4389913562141354,,17.670151028401335,10.156723956298826,3.385574652099609,,225.86631469726564,9.81676197052002,216.9987030029297,False
415,16.6,0.8897504806518555,43.27620001276955,35,0,35,double,144.23077658766687,JUMPING,False,,0.4389913562141354,,17.670151028401335,10.156723956298826,3.385574652099609,,225.86631469726564,15.44061279296875,217.46705627441406,False
416,16.64,0.8577004671096802,51.51499999919906,35,0,35,double,144.23077658766687,JUMPING,False,,0.4389913562141354,,17.670151028401335,10.169652818298339,3.389884272766113,,226.5760986328125,5.284193992614746,233.51736450195312,False
417,16.68,0.873620867729187,41.570300003513694,35,0,35,double,144.23077658766687,JUMPING,False,,0.4389913562141354,,17.670151028401335,11.76112446899414,3.920374822998047,,227.2584014892578,11.648672103881836,240.18211364746094,False
418,16.72,0.8592948317527771,74.81640001060441,35,0,35,double,144.23077658766687,JUMPING,False,,0.4389913562141354,,17.670151028401335,8.492871038818357,2.830957012939453,,228.1710205078125,1.5655322074890137,234.66705322265625,False
419,16.76,0.7038562893867493,30.046600033529103,35,0,35,double,144.23077658766687,JUMPING,False,,0.4389913562141354,,17.670151028401335,11.538585159301757,3.8461950531005855,,229.30708007812498,8.19904899597168,230.83621215820312,False
420,16.8,0.8266600370407104,34.338299999944866,35,0,35,double,144.23077658766687,JUMPING,False,,0.4389913562141354,,17.670151028401335,7.463380709838866,2.4877935699462888,,229.30708007812498,7.7173051834106445,225.64576721191406,False
421,16.84,0.8845983743667603,34.83810002217069,35,0,35,double,144.23077658766687,JUMPING,False,,0.4389913562141354,,17.670151028401335,7.463380709838866,2.4877935699462888,,229.30708007812498,14.395929336547852,219.9593963623047,True
422,16.88,0.8579950332641602,36.74569999566302,35,0,35,double,144.23077658766687,JUMPING,False,,0.4389913562141354,,17.670151028401335,7.463380709838866,2.4877935699462888,,229.30708007812498,15.08678913116455,216.75146484375,True
423,16.92,0.889275848865509,34.58219999447465,35,0,35,double,144.23077658766687,JUMPING,False,,0.4389913562141354,,17.670151028401335,7.463380709838866,2.4877935699462888,,229.30708007812498,15.037753105163574,217.19659423828125,True
424,16.96,0.9062702655792236,36.042099993210286,35,0,35,double,144.23077658766687,JUMPING,False,,0.4389913562141354,,17.670151028401335,7.463380709838866,2.4877935699462888,,229.30708007812498,16.556926727294922,218.51748657226562,True
425,17.0,0.8993109464645386,37.86350000882521,36,0,36,double,117.18748079147505,JUMPING,True,0.7600000000000016,0.5096132578470259,13.735949707031239,16.68660069805881,11.76112446899414,3.920374822998047,216.75146484375,230.48741455078124,8.246371269226074,230.2548828125,False
426,17.04,0.8247764110565186,38.8754999730736,36,0,36,double,117.18748079147505,JUMPING,False,,0.5096132578470259,,16.68660069805881,15.157071620178222,5.052357206726074,,231.9086730957031,10.231364250183105,237.08108520507812,False
427,17.08,0.7498655915260315,43.567500018980354,36,0,36,double,117.18748079147505,JUMPING,False,,0.5096132578470259,,16.68660069805881,14.51086605834961,4.836955352783203,,233.97723999023438,16.995346069335938,236.14422607421875,False
428,17.12,0.8622094988822937,35.390600038226694,36,0,36,double,117.18748079147505,JUMPING,False,,0.5096132578470259,,16.68660069805881,14.51086605834961,4.836955352783203,,233.97723999023438,20.34058952331543,226.97598266601562,False
429,17.16,0.8262147903442383,35.288199956994504,36,0,36,double,117.18748079147505,JUMPING,False,,0.5096132578470259,,16.68660069805881,14.51086605834961,4.836955352783203,,233.97723999023438,16.436622619628906,218.3632049560547,True
430,17.2,0.8257523775100708,33.88399997493252,36,0,36,double,117.18748079147505,JUMPING,False,,0.5096132578470259,,16.68660069805881,14.51086605834961,4.836955352783203,,233.97723999023438,15.180590629577637,212.6450653076172,True
431,17.24,0.849068284034729,34.93359999265522,36,0,36,double,117.18748079147505,JUMPING,False,,0.5096132578470259,,16.68660069805881,14.51086605834961,4.836955352783203,,233.97723999023438,14.796062469482422,209.60751342773438,True
432,17.28,0.797190248966217,39.23110000323504,36,0,36,double,117.18748079147505,JUMPING,False,,0.5096132578470259,,16.68660069805881,14.51086605834961,4.836955352783203,,233.97723999023438,8.563864707946777,210.41400146484375,True
433,17.32,0.9028280377388,38.27620000811294,36,0,36,double,117.18748079147505,JUMPING,False,,0.5096132578470259,,16.68660069805881,14.51086605834961,4.836955352783203,,233.97723999023438,7.3854475021362305,217.42727661132812,True
434,17.36,0.8765877485275269,38.98220002884045,37,0,37,double,119.04760305393344,JUMPING,True,0.35999999999999943,0.4766983411206801,24.369726562500006,18.60738216416911,14.51086605834961,4.836955352783203,209.60751342773438,233.97723999023438,11.212109565734863,225.477783203125,False
435,17.4,0.8300764560699463,123.04979999316856,37,0,37,double,119.04760305393344,JUMPING,False,,0.4766983411206801,,18.60738216416911,7.9253584716796865,2.641786157226562,,235.0057373046875,7.566248893737793,235.51376342773438,False
436,17.44,0.8931793570518494,60.14299998059869,37,0,37,double,119.04760305393344,JUMPING,False,,0.4766983411206801,,18.60738216416911,6.971133801269531,2.3237112670898434,,235.7659484863281,1.891482949256897,237.0599365234375,False
437,17.48,0.8874650597572327,54.248300031758845,37,0,37,double,119.04760305393344,JUMPING,False,,0.4766983411206801,,18.60738216416911,7.878325918579101,2.626108639526367,,235.7659484863281,8.364287376403809,234.89230346679688,False
438,17.52,0.8872544765472412,49.68820000067353,37,0,37,double,119.04760305393344,JUMPING,False,,0.4766983411206801,,18.60738216416911,7.878325918579101,2.626108639526367,,235.7659484863281,9.47451400756836,228.21156311035156,False
439,17.56,0.9143388867378235,48.41039999155328,37,0,37,double,119.04760305393344,JUMPING,False,,0.4766983411206801,,18.60738216416911,7.878325918579101,2.626108639526367,,235.7659484863281,12.344681739807129,219.9681396484375,True
440,17.6,0.9025449752807617,44.74320000736043,37,0,37,double,119.04760305393344,JUMPING,False,,0.4766983411206801,,18.60738216416911,7.878325918579101,2.626108639526367,,235.7659484863281,13.758109092712402,214.04348754882812,True
441,17.64,0.8981225490570068,46.73259996343404,37,0,37,double,119.04760305393344,JUMPING,False,,0.4766983411206801,,18.60738216416911,7.878325918579101,2.626108639526367,,235.7659484863281,13.041595458984375,212.82318115234375,True
442,17.68,0.834628701210022,73.59659997746348,37,0,37,double,119.04760305393344,JUMPING,False,,0.4766983411206801,,18.60738216416911,7.878325918579101,2.626108639526367,,235.7659484863281,11.219365119934082,218.6959228515625,True
443,17.72,0.880567729473114,69.35560004785657,37,0,37,double,119.04760305393344,JUMPING,False,,0.4766983411206801,,18.60738216416911,7.878325918579101,2.626108639526367,,235.7659484863281,10.666218757629395,221.7510986328125,True
444,17.76,0.8703897595405579,51.58819997450337,38,0,38,double,117.18748079147505,JUMPING,True,0.40000000000000213,0.45982470607413095,22.942767333984364,19.691228456622923,7.878325918579101,2.626108639526367,212.82318115234375,235.7659484863281,6.6353654861450195,229.69955444335938,False
445,17.8,0.862342357635498,65.71469997288659,38,0,38,double,117.18748079147505,JUMPING,False,,0.45982470607413095,,19.691228456622923,6.891929959818023,2.038484509277344,,235.7659484863281,8.78581428527832,234.29832458496094,False
446,17.84,0.8716813325881958,52.37670004134998,38,0,38,double,117.18748079147505,JUMPING,False,,0.45982470607413095,,19.691228456622923,8.10568385925293,2.7018946197509766,,235.7659484863281,10.816330909729004,231.91305541992188,False
447,17.88,0.8935248851776123,42.77509998064488,38,0,38,double,117.18748079147505,JUMPING,False,,0.45982470607413095,,19.691228456622923,8.10568385925293,2.7018946197509766,,235.7659484863281,9.732295036315918,225.44668579101562,True
448,17.92,0.8793755769729614,441.19359995238483,38,0,38,double,117.18748079147505,JUMPING,False,,0.45982470607413095,,19.691228456622923,8.10568385925293,2.7018946197509766,,235.7659484863281,5.520459175109863,221.50868225097656,True
449,17.96,0.8912596702575684,176.53910000808537,38,0,38,double,117.18748079147505,JUMPING,False,,0.45982470607413095,,19.691228456622923,8.10568385925293,2.7018946197509766,,235.7659484863281,8.611984252929688,217.10072326660156,True
