frame_idx,timestamp,best_conf,infer_ms,hip_y,hip_baseline,hip_signal,dyn_thr,head_y,head_move_px,head_drop_event,ankle_distance,is_jumping,jump_count,single_count,double_count,jump_type,freq_hz,spm,state,person_h
227,9.08,0.9334207773208618,27.764300000853837,243.35650634765625,231.9861297607422,-11.370376586914062,7.376012992858887,114.55072021484375,5.183316230773926,False,15.110706329345703,False,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,268.51284828186033
228,9.12,0.9243168830871582,37.29210002347827,243.94317626953125,231.9907989501953,-11.952377319335938,7.3660815238952635,113.86283111572266,0.7032811641693115,False,16.998327255249023,False,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,272.13361988067624
229,9.16,0.924980878829956,28.900900040753186,243.56585693359375,232.1167449951172,-11.449111938476562,7.477713775634766,112.59119415283203,1.271982192993164,False,17.283859252929688,False,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,274.8353393554687
230,9.2,0.9352402687072754,32.55669999634847,240.4417724609375,232.2157745361328,-8.225997924804688,7.5290370941162115,107.8589859008789,4.7325310707092285,False,16.234203338623047,False,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,278.4788051605224
231,9.24,0.9244226813316345,33.60610001254827,236.06829833984375,232.32894897460938,-3.739349365234375,7.54742546081543,101.40448760986328,6.454896450042725,False,17.98407554626465,False,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,289.79030570983883
232,9.28,0.9295758008956909,32.586999994236976,230.63272094726562,232.4553680419922,1.8226470947265625,7.518956279754639,95.8031005859375,5.605687618255615,False,19.13948631286621,False,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,290.1433742523193
233,9.32,0.9311618208885193,41.854400013107806,225.7735595703125,232.57315063476562,6.799591064453125,7.462508869171143,92.50835418701172,3.3012590408325195,False,19.79668426513672,True,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,286.6955377578735
234,9.36,0.9283768534660339,35.47679999610409,223.20675659179688,232.62823486328125,9.421478271484375,7.4654356956481935,91.18133544921875,1.327344298362732,False,19.569351196289062,True,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,289.5088314056396
235,9.4,0.9253374338150024,27.093400014564395,222.74200439453125,232.6739044189453,9.931900024414062,7.482730579376221,91.4836196899414,0.33729287981987,False,17.817426681518555,True,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,287.0971464157104
236,9.44,0.9254283905029297,32.99699997296557,226.00430297851562,232.80191040039062,6.797607421875,7.426870250701905,94.37960815429688,2.9068803787231445,False,16.638381958007812,True,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,287.50028228759766
237,9.48,0.9330413937568665,35.0048000109382,230.5838165283203,232.92584228515625,2.3420257568359375,7.403505420684815,100.18109130859375,5.812642574310303,False,15.66768741607666,True,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,281.6951082229614
238,9.52,0.9272040724754333,49.07660000026226,238.11373901367188,233.08726501464844,-5.0264739990234375,7.434472274780274,107.79802703857422,7.633682727813721,False,13.652953147888184,False,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,273.03419952392574
239,9.56,0.9287409782409668,40.891599957831204,244.570068359375,233.2861785888672,-11.283889770507812,7.556241989135742,114.54613494873047,6.769155502319336,False,15.28812313079834,False,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,268.93167457580563
240,9.6,0.9264777898788452,63.53450001915917,245.83255004882812,233.40553283691406,-12.427017211914062,7.616463375091553,116.05050659179688,1.5533467531204224,False,16.760995864868164,False,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,269.10083541870114
241,9.64,0.9227261543273926,64.27209998946637,246.0123291015625,233.4608612060547,-12.551467895507812,7.61085262298584,116.08342742919922,0.20651356875896454,False,17.367916107177734,False,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,269.838606262207
242,9.68,0.9326173067092896,44.91830000188202,243.07229614257812,233.5097198486328,-9.562576293945312,7.602992248535156,111.4406509399414,4.648070812225342,False,15.378336906433105,False,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,279.37557163238523
243,9.72,0.9440538883209229,39.47599994717166,237.99053955078125,233.5435028076172,-4.4470367431640625,7.593720817565918,104.63323211669922,6.808956146240234,False,16.59726333618164,False,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,288.01768684387207
244,9.76,0.9268466234207153,79.53879999695346,231.22494506835938,233.51478576660156,2.2898406982421875,7.6134919166564945,98.39966583251953,6.233586311340332,False,19.547454833984375,True,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,291.21839675903317
245,9.8,0.9295216798782349,55.57899997802451,225.63156127929688,233.51806640625,7.886505126953125,7.658933258056641,93.42198944091797,4.977936267852783,False,19.843788146972656,True,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,287.64040660858154
246,9.84,0.9281821250915527,48.80250000860542,222.4239501953125,233.51815795898438,11.094207763671875,7.725979042053223,91.53060150146484,1.8953073024749756,False,19.131179809570312,True,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,288.7423839569092
247,9.88,0.9300634264945984,46.11750005278736,220.74151611328125,233.51100158691406,12.769485473632812,7.813665390014648,90.9024658203125,0.6316073536872864,False,18.665620803833008,True,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,288.02893180847167
248,9.92,0.9300086498260498,27.9294999781996,222.19873046875,233.5323486328125,11.3336181640625,7.864693450927734,92.73486328125,1.8609273433685303,False,18.08169937133789,True,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,291.1251977920532
249,9.96,0.9404947757720947,38.59010001178831,226.60374450683594,233.5906219482422,6.98687744140625,7.871951293945313,97.17728424072266,4.467844486236572,False,16.63041877746582,True,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,284.9504962921142
250,10.0,0.9301985502243042,36.193600040860474,232.86398315429688,233.6852569580078,0.8212738037109375,7.867445182800293,103.9284439086914,6.799734592437744,False,14.31921100616455,True,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,278.80374183654783
251,10.04,0.9261441826820374,32.90829999605194,240.15667724609375,233.75021362304688,-6.406463623046875,7.863981056213379,110.75113677978516,6.839658260345459,False,14.38113021850586,False,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,270.3235210418701
252,10.08,0.921535074710846,35.180000006221235,244.34619140625,233.78981018066406,-10.556381225585938,7.829517459869385,113.9792251586914,3.2282791137695312,False,17.0976505279541,False,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,269.6625778198242
253,10.12,0.9203888773918152,30.116199981421232,246.5198211669922,233.8928680419922,-12.626953125,7.861784648895264,115.36844635009766,1.392555832862854,False,19.31896209716797,False,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,269.1140161514282
254,10.16,0.9289430379867554,29.27380002802238,244.31304931640625,233.92276000976562,-10.390289306640625,7.817058277130127,112.30467987060547,3.071087121963501,False,19.294658660888672,False,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,277.8351768493652
255,10.2,0.9397328495979309,33.86470000259578,238.98211669921875,233.86434936523438,-5.117767333984375,7.73864336013794,105.99008178710938,6.315520286560059,False,19.616458892822266,False,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,284.50023078918457
256,10.24,0.9295335412025452,30.587100016418844,232.6236572265625,233.72657775878906,1.1029205322265625,7.7211579322814945,98.75969696044922,7.239627361297607,False,19.455408096313477,False,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,286.61547088623047
257,10.28,0.9198185205459595,31.15100000286475,226.89468383789062,233.5770721435547,6.6823883056640625,7.812692070007325,93.85952758789062,4.9182281494140625,False,18.104602813720703,False,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,289.331090927124
258,10.32,0.9186390042304993,32.94990002177656,223.46527099609375,233.48472595214844,10.019454956054688,7.925519943237305,91.6112060546875,2.260950803756714,False,17.465316772460938,True,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,290.21831474304196
259,10.36,0.9205593466758728,30.10779997566715,221.73818969726562,233.4259796142578,11.687789916992188,8.022632217407226,90.6312026977539,0.9822848439216614,False,18.077821731567383,True,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,288.6739025115967
260,10.4,0.9212774038314819,33.46390003571287,221.96478271484375,233.3948974609375,11.43011474609375,8.086496257781983,91.73857879638672,1.1321810483932495,False,17.652366638183594,True,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,290.5856826782226
261,10.44,0.9305790662765503,35.63239995855838,225.51522827148438,233.37533569335938,7.860107421875,8.11706314086914,95.6490249633789,3.9235727787017822,False,17.70291519165039,True,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,287.6033740997314
262,10.48,0.9172912240028381,33.10530004091561,235.34408569335938,233.56573486328125,-1.778350830078125,8.113643646240234,106.06903076171875,10.424880027770996,False,16.66702651977539,True,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,273.8689533233642
263,10.52,0.9143502712249756,50.8333999896422,241.61129760742188,233.7056427001953,-7.9056549072265625,8.186897563934327,111.814208984375,5.747552871704102,False,16.909658432006836,False,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,274.8665645599365
264,10.56,0.9140275716781616,54.99999999301508,245.37588500976562,233.73788452148438,-11.63800048828125,8.202760791778564,114.7415771484375,2.951397180557251,False,19.0009822845459,False,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,275.60686454772946
265,10.6,0.9190802574157715,76.96509995730594,247.311767578125,233.79702758789062,-13.514739990234375,8.257619476318359,116.08709716796875,1.3485422134399414,False,19.438711166381836,False,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,273.98745346069336
266,10.64,0.9262237548828125,66.0121000255458,245.31460571289062,233.7691192626953,-11.545486450195312,8.210564517974854,113.56700897216797,2.5208590030670166,False,18.360376358032227,False,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,277.65980987548824
267,10.68,0.929892361164093,39.47459999471903,240.259521484375,233.65664672851562,-6.602874755859375,8.116581630706788,107.46210479736328,6.107638359069824,False,21.102182388305664,False,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,286.4818056106567
268,10.72,0.9314615726470947,40.32490000827238,234.78359985351562,233.5283660888672,-1.2552337646484375,8.079645252227783,100.4444351196289,7.031944274902344,False,21.281787872314453,False,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,296.17039318084716
269,10.76,0.9196909666061401,52.76910000247881,229.49090576171875,233.458984375,3.96807861328125,8.099745082855225,94.81070709228516,5.65205717086792,False,19.182130813598633,True,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,294.0812713623047
270,10.8,0.91995769739151,26.955299952533096,226.308837890625,233.48609924316406,7.1772613525390625,8.078797245025635,91.95951080322266,2.8533060550689697,False,18.51117515563965,True,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,294.9059085845947
271,10.84,0.9213212132453918,27.684400032740086,223.15530395507812,233.51535034179688,10.36004638671875,8.047532558441162,90.12942504882812,1.835965633392334,False,17.910978317260742,True,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,293.75631523132324
272,10.88,0.9201693534851074,28.333499969448894,222.814208984375,233.59823608398438,10.784027099609375,7.953441524505616,90.71041107177734,0.5865256786346436,False,18.288192749023438,True,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,292.56615829467773
273,10.92,0.9243454933166504,34.05750001547858,225.40060424804688,233.72633361816406,8.325729370117188,7.8317567825317385,93.81582641601562,3.1105525493621826,False,18.28908920288086,True,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,292.0526739120483
274,10.96,0.9321615099906921,31.05460002552718,229.90679931640625,233.8584442138672,3.9516448974609375,7.76092758178711,100.1449203491211,6.3435468673706055,False,17.10953712463379,True,11,1,10,double,1.2626262694679344,75.75757616807607,JUMPING,283.84255599975586
275,11.0,0.9285851120948792,51.33289995137602,237.496337890625,234.0437469482422,-3.4525909423828125,7.7791674613952635,107.46785736083984,7.324525833129883,False,16.930076599121094,False,12,1,11,double,1.2626262694679344,75.75757616807607,JUMPING,277.9850772857666
276,11.04,0.9259719848632812,53.898399986792356,241.8739013671875,234.1124267578125,-7.761474609375,7.816771602630616,111.56842041015625,4.120336055755615,False,16.097620010375977,False,12,1,11,double,1.2626262694679344,75.75757616807607,JUMPING,276.70058326721187
277,11.08,0.91789311170578,41.173100005835295,246.40557861328125,234.19482421875,-12.21075439453125,7.891288089752197,115.33597564697266,3.7678041458129883,False,18.131797790527344,False,12,1,11,double,1.2626262694679344,75.75757616807607,JUMPING,271.92157058715816
278,11.12,0.9264191389083862,35.67710000788793,246.09249877929688,234.1776885986328,-11.914810180664062,7.856748104095459,114.51040649414062,0.8288522958755493,False,18.316476821899414,False,12,1,11,double,1.2626262694679344,75.75757616807607,JUMPING,274.0436782836914
279,11.16,0.931862473487854,40.55030003655702,242.3944091796875,234.10098266601562,-8.293426513671875,7.779283332824707,109.1855239868164,5.331307411193848,False,16.26629638671875,False,12,1,11,double,1.2626262694679344,75.75757616807607,JUMPING,283.31277809143063
280,11.2,0.808069109916687,33.20750000420958,237.08470153808594,234.02505493164062,-3.0596466064453125,7.747122573852539,102.02175903320312,7.188942909240723,False,18.322988510131836,False,12,1,11,double,1.2626262694679344,75.75757616807607,JUMPING,290.4603441238403
281,11.24,0.9215839505195618,51.02519999491051,230.665771484375,233.94676208496094,3.2809906005859375,7.76942310333252,95.48035430908203,6.5438127517700195,False,19.754688262939453,False,12,1,11,double,1.2626262694679344,75.75757616807607,JUMPING,293.8495239257812
282,11.28,0.9274730682373047,62.7418999793008,225.4964599609375,233.89083862304688,8.394378662109375,7.824347877502442,90.32872772216797,5.154469966888428,False,20.079551696777344,True,12,1,11,double,1.2626262694679344,75.75757616807607,JUMPING,295.3149101257324
283,11.32,0.926216721534729,55.10390002746135,222.64154052734375,233.8578643798828,11.216323852539062,7.877404117584229,88.05038452148438,2.2834370136260986,False,19.981449127197266,True,12,1,11,double,1.2626262694679344,75.75757616807607,JUMPING,294.98828086853024
284,11.36,0.9260929822921753,61.83290004264563,221.7772979736328,233.85943603515625,12.082138061523438,7.89680700302124,87.31295776367188,0.7440261244773865,False,18.49761962890625,True,12,1,11,double,1.2626262694679344,75.75757616807607,JUMPING,296.336820602417
285,11.4,0.9231767058372498,70.50630002049729,223.3485107421875,233.91481018066406,10.566299438476562,7.85736951828003,89.89876556396484,2.5861027240753174,False,19.17729377746582,True,12,1,11,double,1.2626262694679344,75.75757616807607,JUMPING,296.4940361022949
286,11.44,0.9288867115974426,52.86809999961406,228.20233154296875,234.0222625732422,5.8199310302734375,7.798263072967529,94.69290161132812,4.818764686584473,False,17.637258529663086,True,12,1,11,double,1.2626262694679344,75.75757616807607,JUMPING,291.15640354156494
287,11.48,0.926902711391449,49.6792999911122,234.9852294921875,234.0079345703125,-0.977294921875,7.7942891120910645,102.29967498779297,7.607713222503662,False,16.83749008178711,True,12,1,11,double,1.2626262694679344,75.75757616807607,JUMPING,281.2048141479492
288,11.52,0.9205659627914429,28.540800034534186,243.37754821777344,234.07855224609375,-9.298995971679688,7.842827224731446,110.26559448242188,7.968608856201172,False,15.6821928024292,False,13,1,12,double,1.262626079421522,75.75756476529132,JUMPING,273.8835250854492
289,11.56,0.9217062592506409,31.43350000027567,248.638916015625,234.2091064453125,-14.4298095703125,7.9885711669921875,114.008056640625,3.7429988384246826,False,15.663763046264648,False,13,1,12,double,1.262626079421522,75.75756476529132,JUMPING,274.01467094421383
290,11.6,0.9203014969825745,34.11519998917356,250.1517333984375,234.3226776123047,-15.829055786132812,8.121595001220703,115.51383209228516,1.5085816383361816,False,17.068500518798828,False,13,1,12,double,1.262626079421522,75.75756476529132,JUMPING,273.44874572753906
291,11.64,0.9272961616516113,32.3416999890469,247.48403930664062,234.4094696044922,-13.074569702148438,8.193570041656494,111.89429473876953,3.6301753520965576,False,17.153223037719727,False,13,1,12,double,1.262626079421522,75.75756476529132,JUMPING,282.8779014587402
292,11.68,0.9354242086410522,30.3935999982059,242.52508544921875,234.5000762939453,-8.025009155273438,8.231699466705322,105.37481689453125,6.536529541015625,False,17.705341339111328,False,13,1,12,double,1.262626079421522,75.75756476529132,JUMPING,287.1063583374023
293,11.72,0.9272284507751465,31.724600004963577,235.74378967285156,234.5384979248047,-1.205291748046875,8.231565570831298,98.06275177001953,7.313842296600342,False,20.15096092224121,False,13,1,12,double,1.262626079421522,75.75756476529132,JUMPING,294.97900085449214
294,11.76,0.9414993524551392,40.082699968479574,230.6848907470703,234.58627319335938,3.9013824462890625,8.23038969039917,94.5243911743164,3.549691915512085,False,20.95677947998047,False,13,1,12,double,1.262626079421522,75.75756476529132,JUMPING,294.9063949584961
295,11.8,0.925121545791626,27.29850000469014,225.39236450195312,234.5496063232422,9.157241821289062,8.297727298736573,90.8779067993164,3.6474547386169434,False,21.809429168701172,True,13,1,12,double,1.262626079421522,75.75756476529132,JUMPING,295.70637302398677
296,11.84,0.9207617044448853,28.610099980141968,222.06727600097656,234.50607299804688,12.438796997070312,8.393164157867432,89.27262115478516,1.6062932014465332,False,21.21841812133789,True,13,1,12,double,1.262626079421522,75.75756476529132,JUMPING,297.5747589111328
297,11.88,0.9234409332275391,30.21160000935197,221.78717041015625,234.46499633789062,12.677825927734375,8.480999851226807,90.010009765625,0.7730887532234192,False,19.415037155151367,True,13,1,12,double,1.262626079421522,75.75756476529132,JUMPING,296.1599945068359
298,11.92,0.9229009747505188,31.27079998375848,228.08251953125,234.572265625,6.48974609375,8.426442432403565,97.57013702392578,7.572571754455566,False,18.14411163330078,True,13,1,12,double,1.262626079421522,75.75756476529132,JUMPING,284.69026679992675
299,11.96,0.923623263835907,32.557500002440065,232.6260986328125,234.6810302734375,2.054931640625,8.401438236236572,102.25067901611328,4.683818340301514,False,17.369190216064453,True,13,1,12,double,1.262626079421522,75.75756476529132,JUMPING,284.3397079467773
300,12.0,0.9186756610870361,35.81740002846345,235.18992614746094,234.58877563476562,-0.6011505126953125,8.383541679382324,104.53536987304688,2.2891793251037598,False,20.569168090820312,True,13,1,12,double,1.262626079421522,75.75756476529132,JUMPING,285.5822959899902
301,12.04,0.9222387075424194,30.363500001840293,240.29962158203125,234.52581787109375,-5.7738037109375,8.333743572235107,109.80298614501953,5.277778625488281,False,19.40385627746582,False,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,279.93405532836914
302,12.08,0.918085515499115,33.28740003053099,244.59169006347656,234.45326232910156,-10.138427734375,8.24503755569458,113.7152099609375,3.9188687801361084,False,22.86389923095703,False,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,277.38606891632077
303,12.12,0.9215153455734253,30.680200026836246,245.51904296875,234.43031311035156,-11.088729858398438,8.208154392242433,112.88556671142578,0.8499077558517456,False,22.884862899780273,False,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,282.88537216186523
304,12.16,0.9283372759819031,33.80139998625964,241.65216064453125,234.40061950683594,-7.2515411376953125,8.17665367126465,107.49042510986328,5.397292137145996,False,24.616073608398438,False,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,290.43801956176753
305,12.2,0.9378771781921387,27.853099978528917,235.40090942382812,234.33326721191406,-1.0676422119140625,8.160878849029542,100.60128784179688,6.894974708557129,False,22.836748123168945,False,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,294.5708650588989
306,12.24,0.934723973274231,27.202900033444166,231.0887451171875,234.35018920898438,3.261444091796875,8.16062307357788,96.8456802368164,3.762193441390991,False,22.53202247619629,False,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,294.0154260635376
307,12.28,0.9223514199256897,26.95019997190684,226.04489135742188,234.37213134765625,8.327239990234375,8.158386325836181,92.55025482177734,4.319128513336182,False,21.8232479095459,False,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,298.4107091903686
308,12.32,0.9230359196662903,33.9067000313662,222.3638458251953,234.3610382080078,11.9971923828125,8.194347667694093,89.71436309814453,2.841930389404297,False,22.50439453125,True,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,295.2733932495117
309,12.36,0.9241971373558044,32.475999963935465,221.13929748535156,234.3354949951172,13.196197509765625,8.249734210968018,89.27767181396484,0.44242653250694275,False,18.499265670776367,True,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,296.14030609130856
310,12.4,0.9345844984054565,33.80819997983053,225.84600830078125,234.43540954589844,8.589401245117188,8.175076961517334,95.2597885131836,6.00038480758667,False,15.710975646972656,True,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,285.82834281921384
311,12.44,0.9340304136276245,28.3655000384897,228.6444549560547,234.4530792236328,5.808624267578125,8.174814319610595,98.89300537109375,3.6429970264434814,False,15.123629570007324,True,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,286.71635456085204
312,12.48,0.9291810393333435,34.173799969721586,231.08074951171875,234.29689025878906,3.2161407470703125,8.19257869720459,100.98529052734375,2.095602035522461,False,14.53552532196045,True,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,287.7808616638183
313,12.52,0.9262489676475525,29.52849998837337,236.94094848632812,234.0394287109375,-2.901519775390625,8.03001537322998,106.49908447265625,5.51981782913208,False,15.635470390319824,False,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,278.94231948852536
314,12.56,0.9262918829917908,30.662400007713586,243.3275146484375,233.82699584960938,-9.500518798828125,7.778397560119629,112.497314453125,6.000000953674316,False,16.46142578125,False,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,275.0123210906982
315,12.6,0.9275441765785217,34.353299997746944,245.8408966064453,233.65455627441406,-12.18634033203125,7.552573585510254,114.7362060546875,2.2419021129608154,False,16.394851684570312,False,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,273.2024459838867
316,12.64,0.9405445456504822,33.5528000141494,241.6261749267578,233.42022705078125,-8.205947875976562,7.3090925216674805,107.3569564819336,7.3819146156311035,False,16.839887619018555,False,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,290.47262992858884
317,12.68,0.9401971101760864,29.861400020308793,238.34503173828125,233.2530517578125,-5.09197998046875,7.210340881347657,102.46610260009766,4.891695499420166,False,17.025869369506836,False,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,294.20638618469235
318,12.72,0.9392943382263184,33.159199985675514,235.93081665039062,233.26051330566406,-2.6703033447265625,7.229753208160401,99.81449127197266,2.6559438705444336,False,17.268474578857422,False,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,291.08102531433104
319,12.76,0.9205734729766846,33.06990000419319,231.85789489746094,233.30743408203125,1.4495391845703125,7.210619831085205,95.62310791015625,4.195118427276611,False,18.817264556884766,False,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,293.5788860321045
320,12.8,0.922065794467926,38.40039996430278,227.3150634765625,233.3843536376953,6.0692901611328125,7.115816831588745,91.98133087158203,3.6423449516296387,False,18.480653762817383,True,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,293.4612808227539
321,12.84,0.9197450280189514,35.11890000663698,225.07113647460938,233.5045166015625,8.433380126953125,6.935679244995117,90.58521270751953,1.3971168994903564,False,15.592241287231445,True,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,298.47966728210446
322,12.88,0.9219381809234619,27.98140002414584,227.93194580078125,233.7502899169922,5.8183441162109375,6.648330116271973,94.88416290283203,4.316833972930908,False,16.2186336517334,True,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,289.70980110168455
323,12.92,0.9204689264297485,31.365300004836172,230.23794555664062,233.8365020751953,3.5985565185546875,6.580740165710449,97.83930206298828,2.970133066177368,False,16.582929611206055,True,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,288.9747344970703
324,12.96,0.9205383658409119,42.91030002059415,231.6511688232422,233.79751586914062,2.1463470458984375,6.581588602066041,99.62726593017578,1.7979377508163452,False,17.2571964263916,True,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,288.96273078918455
325,13.0,0.9231975078582764,39.727099996525794,235.85400390625,233.82408142089844,-2.0299224853515625,6.592161226272583,104.62894439697266,5.007922649383545,False,16.435985565185547,False,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,280.9939029693603
326,13.04,0.9219937324523926,33.71489996789023,241.43377685546875,233.8694305419922,-7.5643463134765625,6.651677513122559,111.03365325927734,6.405495643615723,False,17.6835880279541,False,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,271.3222120285034
327,13.08,0.9137187600135803,35.42810003273189,244.6642608642578,233.87234497070312,-10.791915893554688,6.685145473480225,114.54278564453125,3.5091629028320312,False,18.64537811279297,False,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,271.82210712432857
328,13.12,0.923651933670044,32.460100017488,244.15841674804688,233.8179168701172,-10.340499877929688,6.6458946704864506,112.98705291748047,1.5641093254089355,False,19.113574981689453,False,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,278.59386177062987
329,13.16,0.9293105602264404,31.938300002366304,239.91055297851562,233.74826049804688,-6.16229248046875,6.609573268890381,107.08084106445312,5.932437419891357,False,19.262086868286133,False,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,288.621014213562
330,13.2,0.9298975467681885,29.55490001477301,236.64154052734375,233.7978973388672,-2.8436431884765625,6.627449226379395,103.53704071044922,3.5579123497009277,False,18.851388931274414,False,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,289.0531185150146
331,13.24,0.9135386347770691,43.26720000244677,232.47125244140625,233.85317993164062,1.381927490234375,6.6063335895538335,98.17305755615234,5.385762691497803,False,19.11834144592285,False,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,289.6083629608154
332,13.28,0.9190172553062439,45.12090003117919,227.4524383544922,233.90948486328125,6.4570465087890625,6.5377381324768065,93.1683349609375,5.01553201675415,False,18.1440486907959,True,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,299.61922187805175
333,13.32,0.9166706800460815,42.848699958994985,224.3241729736328,233.98788452148438,9.663711547851562,6.409713935852051,90.2294921875,2.9402520656585693,False,18.14418601989746,True,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,299.6778202056885
334,13.36,0.9396734833717346,45.96989997662604,226.58575439453125,234.2057647705078,7.6200103759765625,6.100723457336426,92.46673583984375,2.3706953525543213,False,16.938987731933594,True,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,296.78655109405514
335,13.4,0.9379470348358154,42.57230000803247,228.4519805908203,234.30999755859375,5.8580169677734375,5.988284397125244,94.24872589111328,1.8429744243621826,False,16.50401496887207,True,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,296.3203908920288
336,13.44,0.9262213110923767,46.523299999535084,230.52386474609375,234.3851776123047,3.8613128662109375,5.931279945373535,95.4332046508789,1.2072668075561523,False,16.428119659423828,True,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,294.6589181900024
337,13.48,0.9291817545890808,47.311300004366785,233.9287109375,234.49908447265625,0.57037353515625,5.894531536102295,99.8134536743164,4.408456325531006,False,16.509784698486328,True,14,1,13,double,1.420454793678994,85.22728762073965,JUMPING,288.87400646209716
338,13.52,0.9179924130439758,45.31809996115044,239.81686401367188,234.61412048339844,-5.2027435302734375,5.936272716522217,106.4952163696289,6.743680477142334,False,16.741695404052734,False,15,1,14,double,1.1160713198775418,66.96427919265251,JUMPING,281.195495223999
339,13.56,0.9205495119094849,45.12099997373298,244.6468505859375,234.66690063476562,-9.979949951171875,5.959631109237671,111.95235443115234,5.502729415893555,False,21.294221878051758,False,15,1,14,double,1.1160713198775418,66.96427919265251,JUMPING,278.7442388534546
