frame_idx,timestamp,track_id,conf,infer_ms,jump_count,spm,state,dt,expected_dt,hip_amp,shoulder_amp,amp_ewma,lift_th,lift_noise_sigma,ground_y,hip_y,shoulder_ground_y,shoulder_y,is_airborne,bbox_x1,bbox_y1,bbox_x2,bbox_y2,track_cx,track_cy
695,27.8,3,0.8304888010025024,27.96947001479566,59,147.05889073075767,JUMPING,,,,,42.90912417063014,15.01819345972055,4.045478247070312,862.3001098632812,849.1839599609375,633.6488037109375,618.6568603515625,False,319,443,738,1262,531.6575012207031,835.4574584960938
695,27.8,2,0.8602918386459351,27.96947001479566,65,153.06129831295206,JUMPING,,,,,62.54300286230995,27.182100970458983,9.060700323486328,869.6937866210938,875.0823364257812,635.2954711914062,640.11865234375,False,1068,446,1484,1305,1280.2489624023438,857.2921142578125
695,27.8,1,0.8293464779853821,27.96947001479566,48,141.50950525870678,JUMPING,0.4400000000000013,0.426889372444071,68.549072265625,75.15789794921875,65.69643023148782,29.441971032714843,9.813990344238281,870.10009765625,860.8915405273438,652.1209106445312,642.317626953125,False,1869,460,2267,1301,2035.0225219726562,878.0567626953125
696,27.84,3,0.8408105373382568,27.924590976908803,59,147.05889073075767,JUMPING,,,,,42.90912417063014,15.01819345972055,4.045478247070312,862.3001098632812,836.6070556640625,633.6488037109375,600.7706298828125,True,318,425,744,1265,534.391357421875,824.2846374511719
696,27.84,2,0.8577486276626587,27.924590976908803,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,5.414150427246094,869.6937866210938,865.764892578125,635.2954711914062,631.9112548828125,False,1077,445,1475,1309,1281.8712158203125,853.3679809570312
696,27.84,1,0.789726197719574,27.924590976908803,48,141.50950525870678,JUMPING,,,,,65.69643023148782,28.650222454833987,9.550074151611328,872.6843872070312,876.531005859375,653.5138549804688,658.8453369140625,False,1886,463,2259,1308,2029.799072265625,881.0903015136719
697,27.88,2,0.8361489176750183,29.261442134156823,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,6.094278698730468,869.6937866210938,860.2164916992188,635.2954711914062,627.579345703125,False,1078,443,1481,1305,1283.5320434570312,855.4059143066406
697,27.88,3,0.7462886571884155,29.261442134156823,59,147.05889073075767,JUMPING,,,,,42.90912417063014,15.01819345972055,4.045478247070312,862.3001098632812,827.8988037109375,633.6488037109375,587.2237548828125,True,308,421,747,1259,535.7477874755859,823.2440185546875
697,27.88,1,0.793109118938446,29.261442134156823,48,141.50950525870678,JUMPING,,,,,65.69643023148782,29.441971032714843,9.813990344238281,872.6843872070312,868.7944946289062,653.88232421875,653.3726806640625,False,1893,451,2251,1300,2036.7533569335938,847.7599792480469
698,27.92,2,0.8298108577728271,27.68184384331107,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,5.6827268920898435,869.6937866210938,860.7716674804688,635.2954711914062,627.1547241210938,False,1082,445,1486,1317,1284.1642456054688,863.7177734375
698,27.92,3,0.8008525371551514,27.68184384331107,59,147.05889073075767,JUMPING,,,,,42.90912417063014,15.01819345972055,4.045478247070312,862.3001098632812,820.6407470703125,633.6488037109375,579.0838623046875,True,305,421,756,1275,531.6609802246094,818.8706665039062
698,27.92,1,0.8347809314727783,27.68184384331107,48,141.50950525870678,JUMPING,,,,,65.69643023148782,29.441971032714843,9.813990344238281,872.6843872070312,851.6658935546875,653.88232421875,636.5115356445312,False,1900,424,2242,1283,2038.2793579101562,827.1321411132812
699,27.96,2,0.8289657235145569,27.916876133531332,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,5.0544498046875,869.6937866210938,862.1511840820312,635.2954711914062,627.6343994140625,False,1083,454,1493,1315,1285.5003662109375,865.0780639648438
699,27.96,1,0.8030973672866821,27.916876133531332,48,141.50950525870678,JUMPING,,,,,65.69643023148782,29.441971032714843,9.813990344238281,872.6843872070312,834.1070556640625,653.88232421875,614.1214599609375,True,1899,405,2238,1284,2037.9796142578125,816.4058837890625
699,27.96,3,0.824588418006897,27.916876133531332,59,147.05889073075767,JUMPING,,,,,42.90912417063014,15.01819345972055,3.0533379638671874,862.3001098632812,819.993408203125,633.6488037109375,580.9461669921875,True,300,431,755,1260,532.9657287597656,825.6040344238281
700,28.0,2,0.8390783667564392,28.449684847146273,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,4.753930114746093,869.6937866210938,863.7794799804688,635.2954711914062,628.8072509765625,False,1073,456,1496,1314,1287.900146484375,866.0960083007812
700,28.0,3,0.8359127640724182,28.449684847146273,59,147.05889073075767,JUMPING,,,,,42.90912417063014,15.01819345972055,4.2680854248046876,862.3001098632812,829.3287353515625,632.9971923828125,590.568115234375,True,303,445,757,1279,535.2192230224609,843.6268005371094
701,28.04,2,0.807517409324646,28.75853911973536,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,3.55664736328125,869.6937866210938,863.7330322265625,635.2954711914062,629.839599609375,False,1077,465,1498,1301,1288.7637939453125,863.6255493164062
701,28.04,3,0.822418212890625,28.75853911973536,59,147.05889073075767,JUMPING,,,,,42.90912417063014,15.01819345972055,3.0533379638671874,862.3001098632812,844.65380859375,632.9971923828125,608.0074462890625,True,308,463,752,1282,532.1078491210938,860.9214172363281
701,28.04,1,0.84647536277771,28.75853911973536,48,141.50950525870678,JUMPING,,,,,65.69643023148782,28.650222454833987,9.550074151611328,872.6843872070312,813.9598388671875,653.88232421875,589.220703125,True,1856,385,2251,1270,2033.8502807617188,798.8258056640625
702,28.08,2,0.8189024925231934,29.257900780066848,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,2.928325030517578,869.6937866210938,865.8621826171875,635.2954711914062,630.5139770507812,False,1074,462,1500,1308,1290.080322265625,868.0427551269531
702,28.08,3,0.7737319469451904,29.257900780066848,60,147.05889073075767,JUMPING,0.4399999999999977,0.4126831568931714,42.30670166015625,53.913330078125,42.75851854301167,15.01819345972055,3.2465356567382813,862.3001098632812,859.8768920898438,632.9971923828125,627.089111328125,False,311,481,739,1282,534.7007141113281,871.2125244140625
702,28.08,1,0.8182877898216248,29.257900780066848,48,141.50950525870678,JUMPING,,,,,65.69643023148782,29.441971032714843,9.813990344238281,870.10009765625,801.26904296875,653.0042114257812,574.9368896484375,True,1845,393,2261,1276,2030.3684692382812,798.3573303222656
703,28.12,2,0.7962266206741333,29.14883103221655,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,3.9059415527343746,870.5736694335938,867.56787109375,635.2954711914062,631.1815795898438,False,1076,458,1499,1311,1289.2774047851562,868.6624145507812
703,28.12,3,0.8192744851112366,29.14883103221655,60,147.05889073075767,JUMPING,,,,,42.75851854301167,14.965481490054083,3.443081506347656,863.893798828125,866.206298828125,633.9552612304688,636.6334228515625,False,321,480,749,1282,535.6011810302734,864.9561157226562
703,28.12,1,0.8549062013626099,29.14883103221655,48,141.50950525870678,JUMPING,,,,,65.69643023148782,22.993750581020738,7.1386321289062495,869.6070556640625,802.212646484375,652.3665771484375,575.3723754882812,True,1833,404,2271,1293,2027.7613525390625,814.3036804199219
704,28.16,1,0.5197885036468506,28.471962083131075,48,141.50950525870678,JUMPING,,,,,65.69643023148782,22.993750581020738,4.334324633789063,869.6070556640625,814.5677490234375,652.3665771484375,589.7804565429688,True,1834,425,2282,1302,2028.022216796875,834.9055786132812
704,28.16,3,0.8074127435684204,28.471962083131075,60,147.05889073075767,JUMPING,,,,,42.75851854301167,14.965481490054083,3.2465356567382813,863.893798828125,859.0034790039062,633.9552612304688,631.2017822265625,False,326,460,742,1267,535.7908172607422,844.0911865234375
704,28.16,2,0.796535074710846,28.471962083131075,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,4.0153900817871095,870.5736694335938,860.9384765625,635.2954711914062,630.4407348632812,False,1075,462,1496,1166,1295.6983032226562,853.064697265625
705,28.2,3,0.7980186939239502,28.914513997733593,60,147.05889073075767,JUMPING,,,,,42.75851854301167,14.965481490054083,3.2465356567382813,863.893798828125,848.9912109375,633.9552612304688,617.0484008789062,False,321,443,734,1255,539.0277099609375,835.5895690917969
705,28.2,1,0.7849080562591553,28.914513997733593,48,141.50950525870678,JUMPING,,,,,65.69643023148782,22.993750581020738,4.334324633789063,869.6070556640625,837.18798828125,652.3665771484375,617.9267578125,True,1851,449,2270,1299,2020.569091796875,862.1370849609375
705,28.2,2,0.8235357403755188,28.914513997733593,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,3.55664736328125,870.5736694335938,863.5872802734375,635.2954711914062,630.3614501953125,False,1078,463,1496,1306,1294.411376953125,867.671142578125
706,28.24,2,0.5718818306922913,28.578402008861303,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,3.9059415527343746,872.7694702148438,871.2275390625,636.6473999023438,634.333251953125,False,1076,464,1493,1314,1291.6346435546875,879.27587890625
706,28.24,3,0.83316969871521,28.578402008861303,60,147.05889073075767,JUMPING,,,,,42.75851854301167,14.965481490054083,3.2465356567382813,863.893798828125,836.9545288085938,633.9552612304688,600.2847900390625,True,321,431,740,1263,538.4690246582031,825.4295654296875
706,28.24,1,0.8195057511329651,28.578402008861303,49,138.8888948677501,JUMPING,0.4399999999999977,0.42977371050637486,68.3380126953125,77.4296875,66.35682584744399,22.993750581020738,7.1386321289062495,869.6070556640625,861.334228515625,652.3665771484375,647.7233276367188,False,1870,468,2261,1292,2018.8967895507812,880.4638671875
707,28.28,2,0.8191919326782227,28.15874689258635,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,3.102112463378906,877.0875244140625,880.0953369140625,638.16455078125,636.8618774414062,False,1076,464,1498,1319,1290.28076171875,887.0289916992188
707,28.28,3,0.8491582274436951,28.15874689258635,60,147.05889073075767,JUMPING,,,,,42.75851854301167,14.965481490054083,3.2465356567382813,863.893798828125,823.191162109375,633.9552612304688,586.8380126953125,True,309,424,750,1263,534.1641845703125,813.2947387695312
707,28.28,1,0.8093668222427368,28.15874689258635,49,138.8888948677501,JUMPING,,,,,66.35682584744399,29.828818872070308,9.942939624023436,870.10009765625,877.4700317382812,653.88232421875,662.460205078125,False,1873,478,2236,1300,2017.6250610351562,882.6176147460938
708,28.32,2,0.8094645142555237,27.946565067395568,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,3.5114020019531247,880.6519775390625,886.918212890625,639.0780639648438,638.3843383789062,False,1078,470,1499,1316,1294.6351318359375,889.6741027832031
708,28.32,3,0.8554686307907104,27.946565067395568,60,147.05889073075767,JUMPING,,,,,42.75851854301167,14.965481490054083,3.1022029541015623,863.893798828125,811.0010375976562,633.9552612304688,577.77734375,True,309,423,763,1261,530.3131713867188,805.672119140625
708,28.32,1,0.5082177519798279,27.946565067395568,49,138.8888948677501,JUMPING,,,,,66.35682584744399,23.472298059082032,7.824099353027344,871.7530517578125,873.7210083007812,655.8431396484375,657.6375732421875,False,1883,461,2233,1299,2031.2056884765625,856.720703125
709,28.36,2,0.8624109029769897,29.141425155103207,65,153.06129831295206,JUMPING,,,,,62.54300286230995,41.41335069580078,13.804450231933593,882.6965942382812,886.8814697265625,639.0780639648438,636.908447265625,False,1085,466,1501,1319,1295.6217041015625,881.7064208984375
709,28.36,3,0.8408151268959045,29.141425155103207,60,147.05889073075767,JUMPING,,,,,42.75851854301167,14.965481490054083,1.994867980957031,862.3001098632812,812.17919921875,633.9552612304688,579.0846557617188,True,304,431,770,1248,533.6302947998047,822.2942199707031
709,28.36,1,0.8558205366134644,29.141425155103207,49,138.8888948677501,JUMPING,,,,,66.35682584744399,23.472298059082032,7.824099353027344,871.7530517578125,856.9906616210938,655.8431396484375,641.2770385742188,False,1895,430,2241,1283,2036.435791015625,831.5722045898438
710,28.4,2,0.7675293684005737,28.40481814928353,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,5.783352575683593,885.2471923828125,886.3515625,639.0780639648438,635.0751953125,False,1092,465,1502,1323,1296.108642578125,882.2002563476562
710,28.4,1,0.845171332359314,28.40481814928353,49,138.8888948677501,JUMPING,,,,,66.35682584744399,23.472298059082032,7.824099353027344,871.7530517578125,839.6262817382812,655.8431396484375,619.1104125976562,True,1890,415,2239,1283,2037.90771484375,821.0913696289062
710,28.4,3,0.846928596496582,28.40481814928353,60,147.05889073075767,JUMPING,,,,,42.75851854301167,14.965481490054083,1.308948303222656,860.7528076171875,821.7119140625,633.9552612304688,588.5452880859375,True,302,444,767,1285,535.8685150146484,837.4898376464844
711,28.44,2,0.8736066222190857,28.445980045944452,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,4.928124755859375,886.5635375976562,888.69873046875,639.0780639648438,636.494873046875,False,1089,460,1503,1317,1293.66015625,888.7627563476562
711,28.44,3,0.8161110877990723,28.445980045944452,60,147.05889073075767,JUMPING,,,,,42.75851854301167,14.965481490054083,1.994867980957031,860.7528076171875,838.9906005859375,633.9552612304688,605.9451904296875,True,311,461,766,1286,529.5538940429688,858.1203002929688
711,28.44,1,0.8757627010345459,28.445980045944452,49,138.8888948677501,JUMPING,,,,,66.35682584744399,23.472298059082032,7.824099353027344,871.7530517578125,819.0654296875,655.8431396484375,593.645263671875,True,1871,391,2236,1264,2037.4218139648438,802.7145385742188
712,28.48,2,0.8337764739990234,27.879016008228064,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,4.683980786132812,886.5635375976562,885.5394287109375,639.0780639648438,633.161376953125,False,1092,455,1506,1308,1296.2221069335938,879.8740234375
712,28.48,1,0.854280412197113,27.879016008228064,49,138.8888948677501,JUMPING,,,,,66.35682584744399,29.828818872070308,9.942939624023436,871.7530517578125,802.9715576171875,655.8431396484375,576.7933349609375,True,1856,386,2236,1236,2036.8836669921875,796.1040344238281
712,28.48,3,0.7772815227508545,27.879016008228064,61,147.05889073075767,JUMPING,0.40000000000000213,0.40989286237667416,49.75177001953125,56.17791748046875,44.506831412141565,14.965481490054083,1.308948303222656,860.7528076171875,859.0009765625,633.9552612304688,626.5723876953125,False,317,481,747,1287,534.3814392089844,875.2879943847656
713,28.52,3,0.8187393546104431,29.072798090055585,61,147.05889073075767,JUMPING,,,,,44.506831412141565,15.577390994249546,1.994867980957031,862.3001098632812,868.9432373046875,635.853759765625,639.8482055664062,False,320,485,752,1284,537.0054473876953,869.9576721191406
713,28.52,2,0.8673072457313538,29.072798090055585,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,5.346056158447265,886.5635375976562,881.2095947265625,639.0780639648438,630.6079711914062,False,1094,458,1507,1290,1297.8712158203125,876.01123046875
713,28.52,1,0.81400066614151,29.072798090055585,49,138.8888948677501,JUMPING,,,,,66.35682584744399,33.18177161865234,11.06059053955078,869.8343505859375,794.0303955078125,653.88232421875,568.3839111328125,True,1835,388,2253,1263,2038.8395385742188,796.6176147460938
714,28.56,2,0.8107206225395203,27.930222917348146,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,4.894643188476563,886.5635375976562,877.42041015625,639.0780639648438,627.5809326171875,False,1093,459,1506,1300,1297.5333862304688,874.3248901367188
714,28.56,3,0.8005557656288147,27.930222917348146,61,147.05889073075767,JUMPING,,,,,44.506831412141565,15.577390994249546,3.0949636962890623,863.893798828125,867.594482421875,636.8363037109375,637.1405639648438,False,321,468,747,1295,536.9223327636719,856.5990295410156
714,28.56,1,0.8437414765357971,27.930222917348146,49,138.8888948677501,JUMPING,,,,,66.35682584744399,33.79611313476562,11.265371044921874,869.8343505859375,796.5262451171875,653.88232421875,569.810302734375,True,1823,393,2265,1292,2034.787353515625,810.2062377929688
715,28.6,2,0.8296819925308228,28.417761903256178,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,5.783352575683593,886.5635375976562,873.4554443359375,639.0780639648438,626.68115234375,False,1093,457,1510,1304,1294.3148803710938,871.0960083007812
715,28.6,3,0.8061363697052002,28.417761903256178,61,147.05889073075767,JUMPING,,,,,44.506831412141565,15.577390994249546,1.994867980957031,863.893798828125,859.4320068359375,636.8363037109375,624.2109375,False,325,448,745,1271,537.4792785644531,844.6327819824219
715,28.6,1,0.8474463224411011,28.417761903256178,49,138.8888948677501,JUMPING,,,,,66.35682584744399,33.79611313476562,11.265371044921874,869.8343505859375,813.2890625,653.88232421875,584.1765747070312,True,1811,413,2278,1302,2037.684326171875,837.7053833007812
716,28.64,2,0.8390277624130249,29.07416597008705,65,153.06129831295206,JUMPING,,,,,62.54300286230995,23.99352462158203,7.997841540527343,886.5635375976562,869.9760131835938,639.0780639648438,627.4261474609375,False,1093,461,1512,1294,1295.0597534179688,868.8201293945312
716,28.64,3,0.8290579319000244,29.07416597008705,61,147.05889073075767,JUMPING,,,,,44.506831412141565,15.577390994249546,1.994867980957031,863.893798828125,846.7720947265625,636.8363037109375,607.3092041015625,True,323,438,748,1263,538.4488525390625,831.6995849609375
716,28.64,1,0.8261006474494934,29.07416597008705,50,138.8888948677501,JUMPING,0.40000000000000213,0.42322349419497285,75.803955078125,85.4984130859375,68.71860815511424,33.79611313476562,11.265371044921874,869.8343505859375,839.901611328125,653.88232421875,609.975830078125,False,1815,431,2282,1302,2033.5771484375,867.2885131835938
717,28.68,3,0.8144068717956543,28.918694937601686,61,147.05889073075767,JUMPING,,,,,44.506831412141565,15.577390994249546,1.994867980957031,863.893798828125,834.7637329101562,636.8363037109375,592.5299072265625,True,314,431,754,1243,538.9872436523438,824.8385314941406
717,28.68,1,0.7778072953224182,28.918694937601686,50,138.8888948677501,JUMPING,,,,,68.71860815511424,33.18177161865234,11.06059053955078,869.8343505859375,861.9887084960938,653.88232421875,639.6873779296875,False,1844,459,2275,1297,2034.3409423828125,876.5575866699219
717,28.68,2,0.8027514219284058,28.918694937601686,65,153.06129831295206,JUMPING,,,,,62.54300286230995,23.99352462158203,7.997841540527343,886.5635375976562,864.72412109375,639.0780639648438,628.4991455078125,False,1080,457,1509,1216,1291.3118896484375,862.0730285644531
718,28.72,3,0.8488596081733704,28.461609967052937,61,147.05889073075767,JUMPING,,,,,44.506831412141565,15.577390994249546,1.994867980957031,863.893798828125,827.9048461914062,636.8363037109375,584.5067138671875,True,307,432,754,1256,541.8942718505859,826.2642517089844
718,28.72,1,0.8112403154373169,28.461609967052937,50,138.8888948677501,JUMPING,,,,,68.71860815511424,33.79611313476562,11.265371044921874,871.7530517578125,879.8309936523438,655.8431396484375,659.869384765625,False,1865,460,2273,1290,2030.8070068359375,885.6757507324219
718,28.72,2,0.834836483001709,28.461609967052937,65,153.06129831295206,JUMPING,,,,,62.54300286230995,23.99352462158203,7.997841540527343,886.5635375976562,857.3192138671875,639.0780639648438,629.3131713867188,True,1068,465,1508,1121,1295.3773193359375,853.2218933105469
719,28.76,3,0.8360025882720947,28.0341028701514,61,147.05889073075767,JUMPING,,,,,44.506831412141565,15.577390994249546,1.4899297485351561,863.893798828125,824.6242065429688,636.8363037109375,584.580322265625,True,310,438,759,1258,538.3905639648438,827.1809692382812
719,28.76,2,0.8324475288391113,28.0341028701514,65,153.06129831295206,JUMPING,,,,,62.54300286230995,23.99352462158203,7.997841540527343,886.5635375976562,850.0574951171875,639.0780639648438,629.1445922851562,True,1063,467,1510,1113,1287.7548828125,847.3243713378906
719,28.76,1,0.7708606719970703,28.0341028701514,50,138.8888948677501,JUMPING,,,,,68.71860815511424,31.263277807617186,10.421092602539062,874.844970703125,879.0894775390625,658.1206665039062,661.755126953125,False,1875,453,2261,1291,2028.2037353515625,863.9287414550781
720,28.8,3,0.809596061706543,27.957616141065955,61,147.05889073075767,JUMPING,,,,,44.506831412141565,15.577390994249546,0.9850820068359375,860.9862060546875,829.390380859375,634.4750366210938,594.1464233398438,True,307,452,766,1263,539.2957916259766,839.5332336425781
720,28.8,2,0.8483130931854248,27.957616141065955,65,153.06129831295206,JUMPING,,,,,62.54300286230995,23.99352462158203,7.997841540527343,886.5635375976562,846.28515625,639.0780639648438,629.27490234375,True,1058,467,1513,1155,1285.3223266601562,847.9813232421875
720,28.8,1,0.7534899115562439,27.957616141065955,50,138.8888948677501,JUMPING,,,,,68.71860815511424,34.42891475830078,11.476304919433593,874.844970703125,860.7282104492188,658.1206665039062,647.037353515625,False,1892,431,2251,1291,2038.1536865234375,831.7935180664062
721,28.84,3,0.7791116237640381,28.629229869693518,61,147.05889073075767,JUMPING,,,,,44.506831412141565,15.577390994249546,1.1418119384765624,860.9862060546875,839.365478515625,634.4750366210938,610.15185546875,True,314,471,760,1264,538.1847991943359,851.9009704589844
721,28.84,1,0.8062987923622131,28.629229869693518,50,138.8888948677501,JUMPING,,,,,68.71860815511424,34.42891475830078,11.476304919433593,874.844970703125,844.9576416015625,658.1206665039062,627.4400634765625,False,1879,415,2246,1284,2045.485595703125,827.2937316894531
721,28.84,2,0.7926124930381775,28.629229869693518,65,153.06129831295206,JUMPING,,,,,62.54300286230995,23.99352462158203,7.997841540527343,886.5635375976562,847.609619140625,639.0780639648438,629.5475463867188,True,1048,468,1512,1250,1279.117919921875,854.0879516601562
722,28.88,1,0.804060697555542,28.780717868357897,50,138.8888948677501,JUMPING,,,,,68.71860815511424,34.42891475830078,11.476304919433593,874.844970703125,829.9223022460938,658.1206665039062,610.0057983398438,True,1870,401,2248,1285,2046.682861328125,818.2612915039062
722,28.88,2,0.7899016737937927,28.780717868357897,65,153.06129831295206,JUMPING,,,,,62.54300286230995,23.99352462158203,7.997841540527343,886.5635375976562,853.6539916992188,639.0780639648438,631.3065185546875,True,1045,468,1516,1288,1276.0056762695312,863.1050109863281
722,28.88,3,0.7656775116920471,28.780717868357897,62,147.05889073075767,JUMPING,0.3999999999999986,0.4077164326538055,36.36199951171875,49.96832275390625,42.47062343703586,15.577390994249546,0.9850820068359375,860.9862060546875,855.0799560546875,634.4750366210938,628.64208984375,False,335,481,755,1274,541.6495666503906,869.8482666015625
723,28.92,3,0.8063356876373291,28.083499055355787,62,147.05889073075767,JUMPING,,,,,42.47062343703586,14.86471820296255,2.8782384155273437,862.7598876953125,862.92431640625,636.8363037109375,641.1373291015625,False,339,488,759,1264,538.7089996337891,865.1497192382812
723,28.92,2,0.8431618213653564,28.083499055355787,65,153.06129831295206,JUMPING,,,,,62.54300286230995,23.99352462158203,7.997841540527343,886.5635375976562,857.0265502929688,639.0780639648438,631.8984375,True,1040,468,1512,1250,1274.92041015625,860.9029541015625
723,28.92,1,0.8057703375816345,28.083499055355787,50,138.8888948677501,JUMPING,,,,,68.71860815511424,37.59455170898437,12.531517236328124,874.844970703125,818.0639038085938,658.1206665039062,597.7435913085938,True,1855,398,2260,1266,2042.52294921875,813.1569213867188
724,28.96,2,0.8612557053565979,27.695826021954417,65,153.06129831295206,JUMPING,,,,,62.54300286230995,23.99352462158203,7.997841540527343,886.5635375976562,857.2049560546875,639.0780639648438,632.1837158203125,True,1039,473,1510,1228,1275.8867797851562,856.6190795898438
724,28.96,3,0.7911948561668396,27.695826021954417,62,147.05889073075767,JUMPING,,,,,42.47062343703586,14.86471820296255,4.111807946777343,863.3187866210938,863.9105224609375,637.6814575195312,639.3753662109375,False,340,474,748,1261,547.0839996337891,858.36376953125
724,28.96,1,0.8269212245941162,27.695826021954417,50,138.8888948677501,JUMPING,,,,,68.71860815511424,36.483008917236326,12.161002972412108,874.844970703125,814.2840576171875,658.1206665039062,593.9459228515625,True,1839,406,2269,1273,2039.3863525390625,819.2102966308594
725,29.0,2,0.8929319381713867,28.503061970695853,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,4.894643188476563,886.5635375976562,856.2019653320312,639.0780639648438,630.5105590820312,True,1037,468,1514,1206,1272.455078125,854.5646667480469
725,29.0,3,0.7788150310516357,28.503061970695853,62,147.05889073075767,JUMPING,,,,,42.47062343703586,14.86471820296255,4.644798303222656,863.3187866210938,854.4256591796875,637.6814575195312,625.361083984375,False,346,454,745,1260,548.6848754882812,839.6659851074219
725,29.0,1,0.804390549659729,28.503061970695853,50,138.8888948677501,JUMPING,,,,,68.71860815511424,36.483008917236326,12.161002972412108,874.844970703125,816.2073974609375,658.1206665039062,598.7132568359375,True,1829,421,2286,1257,2042.6511840820312,825.5865783691406
726,29.04,2,0.6544981002807617,27.899543987587094,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,4.683980786132812,886.5635375976562,851.34033203125,639.0780639648438,627.9725341796875,True,1036,467,1512,1223,1269.9550170898438,846.1873474121094
726,29.04,3,0.8106956481933594,27.899543987587094,62,147.05889073075767,JUMPING,,,,,42.47062343703586,14.86471820296255,4.644798303222656,863.3187866210938,840.342529296875,637.6814575195312,607.67822265625,True,341,439,747,1243,549.9525451660156,825.1932373046875
726,29.04,1,0.7684493660926819,27.899543987587094,50,138.8888948677501,JUMPING,,,,,68.71860815511424,36.483008917236326,12.161002972412108,874.844970703125,829.065673828125,658.1206665039062,613.226806640625,True,1825,438,2307,1285,2041.275146484375,847.0016479492188
727,29.08,2,0.8403464555740356,27.569275815039873,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,3.1043747314453123,886.5635375976562,847.4663696289062,639.0780639648438,626.309814453125,True,1039,468,1508,1224,1272.587890625,844.8663635253906
727,29.08,3,0.8375861644744873,27.569275815039873,62,147.05889073075767,JUMPING,,,,,42.47062343703586,14.86471820296255,4.644798303222656,863.3187866210938,828.2623291015625,637.6814575195312,592.574951171875,True,323,434,753,1246,545.9185485839844,819.6844177246094
727,29.08,1,0.7813718318939209,27.569275815039873,51,138.8888948677501,JUMPING,0.4399999999999977,0.4269143254720783,60.5609130859375,64.17474365234375,66.67918438782006,36.483008917236326,12.161002972412108,874.844970703125,846.093505859375,658.1206665039062,636.5010986328125,False,1870,461,2305,1253,2047.2142333984375,863.0323791503906
728,29.12,2,0.8728792667388916,28.070288943126798,65,153.06129831295206,JUMPING,,,,,62.54300286230995,21.89005100180848,3.1043747314453123,886.5635375976562,846.2955322265625,639.0780639648438,625.0672607421875,True,1037,471,1514,1231,1269.290283203125,847.2699890136719
728,29.12,3,0.5049705505371094,28.070288943126798,62,147.05889073075767,JUMPING,,,,,42.47062343703586,14.86471820296255,4.644798303222656,863.3187866210938,818.3787231445312,637.6814575195312,582.401611328125,True,319,428,767,1252,544.6439819335938,814.6236267089844
728,29.12,1,0.7574511766433716,28.070288943126798,51,138.8888948677501,JUMPING,,,,,66.67918438782006,35.32993088378906,11.776643627929687,874.844970703125,871.146240234375,658.4039916992188,658.1097412109375,False,1896,477,2291,1271,2043.3518676757812,891.3815307617188
729,29.16,3,0.8449095487594604,27.973946882411838,62,147.05889073075767,JUMPING,,,,,42.47062343703586,14.86471820296255,4.518111291503906,863.3187866210938,816.5953369140625,637.6814575195312,581.0720825195312,True,310,438,777,1267,545.1528472900391,822.3543090820312
729,29.16,1,0.7253588438034058,27.973946882411838,51,138.8888948677501,JUMPING,,,,,66.67918438782006,23.337714535737017,4.650318237304687,876.9066162109375,879.6676025390625,659.2549438476562,667.919189453125,False,1891,474,2281,1244,2049.6769409179688,876.7565002441406
729,29.16,2,0.8768637180328369,27.973946882411838,65,153.06129831295206,STOPPED,,,,,62.54300286230995,21.89005100180848,2.7288382324218747,886.5635375976562,847.169677734375,637.498779296875,624.8394165039062,True,1037,470,1516,1294,1271.0404052734375,849.9757080078125
730,29.2,2,0.399925172328949,27.47080917470157,65,153.06129831295206,STOPPED,,,,,62.54300286230995,21.89005100180848,1.78447705078125,885.8642578125,849.344482421875,636.8804931640625,628.096435546875,True,1029,470,1520,1294,1271.7252197265625,852.6669006347656
730,29.2,3,0.805514931678772,27.47080917470157,62,147.05889073075767,JUMPING,,,,,42.47062343703586,16.73707357177734,5.5790245239257805,863.3187866210938,821.0635986328125,636.8363037109375,587.2906494140625,True,311,445,773,1259,548.7171325683594,831.5968933105469
