frame_idx,timestamp,track_id,conf,infer_ms,jump_count,spm,state,dt,expected_dt,miss_fix_applied,added_extra_count,hip_amp,shoulder_amp,shoulder_amp_th,shoulder_noise_sigma,shoulder_amp_ewma,amp_ewma,lift_th,lift_noise_sigma,ground_y,hip_y,shoulder_ground_y,shoulder_y,is_airborne,bbox_x1,bbox_y1,bbox_x2,bbox_y2
398,15.92,2,0.852351725101471,28.670592000707984,33,163.04346473996827,JUMPING,,,False,0,,,25.25491903219686,6.718936157226562,50.50983806439372,55.19773945834393,19.319208810420374,6.053738854980469,853.7935791015625,794.9102783203125,619.2935791015625,563.612060546875,True,979,397,1570,1110
399,15.96,3,0.8345174193382263,28.516516089439392,30,147.05882627933775,JUMPING,,,False,0,,,30.02561165831784,7.475800561523437,60.05122331663568,44.53144475855268,15.586005665493436,4.664163317871093,861.3133544921875,815.5545654296875,637.9736328125,576.5726928710938,True,298,419,737,1257
399,15.96,1,0.8134049773216248,28.516516089439392,28,149.99999776482585,JUMPING,,,False,0,,,30.897737664856905,5.060829400634765,61.79547532971381,55.17913576729709,19.312697518553982,3.5763743408203124,861.6812744140625,833.6932373046875,648.5306396484375,617.4127807617188,True,1886,412,2236,1287
399,15.96,2,0.819868803024292,28.516516089439392,33,163.04346473996827,JUMPING,,,False,0,,,25.25491903219686,6.718936157226562,50.50983806439372,55.19773945834393,19.319208810420374,6.053738854980469,853.7935791015625,799.9786376953125,619.2935791015625,567.373291015625,True,954,410,1591,1181
400,16.0,3,0.8882075548171997,28.88636803254485,30,147.05882627933775,JUMPING,,,False,0,,,30.02561165831784,8.863385302734374,60.05122331663568,44.53144475855268,16.990628576660157,5.663542858886719,861.3133544921875,814.4235229492188,636.336181640625,577.5352783203125,True,300,422,744,1265
400,16.0,2,0.7952119708061218,28.88636803254485,33,163.04346473996827,JUMPING,,,False,0,,,25.25491903219686,6.718936157226562,50.50983806439372,55.19773945834393,19.319208810420374,6.053738854980469,853.7935791015625,815.860595703125,619.2935791015625,580.02880859375,True,958,421,1601,1207
400,16.0,1,0.8085076212882996,28.88636803254485,28,149.99999776482585,JUMPING,,,False,0,,,30.897737664856905,5.060829400634765,61.79547532971381,55.17913576729709,19.312697518553982,3.5763743408203124,861.6812744140625,822.0281982421875,648.5306396484375,602.400146484375,True,1866,400,2249,1275
401,16.04,3,0.8402572274208069,29.185334919020534,30,147.05882627933775,JUMPING,,,False,0,,,30.02561165831784,9.742231201171874,60.05122331663568,44.53144475855268,19.98849572753906,6.662831909179687,861.3133544921875,823.9393310546875,636.336181640625,588.3428344726562,True,298,440,736,1267
401,16.04,1,0.8037203550338745,29.185334919020534,28,149.99999776482585,JUMPING,,,False,0,,,30.897737664856905,5.060829400634765,61.79547532971381,55.17913576729709,19.312697518553982,3.5763743408203124,861.6812744140625,813.145751953125,648.5306396484375,592.9769287109375,True,1850,406,2267,1272
401,16.04,2,0.8637938499450684,29.185334919020534,34,163.04338551598238,JUMPING,0.35999999999999943,0.3658779962125226,False,0,58.88330078125,55.6815185546875,25.25491903219686,5.6524125,52.31992623599654,56.11912978907045,19.319208810420374,6.1062234741210935,853.7935791015625,837.8983154296875,619.2935791015625,602.3760986328125,False,984,446,1577,1120
402,16.08,3,0.8326570391654968,28.042371151968837,30,147.05882627933775,JUMPING,,,False,0,,,30.02561165831784,9.742231201171874,60.05122331663568,44.53144475855268,19.98849572753906,6.662831909179687,861.3133544921875,839.0759887695312,636.336181640625,606.3956298828125,True,303,458,734,1269
402,16.08,1,0.7567121982574463,28.042371151968837,28,149.99999776482585,JUMPING,,,False,0,,,30.897737664856905,5.060829400634765,61.79547532971381,55.17913576729709,19.312697518553982,3.5763743408203124,861.6812744140625,813.5975952148438,648.5306396484375,593.4444580078125,True,1846,413,2279,1282
402,16.08,2,0.8396469950675964,28.042371151968837,34,163.04338551598238,JUMPING,,,False,0,,,26.15996311799827,5.208826977539062,52.31992623599654,56.11912978907045,19.641695426174657,5.622776788330078,852.3006591796875,849.99072265625,618.1611328125,617.7049560546875,False,1012,451,1538,1119
403,16.12,1,0.7474994659423828,28.015873860567808,28,149.99999776482585,JUMPING,,,False,0,,,30.897737664856905,6.940909899902343,61.79547532971381,55.17913576729709,19.312697518553982,3.1489866577148438,860.9539794921875,821.6861572265625,647.134765625,601.8486328125,True,1843,425,2289,1289
403,16.12,3,0.8138025999069214,28.015873860567808,31,144.23070425864967,JUMPING,0.4400000000000013,0.4154052206864475,False,0,46.88983154296875,59.76348876953125,30.02561165831784,9.90547646484375,59.95051622514913,45.1210414546567,16.990628576660157,5.663542858886719,861.3133544921875,857.56298828125,636.336181640625,627.8937377929688,False,311,477,728,1270
403,16.12,2,0.8284908533096313,28.015873860567808,34,163.04338551598238,JUMPING,,,False,0,,,26.229615325927735,4.285278662109374,52.31992623599654,56.11912978907045,19.641695426174657,4.991423016357421,851.1797485351562,850.9445190429688,617.8395385742188,618.0413818359375,False,1040,434,1481,1253
404,16.16,3,0.8219729661941528,29.010292841121554,31,144.23070425864967,JUMPING,,,False,0,,,29.975258112574565,9.742231201171874,59.95051622514913,45.1210414546567,19.98849572753906,6.662831909179687,862.272216796875,866.9810180664062,638.5213012695312,642.3187255859375,False,311,478,736,1275
404,16.16,2,0.8628396987915039,29.010292841121554,34,163.04338551598238,JUMPING,,,False,0,,,27.263868255615236,4.285278662109374,52.31992623599654,56.11912978907045,19.641695426174657,4.991423016357421,851.1797485351562,844.8518676757812,617.8395385742188,606.3876953125,False,1053,413,1467,1265
404,16.16,1,0.7649362683296204,29.010292841121554,29,153.0612168561319,JUMPING,0.35999999999999943,0.39298436196149966,False,0,47.0811767578125,52.4803466796875,30.897737664856905,9.40352442626953,58.53518030220461,53.154646014925945,19.312697518553982,2.523424291992187,860.2269287109375,841.0985107421875,645.457275390625,621.1510009765625,False,1875,444,2277,1285
405,16.2,3,0.8134441375732422,28.55520718730986,31,144.23070425864967,JUMPING,,,False,0,,,29.975258112574565,8.46775986328125,59.95051622514913,45.1210414546567,15.792364509129843,3.817803588867187,862.5677490234375,862.2060546875,638.7168579101562,640.1543579101562,False,321,464,729,1271
405,16.2,2,0.9062988758087158,28.55520718730986,34,163.04338551598238,JUMPING,,,False,0,,,26.454991607666017,4.285278662109374,52.31992623599654,56.11912978907045,19.641695426174657,4.991423016357421,851.1797485351562,827.9397583007812,617.8395385742188,588.1904296875,True,1050,401,1477,1228
405,16.2,1,0.780406653881073,28.55520718730986,29,153.0612168561319,JUMPING,,,False,0,,,29.267590151102304,8.581506701660155,58.53518030220461,53.154646014925945,18.60412610522408,2.523424291992187,860.2269287109375,856.537109375,645.457275390625,641.0415649414062,False,1894,460,2262,1285
406,16.24,3,0.8346334099769592,28.879181016236544,31,144.23070425864967,JUMPING,,,False,0,,,29.975258112574565,9.742231201171874,59.95051622514913,45.1210414546567,15.792364509129843,3.817803588867187,862.5677490234375,851.131591796875,638.7168579101562,626.1304931640625,False,321,442,725,1261
406,16.24,1,0.7774277329444885,28.879181016236544,29,153.0612168561319,JUMPING,,,False,0,,,29.267590151102304,6.081519506835937,58.53518030220461,53.154646014925945,18.60412610522408,2.371309387207031,860.2835693359375,860.14013671875,647.0867919921875,648.3961181640625,False,1915,462,2238,1282
406,16.24,2,0.8730939626693726,28.879181016236544,34,163.04338551598238,JUMPING,,,False,0,,,26.15996311799827,4.285278662109374,52.31992623599654,56.11912978907045,19.641695426174657,4.991423016357421,851.1797485351562,813.0211181640625,617.8395385742188,573.5474853515625,True,1028,394,1509,1204
407,16.28,3,0.8341150283813477,28.90288201160729,31,144.23070425864967,JUMPING,,,False,0,,,29.975258112574565,9.742231201171874,59.95051622514913,45.1210414546567,15.792364509129843,3.817803588867187,862.5677490234375,838.727783203125,638.7168579101562,607.6569213867188,True,317,429,719,1261
407,16.28,1,0.7484196424484253,28.90288201160729,29,153.0612168561319,JUMPING,,,False,0,,,29.267590151102304,8.437354980468749,58.53518030220461,53.154646014925945,18.60412610522408,2.371309387207031,860.2835693359375,845.5992431640625,647.0867919921875,640.4259033203125,False,1920,441,2229,1270
407,16.28,2,0.8765066266059875,28.90288201160729,34,163.04338551598238,JUMPING,,,False,0,,,26.15996311799827,4.285278662109374,52.31992623599654,56.11912978907045,19.641695426174657,4.991423016357421,851.1797485351562,802.3934326171875,617.8395385742188,566.546142578125,True,1000,399,1555,1139
408,16.32,3,0.8389318585395813,29.722313163802028,31,144.23070425864967,JUMPING,,,False,0,,,29.975258112574565,9.742231201171874,59.95051622514913,45.1210414546567,15.792364509129843,3.817803588867187,862.5677490234375,824.7672119140625,638.7168579101562,590.13623046875,True,316,420,728,1243
408,16.32,1,0.7901051044464111,29.722313163802028,29,153.0612168561319,JUMPING,,,False,0,,,29.267590151102304,8.437354980468749,58.53518030220461,53.154646014925945,18.60412610522408,2.371309387207031,860.2835693359375,834.470947265625,647.0867919921875,623.9954223632812,True,1916,413,2223,1286
408,16.32,2,0.8581165075302124,29.722313163802028,34,163.04338551598238,JUMPING,,,False,0,,,26.15996311799827,4.285278662109374,52.31992623599654,56.11912978907045,19.641695426174657,4.991423016357421,851.1797485351562,800.4306030273438,617.8395385742188,571.0072631835938,True,963,412,1568,1113
409,16.36,3,0.8217122554779053,29.01321602985263,31,144.23070425864967,JUMPING,,,False,0,,,29.975258112574565,8.46775986328125,59.95051622514913,45.1210414546567,15.792364509129843,4.914505902099609,862.5677490234375,814.1412353515625,638.7168579101562,578.806396484375,True,307,418,739,1255
409,16.36,1,0.7808353304862976,29.01321602985263,29,153.0612168561319,JUMPING,,,False,0,,,29.267590151102304,5.682410174560546,58.53518030220461,53.154646014925945,18.60412610522408,2.371309387207031,860.2835693359375,819.1945190429688,647.0867919921875,604.7105712890625,True,1901,401,2235,1224
409,16.36,2,0.9047520160675049,29.01321602985263,34,163.04338551598238,JUMPING,,,False,0,,,26.3366716003418,4.285278662109374,52.31992623599654,56.11912978907045,19.641695426174657,4.991423016357421,851.1797485351562,812.1727905273438,617.8395385742188,584.262939453125,True,952,426,1586,1249
410,16.4,3,0.8615071773529053,28.819858096539974,31,144.23070425864967,JUMPING,,,False,0,,,30.650565124511715,10.216855041503905,59.95051622514913,45.1210414546567,15.792364509129843,4.642445544433594,861.9105224609375,811.1607666015625,638.6585693359375,576.087646484375,True,304,422,741,1254
410,16.4,1,0.7563139200210571,28.819858096539974,29,153.0612168561319,JUMPING,,,False,0,,,29.267590151102304,5.682410174560546,58.53518030220461,53.154646014925945,18.60412610522408,2.371309387207031,860.2835693359375,805.7648315429688,647.0867919921875,589.0010986328125,True,1889,396,2246,1222
411,16.44,3,0.8141265511512756,28.52356480434537,31,144.23070425864967,JUMPING,,,False,0,,,30.701737628173824,10.233912542724608,59.95051622514913,45.1210414546567,20.205401989746093,6.7351339965820305,861.5103759765625,815.92138671875,638.6585693359375,582.511474609375,True,302,438,739,1259
411,16.44,1,0.7130993604660034,28.52356480434537,29,153.0612168561319,JUMPING,,,False,0,,,29.267590151102304,8.437354980468749,58.53518030220461,53.154646014925945,18.60412610522408,2.371309387207031,860.2835693359375,797.6019287109375,647.0867919921875,580.26513671875,True,1877,398,2262,1240
411,16.44,2,0.6647630929946899,28.52356480434537,35,159.57446090097966,JUMPING,0.40000000000000213,0.3733848370457681,False,0,50.7491455078125,51.29339599609375,26.15996311799827,4.5858888427734374,51.96064065203056,54.77663371875596,19.641695426174657,4.991423016357421,851.1797485351562,837.1571044921875,617.8395385742188,608.5687866210938,False,1002,454,1555,1159
412,16.48,3,0.8161109685897827,28.173010097816586,31,144.23070425864967,JUMPING,,,False,0,,,30.650565124511715,10.216855041503905,59.95051622514913,45.1210414546567,15.792364509129843,4.642445544433594,861.5103759765625,827.374267578125,638.6585693359375,597.6278076171875,True,306,453,743,1255
412,16.48,1,0.7915217876434326,28.173010097816586,29,153.0612168561319,JUMPING,,,False,0,,,29.267590151102304,8.437354980468749,58.53518030220461,53.154646014925945,18.60412610522408,2.371309387207031,860.2835693359375,800.760009765625,647.0867919921875,580.5506591796875,True,1857,404,2274,1256
412,16.48,2,0.8543280363082886,28.173010097816586,35,159.57446090097966,JUMPING,,,False,0,,,25.98032032601528,4.5858888427734374,51.96064065203056,54.77663371875596,19.171821801564583,4.679411004638672,850.6001586914062,847.9881591796875,617.8395385742188,617.2628173828125,False,1022,443,1503,1251
413,16.52,3,0.8423843383789062,28.644264908507466,31,144.23070425864967,JUMPING,,,False,0,,,30.650565124511715,10.216855041503905,59.95051622514913,45.1210414546567,15.792364509129843,4.642445544433594,861.5103759765625,841.87939453125,638.6585693359375,617.345703125,True,313,471,735,1255
413,16.52,1,0.7918673753738403,28.644264908507466,29,153.0612168561319,JUMPING,,,False,0,,,32.011726574707026,10.670575524902343,58.53518030220461,53.154646014925945,18.60412610522408,2.523424291992187,860.08349609375,812.3187866210938,647.0867919921875,589.99755859375,True,1840,424,2284,1288
413,16.52,2,0.8299902081489563,28.644264908507466,35,159.57446090097966,JUMPING,,,False,0,,,26.140893859863283,5.356326855468749,51.96064065203056,54.77663371875596,19.171821801564583,4.091040325927734,850.1427001953125,843.473876953125,617.439697265625,610.3399658203125,False,1049,422,1472,1238
414,16.56,3,0.8124265074729919,28.726105112582445,32,144.23077658766687,JUMPING,0.4399999999999977,0.42081607213542854,False,0,50.349609375,62.5709228515625,29.975258112574565,7.847174487304687,60.867658544393805,46.42818343474252,16.183270349121095,5.394423449707031,861.5103759765625,857.3741455078125,638.6585693359375,636.8767700195312,False,313,480,740,1263
414,16.56,2,0.8439791798591614,28.726105112582445,35,159.57446090097966,JUMPING,,,False,0,,,26.63828063964844,4.378393615722656,51.96064065203056,54.77663371875596,19.171821801564583,4.383099133300781,850.1427001953125,830.8323974609375,617.439697265625,594.9810791015625,True,1054,402,1477,1235
414,16.56,1,0.8189324140548706,28.726105112582445,29,153.0612168561319,JUMPING,,,False,0,,,29.267590151102304,9.592831018066406,58.53518030220461,53.154646014925945,18.60412610522408,4.090361645507812,859.4494018554688,827.2572021484375,645.2486572265625,608.259033203125,True,1819,442,2293,1298
415,16.6,3,0.8386687636375427,28.750495985150337,32,144.23077658766687,JUMPING,,,False,0,,,30.433829272196903,7.688182287597656,60.867658544393805,46.42818343474252,16.24986420215988,3.997337182617187,861.790283203125,861.5130615234375,639.0802612304688,644.00439453125,False,316,475,729,1259
415,16.6,1,0.8015154600143433,28.750495985150337,29,153.0612168561319,JUMPING,,,False,0,,,32.36165419921875,10.787218066406249,58.53518030220461,53.154646014925945,18.60412610522408,3.8626869873046874,859.4494018554688,840.7099609375,645.2486572265625,628.6092529296875,True,1806,460,2301,1257
415,16.6,2,0.8816680312156677,28.750495985150337,35,159.57446090097966,JUMPING,,,False,0,,,26.806548614501953,4.378393615722656,51.96064065203056,54.77663371875596,19.171821801564583,4.383099133300781,850.1427001953125,814.973876953125,617.439697265625,578.1755981445312,True,1040,389,1502,1227
416,16.64,3,0.8334195613861084,28.66566297598183,32,144.23077658766687,JUMPING,,,False,0,,,30.433829272196903,6.27376704711914,60.867658544393805,46.42818343474252,16.24986420215988,4.3669917846679684,861.790283203125,856.4972534179688,639.0802612304688,635.1475830078125,False,316,455,729,1255
416,16.64,1,0.8261770009994507,28.66566297598183,30,147.05889073075767,JUMPING,0.4800000000000004,0.4121278023299698,False,0,61.84747314453125,66.06048583984375,29.267590151102304,8.492644812011719,61.16903724037831,55.32785279732727,18.60412610522408,4.090361645507812,859.4494018554688,854.64892578125,646.3256225585938,646.4931640625,False,1777,468,2305,1279
416,16.64,2,0.8805282115936279,28.66566297598183,35,159.57446090097966,JUMPING,,,False,0,,,26.559823150634767,4.378393615722656,51.96064065203056,54.77663371875596,19.171821801564583,4.383099133300781,850.1427001953125,805.1251220703125,617.439697265625,570.173583984375,True,1008,390,1542,1220
417,16.68,3,0.8263787031173706,28.15544093027711,32,144.23077658766687,JUMPING,,,False,0,,,30.433829272196903,6.27376704711914,60.867658544393805,46.42818343474252,16.24986420215988,4.3669917846679684,861.790283203125,845.0628662109375,639.0802612304688,617.7215576171875,True,316,434,719,1249
417,16.68,1,0.8250454664230347,28.15544093027711,30,147.05889073075767,JUMPING,,,False,0,,,30.584518620189154,9.15281987915039,61.16903724037831,55.32785279732727,19.36474847906454,4.823969934082031,860.2835693359375,863.1626586914062,647.2543334960938,656.924072265625,False,1802,477,2293,1257
417,16.68,2,0.8427404165267944,28.15544093027711,35,159.57446090097966,JUMPING,,,False,0,,,25.98032032601528,4.378393615722656,51.96064065203056,54.77663371875596,19.171821801564583,4.383099133300781,850.1427001953125,800.7301025390625,617.439697265625,569.6466064453125,True,974,399,1573,1114
418,16.72,3,0.826138973236084,28.797432081773877,32,144.23077658766687,JUMPING,,,False,0,,,30.433829272196903,6.27376704711914,60.867658544393805,46.42818343474252,16.24986420215988,4.3669917846679684,861.790283203125,833.4852905273438,639.0802612304688,599.5748291015625,True,316,425,724,1258
418,16.72,2,0.8503082990646362,28.797432081773877,35,159.57446090097966,JUMPING,,,False,0,,,25.98032032601528,4.378393615722656,51.96064065203056,54.77663371875596,19.171821801564583,4.383099133300781,850.1427001953125,804.1624755859375,617.439697265625,578.1729736328125,True,958,410,1589,1107
418,16.72,1,0.8308414220809937,28.797432081773877,30,147.05889073075767,JUMPING,,,False,0,,,30.584518620189154,6.932358526611328,61.16903724037831,55.32785279732727,19.36474847906454,4.481191076660156,860.998291015625,866.497802734375,648.5205078125,659.7035522460938,False,1821,487,2270,1287
419,16.76,3,0.8856338858604431,28.026710962876678,32,144.23077658766687,JUMPING,,,False,0,,,30.433829272196903,7.217630529785156,60.867658544393805,46.42818343474252,16.24986420215988,3.997337182617187,861.790283203125,818.3521728515625,639.0802612304688,583.4356689453125,True,314,417,730,1257
419,16.76,1,0.8210619688034058,28.026710962876678,30,147.05889073075767,JUMPING,,,False,0,,,30.584518620189154,8.581325720214844,61.16903724037831,55.32785279732727,19.36474847906454,4.911519708251953,862.2664794921875,869.5728759765625,648.9389038085938,658.0550537109375,False,1839,473,2248,1296
419,16.76,2,0.8114689588546753,28.026710962876678,35,159.57446090097966,JUMPING,,,False,0,,,25.98032032601528,4.378393615722656,51.96064065203056,54.77663371875596,19.171821801564583,4.383099133300781,850.1427001953125,818.9261474609375,617.439697265625,593.4882202148438,True,962,432,1590,1186
420,16.8,2,0.843051552772522,28.671598061919212,36,159.57453678967502,JUMPING,0.35999999999999943,0.37044017289569897,False,0,49.41259765625,47.7930908203125,25.98032032601528,4.164202075195313,50.501998210929244,53.43562470312947,19.171821801564583,4.091040325927734,850.1427001953125,840.7672119140625,617.439697265625,613.0667724609375,False,990,449,1561,1257
421,16.84,3,0.8398587703704834,28.79007300361991,32,144.23077658766687,JUMPING,,,False,0,,,30.433829272196903,6.27376704711914,60.867658544393805,46.42818343474252,16.24986420215988,3.675461682128906,861.2332153320312,817.5315551757812,638.6585693359375,580.5413818359375,True,308,430,745,1258
421,16.84,2,0.8659541606903076,28.79007300361991,36,159.57453678967502,JUMPING,,,False,0,,,25.953072967529298,4.5858888427734374,50.501998210929244,53.43562470312947,18.702468646095312,3.197218212890625,850.6001586914062,850.9530029296875,617.8395385742188,622.3326416015625,False,1014,443,1528,1254
421,16.84,1,0.7792400121688843,28.79007300361991,30,147.05889073075767,JUMPING,,,False,0,,,30.584518620189154,9.94959069213867,61.16903724037831,55.32785279732727,19.36474847906454,5.873390844726562,863.091796875,869.943603515625,651.5205688476562,654.8713989257812,False,1852,502,2231,1294
422,16.88,1,0.8259940147399902,28.40675413608551,30,147.05889073075767,JUMPING,,,False,0,,,30.584518620189154,9.13929151611328,61.16903724037831,55.32785279732727,22.151585961914062,7.383861987304687,864.4967041015625,873.442626953125,655.6924438476562,657.9798583984375,False,1853,492,2225,1295
422,16.88,3,0.8337978720664978,28.40675413608551,32,144.23077658766687,JUMPING,,,False,0,,,30.433829272196903,7.423044470214843,60.867658544393805,46.42818343474252,16.24986420215988,5.1648484863281245,859.5592041015625,825.1062622070312,637.6951293945312,588.0447998046875,True,305,442,738,1266
422,16.88,2,0.7573299407958984,28.40675413608551,36,159.57453678967502,JUMPING,,,False,0,,,26.45642532348633,3.819522912597656,50.501998210929244,53.43562470312947,18.702468646095312,4.091040325927734,850.1427001953125,847.0028076171875,617.439697265625,615.4651489257812,False,1041,422,1492,1249
423,16.92,1,0.8354089856147766,28.664645040407777,30,147.05889073075767,JUMPING,,,False,0,,,30.693864935302734,10.231288311767578,61.16903724037831,55.32785279732727,19.36474847906454,6.0129275390625,867.7278442382812,875.5830078125,657.302734375,657.8707275390625,False,1853,486,2225,1282
423,16.92,3,0.8120365142822266,28.664645040407777,32,144.23077658766687,JUMPING,,,False,0,,,30.433829272196903,6.27376704711914,60.867658544393805,46.42818343474252,16.24986420215988,3.372453497314453,859.5592041015625,838.1304931640625,637.6951293945312,603.760986328125,True,310,458,732,1263
423,16.92,2,0.8052356243133545,28.664645040407777,36,159.57453678967502,JUMPING,,,False,0,,,26.646131744384768,4.2837403198242185,50.501998210929244,53.43562470312947,18.702468646095312,4.383099133300781,850.1427001953125,834.3001708984375,617.439697265625,598.9620361328125,False,1058,407,1482,1240
424,16.96,1,0.8462073802947998,28.435087064281106,30,147.05889073075767,JUMPING,,,False,0,,,30.584518620189154,8.667653869628905,61.16903724037831,55.32785279732727,21.918934313964844,7.306311437988281,869.72119140625,878.3980712890625,657.9143676757812,661.4507446289062,False,1851,493,2224,1277
424,16.96,3,0.8225510120391846,28.435087064281106,33,141.50950525870678,JUMPING,0.40000000000000213,0.4162365362656347,False,0,42.02764892578125,57.15374755859375,30.433829272196903,7.423044470214843,59.567789699363786,45.328049807502204,16.24986420215988,5.1648484863281245,859.5592041015625,852.9616088867188,637.6951293945312,623.5478515625,False,315,478,729,1268
424,16.96,2,0.8558369278907776,28.435087064281106,36,159.57453678967502,JUMPING,,,False,0,,,26.911654815673828,4.2837403198242185,50.501998210929244,53.43562470312947,18.702468646095312,4.383099133300781,850.1427001953125,819.3538208007812,617.439697265625,580.4955444335938,True,1046,391,1493,1232
425,17.0,3,0.8056390881538391,28.258296893909574,33,141.50950525870678,JUMPING,,,False,0,,,29.783894849681893,6.27376704711914,59.567789699363786,45.328049807502204,15.86481743262577,3.675461682128906,861.2332153320312,862.7902221679688,637.6951293945312,636.8037109375,False,318,478,736,1274
425,17.0,1,0.8291879892349243,28.258296893909574,30,147.05889073075767,JUMPING,,,False,0,,,30.584518620189154,9.01721953125,61.16903724037831,55.32785279732727,28.78609427490234,9.59536475830078,871.3432006835938,879.86474609375,658.0099487304688,663.499755859375,False,1851,498,2220,1289
425,17.0,2,0.8754069805145264,28.258296893909574,36,159.57453678967502,JUMPING,,,False,0,,,25.593662109375,4.2837403198242185,50.501998210929244,53.43562470312947,18.702468646095312,4.383099133300781,850.1427001953125,806.1539306640625,617.439697265625,567.6436767578125,True,1021,386,1518,1186
426,17.04,3,0.8414800763130188,29.179546982049942,33,141.50950525870678,JUMPING,,,False,0,,,29.783894849681893,5.597032177734374,59.567789699363786,45.328049807502204,15.86481743262577,3.372453497314453,861.2332153320312,859.008056640625,637.6951293945312,634.459716796875,False,324,460,736,1268
426,17.04,1,0.8587695360183716,29.179546982049942,30,147.05889073075767,JUMPING,,,False,0,,,30.584518620189154,9.2937591796875,61.16903724037831,55.32785279732727,29.598474737548827,9.86615824584961,874.2987670898438,878.3701171875,658.7144775390625,663.192626953125,False,1840,501,2223,1284
426,17.04,2,0.8805588483810425,29.179546982049942,36,159.57453678967502,JUMPING,,,False,0,,,25.250999105464622,4.2837403198242185,50.501998210929244,53.43562470312947,18.702468646095312,4.383099133300781,850.1427001953125,797.54541015625,617.439697265625,562.142333984375,True,996,388,1556,1114
427,17.08,1,0.8549865484237671,28.85949914343655,30,147.05889073075767,JUMPING,,,False,0,,,30.584518620189154,7.805910717773437,61.16903724037831,55.32785279732727,26.402840112304688,8.800946704101563,875.1473999023438,874.8569946289062,660.4024047851562,662.1322021484375,False,1835,497,2225,1283
427,17.08,3,0.8239662647247314,28.85949914343655,33,141.50950525870678,JUMPING,,,False,0,,,29.783894849681893,7.0199535461425775,59.567789699363786,45.328049807502204,15.86481743262577,3.372453497314453,861.2332153320312,848.630859375,637.6951293945312,621.427490234375,False,319,445,726,1259
427,17.08,2,0.7889871597290039,28.85949914343655,36,159.57453678967502,JUMPING,,,False,0,,,26.961922760009767,4.2837403198242185,50.501998210929244,53.43562470312947,18.702468646095312,4.383099133300781,850.1427001953125,804.85791015625,617.439697265625,566.78125,True,965,405,1580,1248
428,17.12,1,0.7478405237197876,28.03011820651591,30,147.05889073075767,JUMPING,,,False,0,,,30.584518620189154,6.318062255859375,61.16903724037831,55.32785279732727,21.760666040039062,7.253555346679687,875.1473999023438,871.3902587890625,660.4024047851562,658.67236328125,False,1837,493,2230,1274
428,17.12,3,0.811985969543457,28.03011820651591,33,141.50950525870678,JUMPING,,,False,0,,,29.783894849681893,7.0199535461425775,59.567789699363786,45.328049807502204,15.86481743262577,3.372453497314453,861.2332153320312,836.3484497070312,637.6951293945312,603.1558837890625,True,316,427,720,1260
429,17.16,1,0.8428736329078674,28.49953598342836,30,147.05889073075767,JUMPING,,,False,0,,,30.584518620189154,5.7319990905761715,61.16903724037831,55.32785279732727,20.204587573242186,6.734862524414062,875.1473999023438,871.3677368164062,660.8946533203125,660.52392578125,False,1834,503,2222,1267
429,17.16,3,0.8723532557487488,28.49953598342836,33,141.50950525870678,JUMPING,,,False,0,,,29.783894849681893,7.0199535461425775,59.567789699363786,45.328049807502204,15.86481743262577,3.372453497314453,861.2332153320312,821.9888305664062,637.6951293945312,585.2803955078125,True,308,417,727,1262
429,17.16,2,0.5803782939910889,28.49953598342836,37,163.04346473996827,JUMPING,0.35999999999999943,0.3681433348586451,False,0,52.5972900390625,55.29736328125,26.22530044555664,4.2837403198242185,52.18037598554151,53.22604103711273,18.702468646095312,4.383099133300781,850.1427001953125,834.557373046875,617.439697265625,596.9359130859375,False,950,448,1575,1268
430,17.2,3,0.8471255302429199,29.716409044340253,33,141.50950525870678,JUMPING,,,False,0,,,29.783894849681893,7.0199535461425775,59.567789699363786,45.328049807502204,15.86481743262577,3.372453497314453,861.2332153320312,811.5180053710938,637.6951293945312,573.8760986328125,True,301,416,738,1266
430,17.2,1,0.8297131657600403,29.716409044340253,30,147.05889073075767,JUMPING,,,False,0,,,30.584518620189154,5.595358099365234,61.16903724037831,55.32785279732727,19.36474847906454,6.216169702148437,875.1473999023438,871.6583862304688,661.7233276367188,662.7109375,False,1830,507,2214,1285
430,17.2,2,0.8265618681907654,29.716409044340253,37,163.04346473996827,JUMPING,,,False,0,,,26.947779235839846,3.819522912597656,52.18037598554151,53.22604103711273,18.629114362989455,2.9282797851562496,850.3922119140625,850.4246215820312,617.439697265625,612.99267578125,False,990,451,1544,1293
431,17.24,3,0.8367975950241089,27.73685404099524,33,141.50950525870678,JUMPING,,,False,0,,,29.783894849681893,7.423044470214843,59.567789699363786,45.328049807502204,15.86481743262577,4.4393843627929686,861.2332153320312,808.277587890625,637.6951293945312,569.9592895507812,True,302,419,737,1267
431,17.24,1,0.7793666124343872,27.73685404099524,30,147.05889073075767,JUMPING,,,False,0,,,30.584518620189154,5.3824334289550775,61.16903724037831,55.32785279732727,19.36474847906454,5.479258502197266,875.1473999023438,871.8258666992188,662.3637084960938,664.4556884765625,False,1830,511,2206,1269
431,17.24,2,0.839213490486145,27.73685404099524,37,163.04346473996827,JUMPING,,,False,0,,,26.465748596191407,3.665688684082031,52.18037598554151,53.22604103711273,18.629114362989455,2.197838671875,850.59912109375,850.86083984375,617.439697265625,613.202392578125,False,1026,433,1495,1260
