frame_idx,timestamp,best_conf,infer_ms,jump_count,spm,state,dt,expected_dt,hip_amp,shoulder_amp,amp_ewma,lift_th,lift_noise_sigma,ground_y,hip_y,shoulder_ground_y,shoulder_y,is_airborne
530,17.666666666666668,0.888109028339386,26.97163401171565,30,112.50010728846291,JUMPING,,0.5333333333333314,,,27.94821745525681,10.23993017578125,3.41331005859375,248.02340698242188,234.8223876953125,161.76248168945312,151.88165283203125,True
531,17.7,0.8374489545822144,27.412110939621925,30,112.50010728846291,JUMPING,,0.5333333333333314,,,27.94821745525681,10.23993017578125,3.41331005859375,248.02340698242188,230.14190673828125,161.76248168945312,146.315185546875,True
532,17.733333333333334,0.8346239328384399,27.958983089774847,30,112.50010728846291,JUMPING,,0.5333333333333314,,,27.94821745525681,10.23993017578125,3.41331005859375,248.02340698242188,227.1627655029297,161.76248168945312,142.21029663085938,True
533,17.766666666666666,0.8312866687774658,26.97633602656424,30,112.50010728846291,JUMPING,,0.5333333333333314,,,27.94821745525681,10.23993017578125,3.41331005859375,248.02340698242188,222.65838623046875,161.76248168945312,137.9299774169922,True
534,17.8,0.8351266384124756,26.527737034484744,30,112.50010728846291,JUMPING,,0.5333333333333314,,,27.94821745525681,10.23993017578125,3.41331005859375,248.02340698242188,219.60617065429688,161.76248168945312,134.76116943359375,True
535,17.833333333333332,0.830845832824707,26.66587196290493,30,112.50010728846291,JUMPING,,0.5333333333333314,,,27.94821745525681,10.23993017578125,3.41331005859375,248.02340698242188,218.12493896484375,161.76248168945312,133.72412109375,True
536,17.866666666666667,0.792910099029541,26.57930296845734,30,112.50010728846291,JUMPING,,0.5333333333333314,,,27.94821745525681,10.23993017578125,3.41331005859375,248.02340698242188,220.10768127441406,161.76248168945312,135.06295776367188,True
537,17.9,0.7805461287498474,26.888217078521848,30,112.50010728846291,JUMPING,,0.5333333333333314,,,27.94821745525681,10.23993017578125,3.41331005859375,248.02340698242188,223.47848510742188,161.76248168945312,139.2657470703125,True
538,17.933333333333334,0.8147891163825989,27.158671990036964,30,112.50010728846291,JUMPING,,0.5333333333333314,,,27.94821745525681,10.23993017578125,3.41331005859375,248.02340698242188,226.01260375976562,161.76248168945312,142.21090698242188,True
539,17.966666666666665,0.7770671844482422,27.03352109529078,30,112.50010728846291,JUMPING,,0.5333333333333314,,,27.94821745525681,10.23993017578125,3.41331005859375,248.02340698242188,231.78439331054688,161.76248168945312,148.48068237304688,True
540,18.0,0.7758312225341797,26.754277991130948,30,112.50010728846291,JUMPING,,0.5333333333333314,,,27.94821745525681,10.23993017578125,3.41331005859375,248.02340698242188,235.66647338867188,161.76248168945312,152.0966796875,True
541,18.033333333333335,0.7977107763290405,26.60123910754919,31,128.57155118681476,JUMPING,0.40000000000000213,0.503999999999999,29.898468017578125,28.038360595703125,28.43578009583714,10.23993017578125,3.41331005859375,248.02340698242188,239.58155822753906,161.76248168945312,155.78558349609375,False
542,18.066666666666666,0.8592697381973267,30.629518907517195,31,128.57155118681476,JUMPING,,0.503999999999999,,,28.43578009583714,10.23993017578125,3.41331005859375,248.02340698242188,237.717041015625,161.76248168945312,153.51055908203125,True
543,18.1,0.8240853548049927,26.95260406471789,31,128.57155118681476,JUMPING,,0.503999999999999,,,28.43578009583714,10.23993017578125,3.41331005859375,248.02340698242188,230.34942626953125,161.76248168945312,148.025390625,True
544,18.133333333333333,0.801773726940155,27.12867292575538,31,128.57155118681476,JUMPING,,0.503999999999999,,,28.43578009583714,10.23993017578125,3.41331005859375,248.02340698242188,225.61923217773438,161.76248168945312,144.26101684570312,True
545,18.166666666666668,0.8003191947937012,26.61704085767269,31,128.57155118681476,JUMPING,,0.503999999999999,,,28.43578009583714,9.952523033542997,2.6859908752441406,248.02340698242188,222.35781860351562,161.76248168945312,138.78274536132812,True
546,18.2,0.8048848509788513,26.857720920816064,31,128.57155118681476,JUMPING,,0.503999999999999,,,28.43578009583714,10.23993017578125,3.41331005859375,247.08853149414062,218.3065948486328,160.4784393310547,134.71182250976562,True
547,18.233333333333334,0.7853750586509705,26.632083114236593,31,128.57155118681476,JUMPING,,0.503999999999999,,,28.43578009583714,17.846987530517577,5.948995843505859,244.14129638671875,217.00015258789062,158.9679412841797,132.1289520263672,True
548,18.266666666666666,0.7407839894294739,26.577682001516223,31,128.57155118681476,JUMPING,,0.503999999999999,,,28.43578009583714,18.510601245117186,6.170200415039062,241.05422973632812,220.44229125976562,156.65086364746094,132.1923370361328,True
549,18.3,0.7588872313499451,26.77697199396789,31,128.57155118681476,JUMPING,,0.503999999999999,22.955856323242188,23.739959716796875,28.43578009583714,17.413514346313477,5.804504782104492,239.9560089111328,223.216064453125,155.86891174316406,135.70880126953125,False
550,18.333333333333332,0.7691845893859863,26.452749967575073,31,128.57155118681476,JUMPING,,0.503999999999999,,,28.43578009583714,15.353312063598631,5.11777068786621,239.8573455810547,225.04550170898438,155.4528350830078,137.96261596679688,False
551,18.366666666666667,0.8269183039665222,26.821399107575417,31,128.57155118681476,JUMPING,,0.503999999999999,,,28.43578009583714,17.413514346313477,5.804504782104492,239.8573455810547,230.40109252929688,155.4528350830078,144.07229614257812,False
552,18.4,0.8251152634620667,26.45446709357202,31,128.57155118681476,JUMPING,,0.503999999999999,,,28.43578009583714,13.483751110839844,4.494583703613281,239.8573455810547,239.29483032226562,155.4528350830078,151.70367431640625,False
553,18.433333333333334,0.8082103729248047,26.74408396705985,31,128.57155118681476,JUMPING,,0.503999999999999,,,28.43578009583714,17.413514346313477,5.804504782104492,241.05422973632812,243.5295867919922,156.44387817382812,156.88275146484375,False
554,18.466666666666665,0.8350502252578735,26.401342125609517,31,128.57155118681476,JUMPING,,0.503999999999999,,,28.43578009583714,10.33738868408203,3.4457962280273438,241.84779357910156,241.92660522460938,156.44700622558594,155.7933807373047,False
555,18.5,0.8527295589447021,26.55989397317171,31,128.57155118681476,JUMPING,,0.503999999999999,,,28.43578009583714,10.33738868408203,3.4457962280273438,241.84779357910156,234.7460174560547,156.44700622558594,150.10189819335938,False
556,18.533333333333335,0.8341857194900513,26.487831957638264,31,128.57155118681476,JUMPING,,0.503999999999999,,,28.43578009583714,10.33738868408203,3.4457962280273438,241.84779357910156,229.78457641601562,156.44700622558594,146.245361328125,True
557,18.566666666666666,0.8367140293121338,26.645817095413804,31,128.57155118681476,JUMPING,,0.503999999999999,,,28.43578009583714,10.33738868408203,3.4457962280273438,241.84779357910156,224.72244262695312,156.44700622558594,140.50265502929688,True
558,18.6,0.816298246383667,26.45423705689609,31,128.57155118681476,JUMPING,,0.503999999999999,,,28.43578009583714,10.33738868408203,3.4457962280273438,241.84779357910156,219.11618041992188,156.44700622558594,135.3165283203125,True
559,18.633333333333333,0.8123090863227844,26.804224122315645,31,128.57155118681476,JUMPING,,0.503999999999999,,,28.43578009583714,11.024858015441893,3.6749526718139647,241.84779357910156,215.4125518798828,156.44700622558594,132.05445861816406,True
560,18.666666666666668,0.7941721677780151,26.69344679452479,31,128.57155118681476,JUMPING,,0.503999999999999,,,28.43578009583714,17.413514346313477,5.804504782104492,241.1724395751953,215.34298706054688,155.79026794433594,130.92552185058594,True
561,18.7,0.7813192009925842,26.505968999117613,31,128.57155118681476,JUMPING,,0.503999999999999,,,28.43578009583714,13.921907189941406,4.640635729980469,239.8573455810547,218.27130126953125,155.4528350830078,133.85763549804688,True
562,18.733333333333334,0.7633844614028931,26.815020013600588,31,128.57155118681476,JUMPING,,0.503999999999999,,,28.43578009583714,11.70560841064453,3.9018694702148435,239.4668731689453,220.6642608642578,154.6710205078125,135.88185119628906,True
563,18.766666666666666,0.812544047832489,26.768578914925456,31,128.57155118681476,JUMPING,,0.503999999999999,,,28.43578009583714,9.952523033542997,3.120549948120117,239.00575256347656,225.85223388671875,153.95240783691406,140.98062133789062,True
564,18.8,0.5140917301177979,26.645889971405268,32,105.88242050689996,JUMPING,0.7666666666666657,0.5617866666666658,22.887115478515625,22.019485473632812,27.04861394150676,12.899339401245118,4.299779800415039,238.2301025390625,233.99061584472656,152.94500732421875,148.36338806152344,False
565,18.833333333333332,0.8427860736846924,26.935512898489833,32,105.88242050689996,JUMPING,,0.5617866666666658,,,27.04861394150676,12.923839764404295,4.307946588134765,238.81944274902344,238.9842987060547,153.2138214111328,152.7687225341797,False
566,18.866666666666667,0.8288305997848511,26.613895082846284,32,105.88242050689996,JUMPING,,0.5617866666666658,,,27.04861394150676,12.549004568481443,4.183001522827148,239.17062377929688,241.30926513671875,153.95240783691406,154.98306274414062,False
567,18.9,0.6783559322357178,26.629649102687836,32,105.88242050689996,JUMPING,,0.5617866666666658,,,27.04861394150676,12.174169372558595,4.058056457519531,239.17062377929688,237.30532836914062,153.95240783691406,152.61117553710938,False
568,18.933333333333334,0.8792308568954468,26.535789016634226,32,105.88242050689996,JUMPING,,0.5617866666666658,,,27.04861394150676,12.549004568481443,4.183001522827148,239.17062377929688,234.29409790039062,153.95240783691406,150.52748107910156,False
569,18.966666666666665,0.8621954321861267,26.79645293392241,32,105.88242050689996,JUMPING,,0.5617866666666658,,,27.04861394150676,12.549004568481443,4.183001522827148,239.17062377929688,229.2583770751953,153.95240783691406,145.84591674804688,False
570,19.0,0.8488648533821106,26.379761984571815,32,105.88242050689996,JUMPING,,0.5617866666666658,,,27.04861394150676,12.549004568481443,4.183001522827148,239.17062377929688,226.4444580078125,153.95240783691406,142.61932373046875,True
571,19.033333333333335,0.802299976348877,26.955844135954976,32,105.88242050689996,JUMPING,,0.5617866666666658,,,27.04861394150676,12.549004568481443,4.183001522827148,239.17062377929688,221.29769897460938,153.95240783691406,137.53042602539062,True
572,19.066666666666666,0.7897226214408875,26.515013072639704,32,105.88242050689996,JUMPING,,0.5617866666666658,,,27.04861394150676,12.549004568481443,4.183001522827148,239.17062377929688,219.41778564453125,153.95240783691406,134.47512817382812,True
573,19.1,0.8115379810333252,26.355540147051215,32,105.88242050689996,JUMPING,,0.5617866666666658,,,27.04861394150676,12.549004568481443,4.183001522827148,239.17062377929688,220.63067626953125,153.95240783691406,135.95700073242188,True
574,19.133333333333333,0.8172557353973389,26.53397503308952,32,105.88242050689996,JUMPING,,0.5617866666666658,,,27.04861394150676,12.874839038085938,4.291613012695312,239.17062377929688,221.94223022460938,153.2138214111328,137.23013305664062,True
575,19.166666666666668,0.8486204743385315,26.68963000178337,32,105.88242050689996,JUMPING,,0.5617866666666658,,,27.04861394150676,12.549004568481443,4.183001522827148,239.17062377929688,222.79275512695312,153.2138214111328,138.22982788085938,True
576,19.2,0.8279372453689575,26.87733806669712,32,105.88242050689996,JUMPING,,0.5617866666666658,,,27.04861394150676,12.549004568481443,4.183001522827148,239.17062377929688,226.25271606445312,153.2138214111328,142.54959106445312,True
577,19.233333333333334,0.8323196172714233,26.427802862599492,33,112.50000670552294,JUMPING,0.43333333333333357,0.5335269333333327,19.752838134765625,18.738693237304688,25.224669989821475,12.549004568481443,4.183001522827148,239.17062377929688,232.34124755859375,153.2138214111328,149.70965576171875,False
578,19.266666666666666,0.8128820657730103,26.64835611358285,33,112.50000670552294,JUMPING,,0.5335269333333327,,,25.224669989821475,10.340985690307617,3.446995230102539,239.4668731689453,240.07705688476562,154.39405822753906,156.41726684570312,False
579,19.3,0.8478888273239136,26.40695800073445,33,112.50000670552294,JUMPING,,0.5335269333333327,,,25.224669989821475,10.358699249267577,3.452899749755859,239.8788604736328,241.62774658203125,155.46456909179688,158.37750244140625,False
580,19.333333333333332,0.8460186123847961,26.519781909883022,33,112.50000670552294,JUMPING,,0.5335269333333327,,,25.224669989821475,10.340985690307617,3.446995230102539,239.8788604736328,238.63340759277344,155.53857421875,155.16807556152344,False
581,19.366666666666667,0.8199388384819031,26.64315514266491,33,112.50000670552294,JUMPING,,0.5335269333333327,,,25.224669989821475,11.829603323364257,3.9432011077880857,239.8788604736328,235.81399536132812,155.53857421875,152.52557373046875,False
582,19.4,0.8237562775611877,26.5700351446867,33,112.50000670552294,JUMPING,,0.5335269333333327,,,25.224669989821475,11.829603323364257,3.9432011077880857,239.8788604736328,231.4420166015625,155.53857421875,147.18104553222656,False
583,19.433333333333334,0.8320260643959045,27.059477055445313,33,112.50000670552294,JUMPING,,0.5335269333333327,,,25.224669989821475,11.829603323364257,3.9432011077880857,239.8788604736328,226.9873046875,155.53857421875,141.41363525390625,True
584,19.466666666666665,0.8227413892745972,26.691213017329574,33,112.50000670552294,JUMPING,,0.5335269333333327,,,25.224669989821475,11.829603323364257,3.9432011077880857,239.8788604736328,223.74163818359375,155.53857421875,137.08541870117188,True
585,19.5,0.8489683270454407,26.802139123901725,33,112.50000670552294,JUMPING,,0.5335269333333327,,,25.224669989821475,10.340985690307617,3.446995230102539,239.8788604736328,223.576904296875,155.53857421875,134.97474670410156,True
586,19.533333333333335,0.8175992369651794,26.571266818791628,33,112.50000670552294,JUMPING,,0.5335269333333327,,,25.224669989821475,11.829603323364257,3.9432011077880857,239.76416015625,223.55975341796875,155.0940704345703,136.254150390625,True
587,19.566666666666666,0.8201124668121338,26.897788047790527,33,112.50000670552294,JUMPING,,0.5335269333333327,,,25.224669989821475,11.757527462768554,3.9191758209228515,239.76416015625,224.11819458007812,155.0940704345703,137.24029541015625,True
588,19.6,0.8096088171005249,26.686574099585414,33,112.50000670552294,JUMPING,,0.5335269333333327,,,25.224669989821475,11.757527462768554,3.9191758209228515,239.76416015625,227.06423950195312,155.0940704345703,141.64599609375,True
589,19.633333333333333,0.7834379076957703,26.724373921751976,34,118.42108197985661,JUMPING,0.3999999999999986,0.5041510079999991,16.20440673828125,20.11932373046875,22.969604176936418,11.757527462768554,3.9191758209228515,239.76416015625,233.4802703857422,155.0940704345703,149.1559600830078,False
590,19.666666666666668,0.8392868041992188,26.717602042481303,34,118.42108197985661,JUMPING,,0.5041510079999991,,,22.969604176936418,8.959803167724608,2.986601055908203,240.11607360839844,240.14208984375,155.42462158203125,155.59564208984375,False
591,19.7,0.8693341612815857,26.586392894387245,34,118.42108197985661,JUMPING,,0.5041510079999991,,,22.969604176936418,8.039361461927745,2.140354440307617,240.29833984375,240.4025115966797,155.7142791748047,155.84432983398438,False
592,19.733333333333334,0.853340744972229,26.569541078060865,34,118.42108197985661,JUMPING,,0.5041510079999991,,,22.969604176936418,8.039361461927745,1.98361319732666,240.29833984375,240.13751220703125,155.7142791748047,155.22076416015625,False
593,19.766666666666666,0.8673011064529419,26.569370878860354,34,118.42108197985661,JUMPING,,0.5041510079999991,,,22.969604176936418,8.039361461927745,2.140354440307617,240.29833984375,234.83912658691406,155.7142791748047,150.4983367919922,False
594,19.8,0.8195134997367859,26.54426102526486,34,118.42108197985661,JUMPING,,0.5041510079999991,,,22.969604176936418,8.039361461927745,2.140354440307617,240.29833984375,228.5746612548828,155.7142791748047,143.78500366210938,True
595,19.833333333333332,0.855836808681488,26.934267953038216,34,118.42108197985661,JUMPING,,0.5041510079999991,,,22.969604176936418,8.039361461927745,2.140354440307617,240.29833984375,223.21942138671875,155.7142791748047,137.95123291015625,True
596,19.866666666666667,0.8168779015541077,26.587996864691377,34,118.42108197985661,JUMPING,,0.5041510079999991,,,22.969604176936418,8.039361461927745,2.140354440307617,240.29833984375,219.82398986816406,155.7142791748047,134.24334716796875,True
597,19.9,0.8630622029304504,26.736886939033866,34,118.42108197985661,JUMPING,,0.5041510079999991,,,22.969604176936418,8.039361461927745,2.219703492736816,240.29833984375,219.32269287109375,155.7142791748047,133.02328491210938,True
598,19.933333333333334,0.8807711601257324,26.727397926151752,34,118.42108197985661,JUMPING,,0.5041510079999991,,,22.969604176936418,8.619105596923827,2.873035198974609,240.1402587890625,219.22451782226562,155.44569396972656,133.03704833984375,True
599,19.966666666666665,0.8425065279006958,26.570517802610993,34,118.42108197985661,JUMPING,,0.5041510079999991,,,22.969604176936418,8.039361461927745,2.489241421508789,240.1133270263672,219.73117065429688,155.19969177246094,136.17068481445312,True
600,20.0,0.7973505258560181,26.94035810418427,34,118.42108197985661,JUMPING,,0.5041510079999991,,,22.969604176936418,8.039361461927745,1.98361319732666,240.1133270263672,220.68270874023438,155.19969177246094,138.49822998046875,True
601,20.033333333333335,0.834464430809021,26.84604888781905,34,118.42108197985661,JUMPING,,0.5041510079999991,,,22.969604176936418,8.039361461927745,1.98361319732666,240.1133270263672,229.97341918945312,155.19969177246094,148.49346923828125,True
602,20.066666666666666,0.8349273800849915,26.628840947523713,35,123.28762271254507,JUMPING,0.43333333333333357,0.4885711195733327,20.888809204101562,22.422409057617188,22.449405433727705,8.039361461927745,1.5548794647216797,240.1133270263672,239.353759765625,155.44569396972656,156.59051513671875,False
603,20.1,0.8390116691589355,27.547069126740098,35,123.28762271254507,JUMPING,,0.4885711195733327,,,22.449405433727705,7.857291901804696,1.98361319732666,240.1402587890625,246.3302001953125,155.74485778808594,161.1583709716797,False
604,20.133333333333333,0.8454874753952026,28.347158106043935,35,123.28762271254507,JUMPING,,0.4885711195733327,,,22.449405433727705,7.857291901804696,1.98361319732666,240.29833984375,246.23171997070312,156.18809509277344,161.67047119140625,False
605,20.166666666666668,0.8643679618835449,26.945309014990926,35,123.28762271254507,JUMPING,,0.4885711195733327,,,22.449405433727705,7.857291901804696,1.7234976150512695,240.87118530273438,241.18362426757812,156.40240478515625,156.38009643554688,False
606,20.2,0.8990966081619263,26.898133102804422,35,123.28762271254507,JUMPING,,0.4885711195733327,,,22.449405433727705,7.857291901804696,1.7234976150512695,240.87118530273438,233.8904266357422,156.40240478515625,149.31805419921875,False
607,20.233333333333334,0.7955572009086609,26.717938017100096,35,123.28762271254507,JUMPING,,0.4885711195733327,,,22.449405433727705,7.857291901804696,1.7234976150512695,240.87118530273438,227.93380737304688,156.40240478515625,141.1295166015625,True
608,20.266666666666666,0.8093698024749756,26.668146019801497,35,123.28762271254507,JUMPING,,0.4885711195733327,,,22.449405433727705,7.857291901804696,1.7234976150512695,240.87118530273438,222.70980834960938,156.40240478515625,135.37371826171875,True
609,20.3,0.7917561531066895,26.649748906493187,35,123.28762271254507,JUMPING,,0.4885711195733327,,,22.449405433727705,7.857291901804696,1.7234976150512695,240.87118530273438,219.7535400390625,156.40240478515625,132.37139892578125,True
610,20.333333333333332,0.7809621095657349,26.573988143354654,35,123.28762271254507,JUMPING,,0.4885711195733327,,,22.449405433727705,7.857291901804696,1.7304540893554687,240.87118530273438,218.6385955810547,156.40240478515625,131.02166748046875,True
611,20.366666666666667,0.7813839316368103,26.92423085682094,35,123.28762271254507,JUMPING,,0.4885711195733327,,,22.449405433727705,7.857291901804696,2.209421484375,240.29833984375,218.590087890625,156.40240478515625,132.43833923339844,True
612,20.4,0.8284309506416321,26.51782799512148,35,123.28762271254507,JUMPING,,0.4885711195733327,,,22.449405433727705,7.857291901804696,1.8768002105712889,240.29833984375,221.57870483398438,156.40240478515625,136.95553588867188,True
613,20.433333333333334,0.5693575143814087,26.557747973129153,35,123.28762271254507,JUMPING,,0.4885711195733327,,,22.449405433727705,7.857291901804696,1.8768002105712889,240.29833984375,228.099365234375,156.40240478515625,144.15029907226562,True
614,20.466666666666665,0.7882029414176941,26.359812123700976,36,123.28762271254507,JUMPING,0.3999999999999986,0.46908547326719924,21.708251953125,25.3807373046875,22.26411706357703,7.857291901804696,2.209421484375,240.29833984375,236.9810028076172,156.40240478515625,153.04864501953125,False
615,20.5,0.8003990650177002,26.5484310220927,36,123.28762271254507,JUMPING,,0.46908547326719924,,,22.26411706357703,7.79244097225196,2.2026346801757812,240.87118530273438,241.767822265625,156.52120971679688,158.1834259033203,False
616,20.533333333333335,0.7882974147796631,26.668521109968424,36,123.28762271254507,JUMPING,,0.46908547326719924,,,22.26411706357703,7.79244097225196,2.1134108276367187,241.45010375976562,244.2760009765625,157.5462646484375,160.70346069335938,False
617,20.566666666666666,0.8356533050537109,26.679628994315863,36,123.28762271254507,JUMPING,,0.46908547326719924,,,22.26411706357703,7.79244097225196,1.8165333892822264,241.45010375976562,240.96925354003906,158.29067993164062,158.3621826171875,False
618,20.6,0.8328442573547363,26.63693204522133,36,123.28762271254507,JUMPING,,0.46908547326719924,,,22.26411706357703,7.79244097225196,1.8165333892822264,241.45010375976562,233.79519653320312,158.29067993164062,151.953369140625,False
619,20.633333333333333,0.8133869171142578,26.483567897230387,36,123.28762271254507,JUMPING,,0.46908547326719924,,,22.26411706357703,7.79244097225196,1.8165333892822264,241.45010375976562,227.97731018066406,158.29067993164062,144.45968627929688,True
620,20.666666666666668,0.7181270122528076,26.475657941773534,36,123.28762271254507,JUMPING,,0.46908547326719924,,,22.26411706357703,7.79244097225196,1.8165333892822264,241.45010375976562,222.32574462890625,158.29067993164062,138.0297393798828,True
621,20.7,0.7879071831703186,26.682527037337422,36,123.28762271254507,JUMPING,,0.46908547326719924,,,22.26411706357703,7.79244097225196,1.8165333892822264,241.45010375976562,220.1986083984375,158.29067993164062,134.11849975585938,True
622,20.733333333333334,0.7931497097015381,26.47323301061988,36,123.28762271254507,JUMPING,,0.46908547326719924,,,22.26411706357703,7.79244097225196,1.8165333892822264,241.45010375976562,219.4491424560547,158.29067993164062,131.87008666992188,True
623,20.766666666666666,0.7503504753112793,26.700032874941826,36,123.28762271254507,JUMPING,,0.46908547326719924,,,22.26411706357703,7.79244097225196,1.7895445312499998,241.45010375976562,221.21900939941406,158.29067993164062,132.25540161132812,True
624,20.8,0.7757729887962341,26.517674094066024,36,123.28762271254507,JUMPING,,0.46908547326719924,,,22.26411706357703,7.79244097225196,2.02420959777832,241.09786987304688,223.75750732421875,157.5462646484375,135.86761474609375,True
625,20.833333333333332,0.8011768460273743,26.767602190375328,36,123.28762271254507,JUMPING,,0.46908547326719924,,,22.26411706357703,7.79244097225196,1.7895445312499998,241.09786987304688,225.27828979492188,157.5462646484375,138.47999572753906,True
626,20.866666666666667,0.8352814316749573,26.522411033511162,37,145.1612298961488,JUMPING,0.40000000000000213,0.4538866691484159,21.648727416992188,25.676177978515625,22.110269651930818,7.79244097225196,1.2331397003173827,241.09786987304688,233.62466430664062,157.5462646484375,148.6934814453125,False
627,20.9,0.8215367197990417,26.410062098875642,37,145.1612298961488,JUMPING,,0.4538866691484159,,,22.110269651930818,7.738594378175786,1.3886706298828124,241.53414916992188,241.9357452392578,157.5462646484375,156.26986694335938,False
628,20.933333333333334,0.8184598088264465,26.633148081600666,37,145.1612298961488,JUMPING,,0.4538866691484159,,,22.110269651930818,7.738594378175786,1.5509657409667967,241.8685760498047,246.931640625,158.29067993164062,160.59194946289062,False
629,20.966666666666665,0.7939838171005249,26.603086851537228,37,145.1612298961488,JUMPING,,0.4538866691484159,,,22.110269651930818,7.738594378175786,2.4170976928710934,243.3398895263672,246.2099609375,159.61264038085938,160.4462890625,False
630,21.0,0.7899303436279297,27.231765910983086,37,145.1612298961488,JUMPING,,0.4538866691484159,,,22.110269651930818,9.203585174560548,3.0678617248535156,244.6354522705078,244.87509155273438,160.16053771972656,159.73190307617188,False
631,21.033333333333335,0.8228926658630371,26.498627150431275,37,145.1612298961488,JUMPING,,0.4538866691484159,,,22.110269651930818,9.203585174560548,3.0678617248535156,244.6354522705078,236.602294921875,160.16053771972656,154.41015625,False
632,21.066666666666666,0.7901880145072937,26.922427117824554,37,145.1612298961488,JUMPING,,0.4538866691484159,,,22.110269651930818,9.203585174560548,3.0678617248535156,244.6354522705078,227.13778686523438,160.16053771972656,144.2925567626953,True
633,21.1,0.7738787531852722,26.678322115913033,37,145.1612298961488,JUMPING,,0.4538866691484159,,,22.110269651930818,9.203585174560548,3.0678617248535156,244.6354522705078,220.60952758789062,160.16053771972656,136.70391845703125,True
634,21.133333333333333,0.7748231291770935,26.69579698704183,37,145.1612298961488,JUMPING,,0.4538866691484159,,,22.110269651930818,9.203585174560548,3.0678617248535156,244.6354522705078,216.72711181640625,160.16053771972656,132.42138671875,True
635,21.166666666666668,0.7906192541122437,26.99900884181261,37,145.1612298961488,JUMPING,,0.4538866691484159,,,22.110269651930818,10.408989468383789,3.4696631561279294,244.6354522705078,214.7654571533203,160.16053771972656,130.44461059570312,True
636,21.2,0.7921677827835083,26.77886001765728,37,145.1612298961488,JUMPING,,0.4538866691484159,,,22.110269651930818,11.352932130432128,3.7843107101440427,244.6354522705078,214.70040893554688,160.16053771972656,130.19195556640625,True
637,21.233333333333334,0.8016402721405029,26.68915898539126,37,145.1612298961488,JUMPING,,0.4538866691484159,,,22.110269651930818,10.408989468383789,3.4696631561279294,244.6354522705078,216.03012084960938,160.16053771972656,132.04327392578125,True
638,21.266666666666666,0.8067176938056946,26.35907707735896,37,145.1612298961488,JUMPING,,0.4538866691484159,,,22.110269651930818,10.408989468383789,3.4696631561279294,244.6354522705078,219.17559814453125,160.16053771972656,136.59030151367188,True
639,21.3,0.8021386861801147,26.764865033328533,37,145.1612298961488,JUMPING,,0.4538866691484159,,,22.110269651930818,10.408989468383789,3.4696631561279294,244.6354522705078,226.947509765625,160.16053771972656,144.25180053710938,True
640,21.333333333333332,0.8318029642105103,26.478518964722753,38,142.85711690682604,JUMPING,0.466666666666665,0.45669826860243073,29.935043334960938,29.968582153320312,24.066463072688347,10.408989468383789,3.4696631561279294,244.6354522705078,237.18276977539062,160.16053771972656,153.03070068359375,False
641,21.366666666666667,0.8232054710388184,26.737303007394075,38,142.85711690682604,JUMPING,,0.45669826860243073,,,24.066463072688347,11.026181442260743,3.675393814086914,244.6354522705078,243.2076416015625,160.16053771972656,158.01292419433594,False
642,21.4,0.8102178573608398,30.507992953062057,38,142.85711690682604,JUMPING,,0.45669826860243073,,,24.066463072688347,9.141893124389648,3.0472977081298827,245.67601013183594,247.82992553710938,160.53369140625,161.16275024414062,False
643,21.433333333333334,0.791930079460144,30.49654304049909,38,142.85711690682604,JUMPING,,0.45669826860243073,,,24.066463072688347,8.42326207544092,2.4721612976074216,246.00930786132812,245.70831298828125,160.53369140625,159.4130859375,False
644,21.466666666666665,0.808800995349884,27.537616901099682,38,142.85711690682604,JUMPING,,0.45669826860243073,,,24.066463072688347,8.42326207544092,2.4721612976074216,246.00930786132812,238.09738159179688,160.53369140625,152.74066162109375,False
645,21.5,0.8116791248321533,26.67578007094562,38,142.85711690682604,JUMPING,,0.45669826860243073,,,24.066463072688347,8.42326207544092,2.4721612976074216,246.00930786132812,229.657958984375,160.53369140625,145.30084228515625,True
646,21.533333333333335,0.8386985063552856,26.827260153368115,38,142.85711690682604,JUMPING,,0.45669826860243073,,,24.066463072688347,8.42326207544092,2.4721612976074216,246.00930786132812,223.1866455078125,160.53369140625,138.47764587402344,True
647,21.566666666666666,0.8280004262924194,26.671802857890725,38,142.85711690682604,JUMPING,,0.45669826860243073,,,24.066463072688347,8.42326207544092,2.4721612976074216,246.00930786132812,219.29736328125,160.53369140625,134.43576049804688,True
648,21.6,0.7978841066360474,27.23529702052474,38,142.85711690682604,JUMPING,,0.45669826860243073,,,24.066463072688347,8.92288295288086,2.974294317626953,245.37503051757812,216.37289428710938,160.16053771972656,131.74783325195312,True
649,21.633333333333333,0.8027613162994385,26.435858104377985,38,142.85711690682604,JUMPING,,0.45669826860243073,,,24.066463072688347,10.408989468383789,3.4696631561279294,244.6354522705078,215.9309539794922,159.6043701171875,130.72125244140625,True
650,21.666666666666668,0.7989924550056458,26.839816011488438,38,142.85711690682604,JUMPING,,0.45669826860243073,,,24.066463072688347,8.874493038940429,2.9581643463134766,244.6354522705078,220.93222045898438,159.6043701171875,136.81504821777344,True
651,21.7,0.8190526366233826,27.03314204700291,38,142.85711690682604,JUMPING,,0.45669826860243073,,,24.066463072688347,8.874493038940429,2.9581643463134766,244.6354522705078,229.1026611328125,159.6043701171875,145.79476928710938,True
652,21.733333333333334,0.8109322786331177,26.687394827604294,38,142.85711690682604,JUMPING,,0.45669826860243073,,,24.066463072688347,8.874493038940429,2.9581643463134766,244.6354522705078,234.36082458496094,159.6043701171875,151.21014404296875,True
